YEAR,SQUARE_ID,PLOT_ID,AMALG_PTYPE,BRC_NUMBER,BRC_NAMES,TOTAL_COVER
1978,ZFNWOA,AINFEXCBKK,SW,9201660,Ranunculus repens,10
1978,ZFNWOA,AINFEXCBKK,SW,9201748,Rumex obtusifolius,5
1978,ZFNWOA,AINFEXCBKK,SW,9202126,Urtica dioica,10
1978,ZFNWOA,IHZNWHZCPB,SW,92039,Agrostis stolonifera,35
1978,ZFNWOA,IHZNWHZCPB,SW,92040,Agrostis capillaris,5
1978,ZFNWOA,IHZNWHZCPB,SW,910712,Equisetum arvense,5
1978,ZFNWOA,IHZNWHZCPB,SW,920169,Arrhenatherum elatius,20
1978,ZFNWOA,IHZNWHZCPB,SW,920467,Cerastium fontanum,1
1978,ZFNWOA,IHZNWHZCPB,SW,920515,Cirsium arvense,1
1978,ZFNWOA,IHZNWHZCPB,SW,920607,Dactylis glomerata,10
1978,ZFNWOA,IHZNWHZCPB,SW,920868,Galeopsis tetrahit agg.,1
1978,ZFNWOA,IHZNWHZCPB,SW,920983,Holcus lanatus,1
1978,ZFNWOA,IHZNWHZCPB,SW,9201183,Lolium perenne,10
1978,ZFNWOA,IHZNWHZCPB,SW,9201660,Ranunculus repens,1
1978,ZFNWOA,IHZNWHZCPB,SW,9201735,Rumex acetosella,1
1978,ZFNWOA,IHZNWHZCPB,SW,9201748,Rumex obtusifolius,1
1978,ZFNWOA,IHZNWHZCPB,SW,9202007,Stellaria uliginosa,1
1978,ZFNWOA,IHZNWHZCPB,SW,9202012,Stellaria media,1
1978,ZFNWOA,IHZNWHZCPB,SW,9202126,Urtica dioica,1
1978,ZFNWOA,IHZNWHZCPB,SW,9202516,Vicia sativa,1
1978,ZFNWOA,IHZNWHZCPB,SW,9204530,Epilobium sp.,1
1978,ZFNWOA,KXYXAJNOTU,X,92082,Alopecurus geniculatus,1
1978,ZFNWOA,KXYXAJNOTU,X,8201146,Eurhynchium sp.,1
1978,ZFNWOA,KXYXAJNOTU,X,9201182,Lolium multiflorum,60
1978,ZFNWOA,KXYXAJNOTU,X,9201495,Poa annua,10
1978,ZFNWOA,KXYXAJNOTU,X,9202091,Trifolium pratense,1
1978,ZFNWOA,HUALSMXCIW,X,92039,Agrostis stolonifera,1
1978,ZFNWOA,HUALSMXCIW,X,920868,Galeopsis tetrahit agg.,1
1978,ZFNWOA,HUALSMXCIW,X,9201103,Lamium purpureum,1
1978,ZFNWOA,HUALSMXCIW,X,9201242,Matricaria discoidea,1
1978,ZFNWOA,HUALSMXCIW,X,9201495,Poa annua,1
1978,ZFNWOA,HUALSMXCIW,X,9201522,Polygonum aviculare agg.,1
1978,ZFNWOA,HUALSMXCIW,X,9202012,Stellaria media,1
1978,ZFNWOA,HUALSMXCIW,X,9204368,Hordeum distichon sens.lat.,70
1978,ZFNWOA,HUALSMXCIW,X,20000418,Spergula arvensis/Spergularia rupicola,1
1978,ZFNWOA,VKRHXJSOMX,X,9201182,Lolium multiflorum,60
1978,ZFNWOA,VKRHXJSOMX,X,9201495,Poa annua,10
1978,ZFNWOA,VKRHXJSOMX,X,9201735,Rumex acetosella,1
1978,ZFNWOA,VKRHXJSOMX,X,9202091,Trifolium pratense,1
1978,ZFNWOA,VKRHXJSOMX,X,9204704,Aphanes spp.,1
1978,ZFNWOA,JYAXHVZVHG,X,920325,Capsella bursa-pastoris,1
1978,ZFNWOA,JYAXHVZVHG,X,920467,Cerastium fontanum,1
1978,ZFNWOA,JYAXHVZVHG,X,920607,Dactylis glomerata,10
1978,ZFNWOA,JYAXHVZVHG,X,9201182,Lolium multiflorum,60
1978,ZFNWOA,JYAXHVZVHG,X,9201242,Matricaria discoidea,1
1978,ZFNWOA,JYAXHVZVHG,X,9201495,Poa annua,25
1978,ZFNWOA,JYAXHVZVHG,X,9201506,Poa pratensis sens.lat.,1
1978,ZFNWOA,JYAXHVZVHG,X,9201507,Poa trivialis,1
1978,ZFNWOA,JYAXHVZVHG,X,9201522,Polygonum aviculare agg.,1
1978,ZFNWOA,JYAXHVZVHG,X,9201660,Ranunculus repens,1
1978,ZFNWOA,JYAXHVZVHG,X,9201748,Rumex obtusifolius,1
1978,ZFNWOA,JYAXHVZVHG,X,9202012,Stellaria media,1
1978,ZFNWOA,JYAXHVZVHG,X,9202092,Trifolium repens,1
1978,ZFNWOA,JYAXHVZVHG,X,9202165,Veronica arvensis,1
1978,ZFNWOA,JYAXHVZVHG,X,9202180,Veronica serpyllifolia,1
1978,ZFNWOA,JCXXJIAJJZ,X,9207,Achillea millefolium,1
1978,ZFNWOA,JCXXJIAJJZ,X,92033,Elytrigia repens,1
1978,ZFNWOA,JCXXJIAJJZ,X,920607,Dactylis glomerata,5
1978,ZFNWOA,JCXXJIAJJZ,X,9201183,Lolium perenne,80
1978,ZFNWOA,JCXXJIAJJZ,X,9201495,Poa annua,10
1978,ZFNWOA,JCXXJIAJJZ,X,9201506,Poa pratensis sens.lat.,1
1978,ZFNWOA,JCXXJIAJJZ,X,9201507,Poa trivialis,1
1978,ZFNWOA,JCXXJIAJJZ,X,9202012,Stellaria media,1
1978,ZFNWOA,JCXXJIAJJZ,X,9202126,Urtica dioica,1
1978,ZFNWOA,JCXXJIAJJZ,X,9202168,Veronica chamaedrys,1
1978,HGUOAH,RDKDATCHUK,SW,92040,Agrostis capillaris,1
1978,HGUOAH,RDKDATCHUK,SW,920506,Chrysosplenium oppositifolium,1
1978,HGUOAH,RDKDATCHUK,SW,920541,Conopodium majus,1
1978,HGUOAH,RDKDATCHUK,SW,920824,Festuca rubra agg.,1
1978,HGUOAH,RDKDATCHUK,SW,920983,Holcus lanatus,5
1978,HGUOAH,RDKDATCHUK,SW,920984,Holcus mollis,25
1978,HGUOAH,RDKDATCHUK,SW,9101619,Pteridium aquilinum,5
1978,HGUOAH,RDKDATCHUK,SW,9201507,Poa trivialis,15
1978,HGUOAH,RDKDATCHUK,SW,9201596,Potentilla sterilis,1
1978,HGUOAH,RDKDATCHUK,SW,9202007,Stellaria uliginosa,1
1978,HGUOAH,RDKDATCHUK,SW,9202126,Urtica dioica,35
1978,HGUOAH,TBDMDIENXO,SW,910211,Athyrium filix-femina,1
1978,HGUOAH,TBDMDIENXO,SW,910665,Dryopteris filix-mas,15
1978,HGUOAH,TBDMDIENXO,SW,920327,Cardamine amara,1
1978,HGUOAH,TBDMDIENXO,SW,920506,Chrysosplenium oppositifolium,1
1978,HGUOAH,TBDMDIENXO,SW,920833,Filipendula ulmaria,1
1978,HGUOAH,TBDMDIENXO,SW,920873,Galium aparine,1
1978,HGUOAH,TBDMDIENXO,SW,920875,Cruciata laevipes,1
1978,HGUOAH,TBDMDIENXO,SW,920878,Galium saxatile,1
1978,HGUOAH,TBDMDIENXO,SW,920983,Holcus lanatus,1
1978,HGUOAH,TBDMDIENXO,SW,920984,Holcus mollis,20
1978,HGUOAH,TBDMDIENXO,SW,9101619,Pteridium aquilinum,15
1978,HGUOAH,TBDMDIENXO,SW,9201067,Juncus effusus,1
1978,HGUOAH,TBDMDIENXO,SW,9201413,Oxalis acetosella,1
1978,HGUOAH,TBDMDIENXO,SW,9201507,Poa trivialis,5
1978,HGUOAH,TBDMDIENXO,SW,9201649,Ranunculus ficaria,1
1978,HGUOAH,TBDMDIENXO,SW,9201660,Ranunculus repens,1
1978,HGUOAH,TBDMDIENXO,SW,9201734,Rumex acetosa,1
1978,HGUOAH,TBDMDIENXO,SW,9202092,Trifolium repens,1
1978,HGUOAH,TBDMDIENXO,SW,9202126,Urtica dioica,45
1978,HGUOAH,PNTZWVGZMS,X,820351,Hypnum cupressiforme sens.lat.,1
1978,HGUOAH,PNTZWVGZMS,X,820459,Plagiothecium undulatum,1
1978,HGUOAH,PNTZWVGZMS,X,820463,Pleurozium schreberi,1
1978,HGUOAH,PNTZWVGZMS,X,820482,Polytrichum commune,1
1978,HGUOAH,PNTZWVGZMS,X,820533,Rhytidiadelphus squarrosus,1
1978,HGUOAH,PNTZWVGZMS,X,920121,Anthoxanthum odoratum,1
1978,HGUOAH,PNTZWVGZMS,X,920309,Calluna vulgaris,50
1978,HGUOAH,PNTZWVGZMS,X,920393,Carex nigra,5
1978,HGUOAH,PNTZWVGZMS,X,920628,Deschampsia flexuosa,5
1978,HGUOAH,PNTZWVGZMS,X,920744,Eriophorum vaginatum,10
1978,HGUOAH,PNTZWVGZMS,X,920821,Festuca ovina agg.,1
1978,HGUOAH,PNTZWVGZMS,X,920878,Galium saxatile,1
1978,HGUOAH,PNTZWVGZMS,X,9201067,Juncus effusus,1
1978,HGUOAH,PNTZWVGZMS,X,9201075,Juncus squarrosus,1
1978,HGUOAH,PNTZWVGZMS,X,9201344,Nardus stricta,10
1978,HGUOAH,PNTZWVGZMS,X,9201588,Potentilla erecta,1
1978,HGUOAH,PNTZWVGZMS,X,9202091,Trifolium pratense,1
1978,HGUOAH,PNTZWVGZMS,X,9202136,Vaccinium myrtillus,15
1978,HGUOAH,PNTZWVGZMS,X,200001583,Dryopteris dilatata/carthusiana,1
1978,HGUOAH,HFCYKPBRPG,X,92035,Agrostis canina sens.lat.,1
1978,HGUOAH,HFCYKPBRPG,X,92040,Agrostis capillaris,1
1978,HGUOAH,HFCYKPBRPG,X,820351,Hypnum cupressiforme sens.lat.,1
1978,HGUOAH,HFCYKPBRPG,X,820459,Plagiothecium undulatum,1
1978,HGUOAH,HFCYKPBRPG,X,820463,Pleurozium schreberi,1
1978,HGUOAH,HFCYKPBRPG,X,820482,Polytrichum commune,1
1978,HGUOAH,HFCYKPBRPG,X,820533,Rhytidiadelphus squarrosus,1
1978,HGUOAH,HFCYKPBRPG,X,920121,Anthoxanthum odoratum,5
1978,HGUOAH,HFCYKPBRPG,X,920393,Carex nigra,1
1978,HGUOAH,HFCYKPBRPG,X,920628,Deschampsia flexuosa,1
1978,HGUOAH,HFCYKPBRPG,X,920821,Festuca ovina agg.,5
1978,HGUOAH,HFCYKPBRPG,X,920878,Galium saxatile,1
1978,HGUOAH,HFCYKPBRPG,X,9201075,Juncus squarrosus,1
1978,HGUOAH,HFCYKPBRPG,X,9201207,Luzula pilosa,1
1978,HGUOAH,HFCYKPBRPG,X,9201344,Nardus stricta,70
1978,HGUOAH,HFCYKPBRPG,X,9202136,Vaccinium myrtillus,20
1978,HGUOAH,HFCYKPBRPG,X,9205049,Luzula campestris/multiflora,1
1978,HGUOAH,UZCUULCEPU,X,92040,Agrostis capillaris,1
1978,HGUOAH,UZCUULCEPU,X,820533,Rhytidiadelphus squarrosus,1
1978,HGUOAH,UZCUULCEPU,X,920121,Anthoxanthum odoratum,10
1978,HGUOAH,UZCUULCEPU,X,920627,Deschampsia cespitosa,1
1978,HGUOAH,UZCUULCEPU,X,920628,Deschampsia flexuosa,1
1978,HGUOAH,UZCUULCEPU,X,920821,Festuca ovina agg.,10
1978,HGUOAH,UZCUULCEPU,X,920878,Galium saxatile,1
1978,HGUOAH,UZCUULCEPU,X,920983,Holcus lanatus,20
1978,HGUOAH,UZCUULCEPU,X,9101619,Pteridium aquilinum,70
1978,HGUOAH,UZCUULCEPU,X,9201344,Nardus stricta,1
1978,HGUOAH,UZCUULCEPU,X,9201413,Oxalis acetosella,1
1978,HGUOAH,UZCUULCEPU,X,9201506,Poa pratensis sens.lat.,1
1978,HGUOAH,UZCUULCEPU,X,9201588,Potentilla erecta,1
1978,HGUOAH,UZCUULCEPU,X,9202136,Vaccinium myrtillus,1
1978,HGUOAH,UZCUULCEPU,X,9205049,Luzula campestris/multiflora,1
1978,HGUOAH,FDCTQXCIKN,X,92035,Agrostis canina sens.lat.,1
1978,HGUOAH,FDCTQXCIKN,X,92040,Agrostis capillaris,1
1978,HGUOAH,FDCTQXCIKN,X,820463,Pleurozium schreberi,1
1978,HGUOAH,FDCTQXCIKN,X,820482,Polytrichum commune,1
1978,HGUOAH,FDCTQXCIKN,X,820532,Rhytidiadelphus loreus,1
1978,HGUOAH,FDCTQXCIKN,X,920121,Anthoxanthum odoratum,1
1978,HGUOAH,FDCTQXCIKN,X,920309,Calluna vulgaris,1
1978,HGUOAH,FDCTQXCIKN,X,920393,Carex nigra,1
1978,HGUOAH,FDCTQXCIKN,X,920628,Deschampsia flexuosa,20
1978,HGUOAH,FDCTQXCIKN,X,920684,Empetrum nigrum,1
1978,HGUOAH,FDCTQXCIKN,X,920821,Festuca ovina agg.,1
1978,HGUOAH,FDCTQXCIKN,X,920878,Galium saxatile,1
1978,HGUOAH,FDCTQXCIKN,X,9201075,Juncus squarrosus,1
1978,HGUOAH,FDCTQXCIKN,X,9201209,Luzula sylvatica,5
1978,HGUOAH,FDCTQXCIKN,X,9201256,Melampyrum pratense,1
1978,HGUOAH,FDCTQXCIKN,X,9201307,Molinia caerulea,1
1978,HGUOAH,FDCTQXCIKN,X,9201344,Nardus stricta,70
1978,HGUOAH,FDCTQXCIKN,X,9201588,Potentilla erecta,1
1978,HGUOAH,FDCTQXCIKN,X,9201858,Trichophorum cespitosum,1
1978,HGUOAH,FDCTQXCIKN,X,9202136,Vaccinium myrtillus,1
1978,HGUOAH,SOEKOORDNP,X,92040,Agrostis capillaris,45
1978,HGUOAH,SOEKOORDNP,X,820206,Dicranum scoparium,1
1978,HGUOAH,SOEKOORDNP,X,820463,Pleurozium schreberi,1
1978,HGUOAH,SOEKOORDNP,X,820483,Polytrichum formosum,1
1978,HGUOAH,SOEKOORDNP,X,820533,Rhytidiadelphus squarrosus,1
1978,HGUOAH,SOEKOORDNP,X,920121,Anthoxanthum odoratum,10
1978,HGUOAH,SOEKOORDNP,X,920322,Campanula rotundifolia,1
1978,HGUOAH,SOEKOORDNP,X,920541,Conopodium majus,1
1978,HGUOAH,SOEKOORDNP,X,920628,Deschampsia flexuosa,1
1978,HGUOAH,SOEKOORDNP,X,920821,Festuca ovina agg.,20
1978,HGUOAH,SOEKOORDNP,X,920878,Galium saxatile,1
1978,HGUOAH,SOEKOORDNP,X,920983,Holcus lanatus,1
1978,HGUOAH,SOEKOORDNP,X,9101619,Pteridium aquilinum,80
1978,HGUOAH,SOEKOORDNP,X,9201413,Oxalis acetosella,1
1978,HGUOAH,SOEKOORDNP,X,9201495,Poa annua,1
1978,HGUOAH,SOEKOORDNP,X,9201506,Poa pratensis sens.lat.,1
1978,HGUOAH,SOEKOORDNP,X,9201588,Potentilla erecta,1
1978,HGUOAH,SOEKOORDNP,X,9201660,Ranunculus repens,1
1978,HGUOAH,SOEKOORDNP,X,9201735,Rumex acetosella,1
1978,HGUOAH,SOEKOORDNP,X,9202168,Veronica chamaedrys,1
1978,HGUOAH,SOEKOORDNP,X,9205049,Luzula campestris/multiflora,1
1978,HGUOAH,SOEKOORDNP,X,200001595,Viola riviniana/reichenbiana,1
1978,RVGJUQ,TJFPQIAWHQ,RV,920607,Dactylis glomerata,5
1978,RVGJUQ,TJFPQIAWHQ,RV,920824,Festuca rubra agg.,40
1978,RVGJUQ,TJFPQIAWHQ,RV,920983,Holcus lanatus,5
1978,RVGJUQ,TJFPQIAWHQ,RV,9201183,Lolium perenne,10
1978,RVGJUQ,TJFPQIAWHQ,RV,9201191,Lotus corniculatus,5
1978,RVGJUQ,TJFPQIAWHQ,RV,9201487,Plantago lanceolata,1
1978,RVGJUQ,TJFPQIAWHQ,RV,9201488,Plantago major,1
1978,RVGJUQ,TJFPQIAWHQ,RV,9201899,Senecio jacobaea,1
1978,RVGJUQ,TJFPQIAWHQ,RV,9202034,Taraxacum agg.,1
1978,RVGJUQ,TJFPQIAWHQ,RV,20000223,Hypochoeris spp./Leontodon spp.,1
1978,RVGJUQ,NLFVEGRHJZ,RV,82081,Brachythecium rutabulum,1
1978,RVGJUQ,NLFVEGRHJZ,RV,92021,Aethusa cynapium,1
1978,RVGJUQ,NLFVEGRHJZ,RV,92033,Elytrigia repens,1
1978,RVGJUQ,NLFVEGRHJZ,RV,910712,Equisetum arvense,1
1978,RVGJUQ,NLFVEGRHJZ,RV,920169,Arrhenatherum elatius,1
1978,RVGJUQ,NLFVEGRHJZ,RV,920381,Carex hirta,1
1978,RVGJUQ,NLFVEGRHJZ,RV,920444,Centaurea nigra,1
1978,RVGJUQ,NLFVEGRHJZ,RV,920467,Cerastium fontanum,1
1978,RVGJUQ,NLFVEGRHJZ,RV,920477,Chamerion angustifolium,1
1978,RVGJUQ,NLFVEGRHJZ,RV,920515,Cirsium arvense,1
1978,RVGJUQ,NLFVEGRHJZ,RV,920522,Cirsium vulgare,1
1978,RVGJUQ,NLFVEGRHJZ,RV,920607,Dactylis glomerata,5
1978,RVGJUQ,NLFVEGRHJZ,RV,920824,Festuca rubra agg.,5
1978,RVGJUQ,NLFVEGRHJZ,RV,920873,Galium aparine,1
1978,RVGJUQ,NLFVEGRHJZ,RV,920968,Heracleum sphondylium,1
1978,RVGJUQ,NLFVEGRHJZ,RV,920983,Holcus lanatus,1
1978,RVGJUQ,NLFVEGRHJZ,RV,2000070,Cardamine hirsuta/flexuosa,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201116,Lathyrus pratensis,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201183,Lolium perenne,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201242,Matricaria discoidea,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201259,Silene dioica,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201487,Plantago lanceolata,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201495,Poa annua,5
1978,RVGJUQ,NLFVEGRHJZ,RV,9201507,Poa trivialis,5
1978,RVGJUQ,NLFVEGRHJZ,RV,9201522,Polygonum aviculare agg.,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201660,Ranunculus repens,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201742,Rumex crispus,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201748,Rumex obtusifolius,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201899,Senecio jacobaea,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201933,Sinapis arvensis,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9201953,Sonchus asper,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9202012,Stellaria media,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9202034,Taraxacum agg.,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9202092,Trifolium repens,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9202126,Urtica dioica,5
1978,RVGJUQ,NLFVEGRHJZ,RV,9204542,Myosotis seedling/sp,1
1978,RVGJUQ,NLFVEGRHJZ,RV,9205207,Sagina sp.,1
1978,RVGJUQ,VVHBGCQEBK,SW,92039,Agrostis stolonifera,10
1978,RVGJUQ,VVHBGCQEBK,SW,92077,Alnus glutinosa,15
1978,RVGJUQ,VVHBGCQEBK,SW,820382,Mnium hornum,1
1978,RVGJUQ,VVHBGCQEBK,SW,910211,Athyrium filix-femina,1
1978,RVGJUQ,VVHBGCQEBK,SW,920169,Arrhenatherum elatius,5
1978,RVGJUQ,VVHBGCQEBK,SW,920467,Cerastium fontanum,1
1978,RVGJUQ,VVHBGCQEBK,SW,920506,Chrysosplenium oppositifolium,1
1978,RVGJUQ,VVHBGCQEBK,SW,920515,Cirsium arvense,1
1978,RVGJUQ,VVHBGCQEBK,SW,920833,Filipendula ulmaria,1
1978,RVGJUQ,VVHBGCQEBK,SW,920873,Galium aparine,1
1978,RVGJUQ,VVHBGCQEBK,SW,920968,Heracleum sphondylium,1
1978,RVGJUQ,VVHBGCQEBK,SW,920983,Holcus lanatus,5
1978,RVGJUQ,VVHBGCQEBK,SW,8101311,Marchantia spp.,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201067,Juncus effusus,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201098,Lamium album,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201112,Lathyrus linifolius,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201183,Lolium perenne,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201259,Silene dioica,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201363,Oenanthe crocata,5
1978,RVGJUQ,VVHBGCQEBK,SW,9201495,Poa annua,5
1978,RVGJUQ,VVHBGCQEBK,SW,9201506,Poa pratensis sens.lat.,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201507,Poa trivialis,5
1978,RVGJUQ,VVHBGCQEBK,SW,9201522,Polygonum aviculare agg.,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201617,Prunus spinosa,10
1978,RVGJUQ,VVHBGCQEBK,SW,9201660,Ranunculus repens,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201728,Rubus fruticosus agg.,5
1978,RVGJUQ,VVHBGCQEBK,SW,9201735,Rumex acetosella,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201748,Rumex obtusifolius,1
1978,RVGJUQ,VVHBGCQEBK,SW,9201899,Senecio jacobaea,1
1978,RVGJUQ,VVHBGCQEBK,SW,9202012,Stellaria media,1
1978,RVGJUQ,VVHBGCQEBK,SW,9202126,Urtica dioica,1
1978,RVGJUQ,VVHBGCQEBK,SW,200001583,Dryopteris dilatata/carthusiana,1
1978,RVGJUQ,KBUIZPBSKT,SW,82081,Brachythecium rutabulum,1
1978,RVGJUQ,KBUIZPBSKT,SW,92033,Elytrigia repens,5
1978,RVGJUQ,KBUIZPBSKT,SW,92039,Agrostis stolonifera,10
1978,RVGJUQ,KBUIZPBSKT,SW,920109,Angelica sylvestris,1
1978,RVGJUQ,KBUIZPBSKT,SW,920327,Cardamine amara,1
1978,RVGJUQ,KBUIZPBSKT,SW,920467,Cerastium fontanum,1
1978,RVGJUQ,KBUIZPBSKT,SW,920515,Cirsium arvense,5
1978,RVGJUQ,KBUIZPBSKT,SW,920607,Dactylis glomerata,10
1978,RVGJUQ,KBUIZPBSKT,SW,920868,Galeopsis tetrahit agg.,1
1978,RVGJUQ,KBUIZPBSKT,SW,920873,Galium aparine,1
1978,RVGJUQ,KBUIZPBSKT,SW,920983,Holcus lanatus,10
1978,RVGJUQ,KBUIZPBSKT,SW,9201038,Iris pseudacorus,1
1978,RVGJUQ,KBUIZPBSKT,SW,9201067,Juncus effusus,1
1978,RVGJUQ,KBUIZPBSKT,SW,9201183,Lolium perenne,10
1978,RVGJUQ,KBUIZPBSKT,SW,9201363,Oenanthe crocata,1
1978,RVGJUQ,KBUIZPBSKT,SW,9201495,Poa annua,1
1978,RVGJUQ,KBUIZPBSKT,SW,9201506,Poa pratensis sens.lat.,5
1978,RVGJUQ,KBUIZPBSKT,SW,9201507,Poa trivialis,1
1978,RVGJUQ,KBUIZPBSKT,SW,9201522,Polygonum aviculare agg.,1
1978,RVGJUQ,KBUIZPBSKT,SW,9201660,Ranunculus repens,5
1978,RVGJUQ,KBUIZPBSKT,SW,9201734,Rumex acetosa,1
1978,RVGJUQ,KBUIZPBSKT,SW,9201748,Rumex obtusifolius,10
1978,RVGJUQ,KBUIZPBSKT,SW,9201899,Senecio jacobaea,1
1978,RVGJUQ,KBUIZPBSKT,SW,9202007,Stellaria uliginosa,1
1978,RVGJUQ,KBUIZPBSKT,SW,9202012,Stellaria media,1
1978,RVGJUQ,KBUIZPBSKT,SW,9202092,Trifolium repens,1
1978,RVGJUQ,KBUIZPBSKT,SW,9202109,Tussilago farfara,1
1978,RVGJUQ,KBUIZPBSKT,SW,9202126,Urtica dioica,1
1978,RVGJUQ,KBUIZPBSKT,SW,9202166,Veronica beccabunga,1
1978,RVGJUQ,KBUIZPBSKT,SW,20000228,Juncus articulatus/acutiflora,1
1978,RVGJUQ,KBUIZPBSKT,SW,20000418,Spergula arvensis/Spergularia rupicola,1
1978,RVGJUQ,EMXLINJOWM,X,92085,Alopecurus pratensis,1
1978,RVGJUQ,EMXLINJOWM,X,920467,Cerastium fontanum,1
1978,RVGJUQ,EMXLINJOWM,X,920607,Dactylis glomerata,20
1978,RVGJUQ,EMXLINJOWM,X,920911,Geranium molle,1
1978,RVGJUQ,EMXLINJOWM,X,9201183,Lolium perenne,20
1978,RVGJUQ,EMXLINJOWM,X,9201488,Plantago major,1
1978,RVGJUQ,EMXLINJOWM,X,9201495,Poa annua,1
1978,RVGJUQ,EMXLINJOWM,X,9201522,Polygonum aviculare agg.,1
1978,RVGJUQ,EMXLINJOWM,X,9201660,Ranunculus repens,1
1978,RVGJUQ,EMXLINJOWM,X,9201748,Rumex obtusifolius,1
1978,RVGJUQ,EMXLINJOWM,X,9201899,Senecio jacobaea,1
1978,RVGJUQ,EMXLINJOWM,X,9202034,Taraxacum agg.,1
1978,RVGJUQ,EMXLINJOWM,X,9202091,Trifolium pratense,1
1978,RVGJUQ,EMXLINJOWM,X,9202092,Trifolium repens,5
1978,RVGJUQ,TTHCIBYDRI,X,82081,Brachythecium rutabulum,1
1978,RVGJUQ,TTHCIBYDRI,X,92082,Alopecurus geniculatus,1
1978,RVGJUQ,TTHCIBYDRI,X,920231,Bellis perennis,1
1978,RVGJUQ,TTHCIBYDRI,X,920467,Cerastium fontanum,1
1978,RVGJUQ,TTHCIBYDRI,X,920607,Dactylis glomerata,5
1978,RVGJUQ,TTHCIBYDRI,X,920968,Heracleum sphondylium,1
1978,RVGJUQ,TTHCIBYDRI,X,920983,Holcus lanatus,1
1978,RVGJUQ,TTHCIBYDRI,X,8201146,Eurhynchium sp.,1
1978,RVGJUQ,TTHCIBYDRI,X,9201183,Lolium perenne,30
1978,RVGJUQ,TTHCIBYDRI,X,9201488,Plantago major,1
1978,RVGJUQ,TTHCIBYDRI,X,9201495,Poa annua,10
1978,RVGJUQ,TTHCIBYDRI,X,9201507,Poa trivialis,1
1978,RVGJUQ,TTHCIBYDRI,X,9201660,Ranunculus repens,1
1978,RVGJUQ,TTHCIBYDRI,X,9201748,Rumex obtusifolius,1
1978,RVGJUQ,TTHCIBYDRI,X,9201899,Senecio jacobaea,1
1978,RVGJUQ,TTHCIBYDRI,X,9202012,Stellaria media,1
1978,RVGJUQ,TTHCIBYDRI,X,9202081,Trifolium dubium,1
1978,RVGJUQ,TTHCIBYDRI,X,9202092,Trifolium repens,1
1978,RVGJUQ,TTHCIBYDRI,X,9202180,Veronica serpyllifolia,1
1978,RVGJUQ,TTHCIBYDRI,X,9205207,Sagina sp.,1
1978,RVGJUQ,KCAXZCHQAR,X,92085,Alopecurus pratensis,1
1978,RVGJUQ,KCAXZCHQAR,X,920231,Bellis perennis,1
1978,RVGJUQ,KCAXZCHQAR,X,920467,Cerastium fontanum,1
1978,RVGJUQ,KCAXZCHQAR,X,920522,Cirsium vulgare,1
1978,RVGJUQ,KCAXZCHQAR,X,920607,Dactylis glomerata,5
1978,RVGJUQ,KCAXZCHQAR,X,920824,Festuca rubra agg.,1
1978,RVGJUQ,KCAXZCHQAR,X,920911,Geranium molle,1
1978,RVGJUQ,KCAXZCHQAR,X,8201146,Eurhynchium sp.,1
1978,RVGJUQ,KCAXZCHQAR,X,9201183,Lolium perenne,60
1978,RVGJUQ,KCAXZCHQAR,X,9201488,Plantago major,5
1978,RVGJUQ,KCAXZCHQAR,X,9201495,Poa annua,5
1978,RVGJUQ,KCAXZCHQAR,X,9201660,Ranunculus repens,1
1978,RVGJUQ,KCAXZCHQAR,X,9201735,Rumex acetosella,1
1978,RVGJUQ,KCAXZCHQAR,X,9201899,Senecio jacobaea,1
1978,RVGJUQ,KCAXZCHQAR,X,9202034,Taraxacum agg.,1
1978,RVGJUQ,KCAXZCHQAR,X,9202092,Trifolium repens,5
1978,RVGJUQ,KCAXZCHQAR,X,20000223,Hypochoeris spp./Leontodon spp.,1
1978,RVGJUQ,LBRAYXVIYU,X,92039,Agrostis stolonifera,10
1978,RVGJUQ,LBRAYXVIYU,X,92040,Agrostis capillaris,15
