"visit_code_1","survey_year","survey_date","site_code","plot_number","seedling_height","species","abundance"
"2015-357",2015,2015-05-07,"357","1","25-50cm","Correa lawrenciana",1
"2015-357",2015,2015-05-07,"357","1","25-50cm","Coprosma hirtella",1
"2015-357",2015,2015-05-07,"357","1","25-50cm","Prostanthera lasianthos",2
"2015-357",2015,2015-05-07,"357","1","50-200cm","Pomaderris aspera",1
"2015-357",2015,2015-05-07,"357","1","200-500cm","Pomaderris aspera",1
"2015-357",2015,2015-05-07,"357","2","0-10cm","Australina pusilla",13
"2015-357",2015,2015-05-07,"357","2","10-25cm","Tetrarrhena juncea",2
"2015-357",2015,2015-05-07,"357","2","25-50cm","Pomaderris aspera",1
"2015-357",2015,2015-05-07,"357","2","50-200cm","Pomaderris aspera",2
"2015-357",2015,2015-05-07,"357","2","200-500cm","Olearia argophylla",1
"2015-357",2015,2015-05-07,"357","3","0-10cm","Leptostigma reptans",5
"2015-357",2015,2015-05-07,"357","3","0-10cm","Viola hederacea",3
"2015-357",2015,2015-05-07,"357","3","0-10cm","Galium propinquum",14
"2015-357",2015,2015-05-07,"357","3","0-10cm","Clematis aristata",1
"2015-357",2015,2015-05-07,"357","3","10-25cm","NULL",0
"2015-357",2015,2015-05-07,"357","3","25-50cm","Pomaderris aspera",1
"2015-357",2015,2015-05-07,"357","3","25-50cm","Correa lawrenciana",1
"2015-357",2015,2015-05-07,"357","3","25-50cm","Bedfordia arborescens",1
"2015-357",2015,2015-05-07,"357","3","50-200cm","Pomaderris aspera",4
"2015-357",2015,2015-05-07,"357","3","200-500cm","NULL",0
"2015-363",2015,2015-03-31,"363","1","0-10cm","NULL",0
"2015-363",2015,2015-03-31,"363","1","10-25cm","Tetrarrhena juncea",30
"2015-363",2015,2015-03-31,"363","1","25-50cm","Pomaderris aspera",5
"2015-363",2015,2015-03-31,"363","1","25-50cm","Zieria arborescens",2
"2015-363",2015,2015-03-31,"363","1","50-200cm","Zieria arborescens",1
"2015-363",2015,2015-03-31,"363","1","50-200cm","Pteridium esculentum",1
"2015-363",2015,2015-03-31,"363","1","200-500cm","NULL",0
"2015-363",2015,2015-03-31,"363","2","0-10cm","Viola hederacea",3
"2015-363",2015,2015-03-31,"363","2","10-25cm","Tetrarrhena juncea",20
"2015-363",2015,2015-03-31,"363","2","10-25cm","Zieria arborescens",1
"2015-363",2015,2015-03-31,"363","2","25-50cm","Pomaderris aspera",1
"2015-363",2015,2015-03-31,"363","2","50-200cm","Pteridium esculentum",1
"2015-363",2015,2015-03-31,"363","2","200-500cm","Zieria arborescens",5
"2015-363",2015,2015-03-31,"363","2","200-500cm","Pomaderris aspera",1
"2015-363",2015,2015-03-31,"363","3","0-10cm","Viola hederacea",7
"2015-363",2015,2015-03-31,"363","3","0-10cm","Oxalis exilis",3
"2015-363",2015,2015-03-31,"363","3","0-10cm","Stellaria flaccida",8
"2015-363",2015,2015-03-31,"363","3","0-10cm","Hydrocotyle hirta",2
"2015-363",2015,2015-03-31,"363","3","10-25cm","Tetrarrhena juncea",25
"2015-363",2015,2015-03-31,"363","3","25-50cm","Pomaderris aspera",5
"2015-363",2015,2015-03-31,"363","3","50-200cm","Pteridium esculentum",3
"2015-363",2015,2015-03-31,"363","3","50-200cm","Pomaderris aspera",1
"2015-363",2015,2015-03-31,"363","3","200-500cm","Zieria arborescens",1
"2015-370",2015,2015-03-26,"370","1","0-10cm","Viola hederacea",6
"2015-370",2015,2015-03-26,"370","1","10-25cm","Correa lawrenciana",2
"2015-370",2015,2015-03-26,"370","1","10-25cm","Tetrarrhena juncea",5
"2015-370",2015,2015-03-26,"370","1","25-50cm","NULL",0
"2015-370",2015,2015-03-26,"370","1","50-200cm","Prostanthera lasianthos",1
"2015-370",2015,2015-03-26,"370","1","200-500cm","NULL",0
"2015-370",2015,2015-03-26,"370","2","0-10cm","Australina pusilla",9
"2015-370",2015,2015-03-26,"370","2","10-25cm","NULL",0
"2015-370",2015,2015-03-26,"370","2","25-50cm","Tetrarrhena juncea",12
"2015-370",2015,2015-03-26,"370","2","50-200cm","Histiopteris incisa",8
"2015-370",2015,2015-03-26,"370","2","200-500cm","NULL",0
"2015-370",2015,2015-03-26,"370","3","0-10cm","Blechnum wattsii",2
"2015-370",2015,2015-03-26,"370","3","10-25cm","NULL",0
"2015-370",2015,2015-03-26,"370","3","25-50cm","NULL",0
"2015-370",2015,2015-03-26,"370","3","50-200cm","NULL",0
"2015-370",2015,2015-03-26,"370","3","200-500cm","NULL",0
"2015-379",2015,2015-06-03,"379","1","0-10cm","NULL",0
"2015-379",2015,2015-06-03,"379","1","10-25cm","NULL",0
"2015-379",2015,2015-06-03,"379","1","25-50cm","Hypolepis rugosula",2
"2015-379",2015,2015-06-03,"379","1","25-50cm","Tetrarrhena juncea",30
"2015-379",2015,2015-06-03,"379","1","50-200cm","Pteridium esculentum",1
"2015-379",2015,2015-06-03,"379","1","50-200cm","Pomaderris aspera",1
"2015-379",2015,2015-06-03,"379","1","200-500cm","NULL",0
"2015-379",2015,2015-06-03,"379","2","0-10cm","NULL",0
"2015-379",2015,2015-06-03,"379","2","10-25cm","Pomaderris aspera",1
"2015-379",2015,2015-06-03,"379","2","25-50cm","Tetrarrhena juncea",14
"2015-379",2015,2015-06-03,"379","2","25-50cm","Pomaderris aspera",1
"2015-379",2015,2015-06-03,"379","2","25-50cm","Hypolepis rugosula",1
"2015-379",2015,2015-06-03,"379","2","50-200cm","Pomaderris aspera",2
"2015-379",2015,2015-06-03,"379","2","200-500cm","Pomaderris aspera",3
"2015-379",2015,2015-06-03,"379","3","0-10cm","NULL",0
"2015-379",2015,2015-06-03,"379","3","10-25cm","Tetrarrhena juncea",30
"2015-379",2015,2015-06-03,"379","3","10-25cm","Hypolepis rugosula",3
"2015-379",2015,2015-06-03,"379","3","25-50cm","Pteridium esculentum",2
"2015-379",2015,2015-06-03,"379","3","50-200cm","NULL",0
"2015-379",2015,2015-06-03,"379","3","200-500cm","NULL",0
"2015-381",2015,2015-06-03,"381","1","0-10cm","Stellaria flaccida",7
"2015-381",2015,2015-06-03,"381","1","10-25cm","NULL",0
"2015-381",2015,2015-06-03,"381","1","25-50cm","Tetrarrhena juncea",20
"2015-381",2015,2015-06-03,"381","1","50-200cm","Acacia dealbata",1
"2015-381",2015,2015-06-03,"381","1","200-500cm","NULL",0
"2015-381",2015,2015-06-03,"381","2","0-10cm","NULL",0
"2015-381",2015,2015-06-03,"381","2","10-25cm","Polystichum proliferum",2
"2015-381",2015,2015-06-03,"381","2","25-50cm","NULL",0
"2015-381",2015,2015-06-03,"381","2","50-200cm","Polystichum proliferum",6
"2015-381",2015,2015-06-03,"381","2","200-500cm","NULL",0
"2015-381",2015,2015-06-03,"381","3","0-10cm","NULL",0
"2015-381",2015,2015-06-03,"381","3","10-25cm","Tetrarrhena juncea",6
"2015-381",2015,2015-06-03,"381","3","25-50cm","NULL",0
"2015-381",2015,2015-06-03,"381","3","50-200cm","Polystichum proliferum",4
"2015-381",2015,2015-06-03,"381","3","200-500cm","NULL",0
"2015-384",2015,2015-05-12,"384","1","0-10cm","NULL",0
"2015-384",2015,2015-05-12,"384","1","10-25cm","Tetrarrhena juncea",2
"2015-384",2015,2015-05-12,"384","1","25-50cm","NULL",0
"2015-384",2015,2015-05-12,"384","1","50-200cm","Blechnum wattsii",2
"2015-384",2015,2015-05-12,"384","1","50-200cm","Polystichum proliferum",3
"2015-384",2015,2015-05-12,"384","1","50-200cm","Histiopteris incisa",1
"2015-384",2015,2015-05-12,"384","1","200-500cm","Correa lawrenciana",4
"2015-384",2015,2015-05-12,"384","2","0-10cm","NULL",0
"2015-384",2015,2015-05-12,"384","2","10-25cm","NULL",0
"2015-384",2015,2015-05-12,"384","2","25-50cm","Blechnum wattsii",2
"2015-384",2015,2015-05-12,"384","2","50-200cm","Blechnum wattsii",3
"2015-384",2015,2015-05-12,"384","2","50-200cm","Correa lawrenciana",2
"2015-384",2015,2015-05-12,"384","2","200-500cm","NULL",0
"2015-384",2015,2015-05-12,"384","3","0-10cm","NULL",0
"2015-384",2015,2015-05-12,"384","3","10-25cm","Polystichum proliferum",2
"2015-384",2015,2015-05-12,"384","3","25-50cm","NULL",0
"2015-384",2015,2015-05-12,"384","3","50-200cm","Polystichum proliferum",4
"2015-384",2015,2015-05-12,"384","3","200-500cm","NULL",0
"2015-394",2015,2015-04-20,"394","1","0-10cm","Poranthera microphylla",5
"2015-394",2015,2015-04-20,"394","1","0-10cm","Leptinella filicula",3
"2015-394",2015,2015-04-20,"394","1","0-10cm","Hydrocotyle hirta",3
"2015-394",2015,2015-04-20,"394","1","10-25cm","Polyscias sambucifolia",1
"2015-394",2015,2015-04-20,"394","1","10-25cm","Tetrarrhena juncea",6
"2015-394",2015,2015-04-20,"394","1","25-50cm","Dryopoa dives",4
"2015-394",2015,2015-04-20,"394","1","50-200cm","Dianella tasmanica",3
"2015-394",2015,2015-04-20,"394","1","50-200cm","Olearia phlogopappa",2
"2015-394",2015,2015-04-20,"394","1","50-200cm","Correa lawrenciana",3
"2015-394",2015,2015-04-20,"394","1","200-500cm","NULL",0
"2015-394",2015,2015-04-20,"394","2","0-10cm","Poranthera microphylla",11
"2015-394",2015,2015-04-20,"394","2","0-10cm","Hydrocotyle hirta",2
"2015-394",2015,2015-04-20,"394","2","10-25cm","Tetrarrhena juncea",10
"2015-394",2015,2015-04-20,"394","2","25-50cm","Dianella tasmanica",3
"2015-394",2015,2015-04-20,"394","2","50-200cm","Olearia phlogopappa",1
"2015-394",2015,2015-04-20,"394","2","50-200cm","Dianella tasmanica",1
"2015-394",2015,2015-04-20,"394","2","200-500cm","NULL",0
"2015-394",2015,2015-04-20,"394","3","0-10cm","Stellaria flaccida",3
"2015-394",2015,2015-04-20,"394","3","0-10cm","Hydrocotyle hirta",9
"2015-394",2015,2015-04-20,"394","3","10-25cm","Dryopoa dives",1
"2015-394",2015,2015-04-20,"394","3","25-50cm","Tetrarrhena juncea",3
"2015-394",2015,2015-04-20,"394","3","25-50cm","Polyscias sambucifolia",1
"2015-394",2015,2015-04-20,"394","3","50-200cm","Polystichum proliferum",5
"2015-394",2015,2015-04-20,"394","3","200-500cm","NULL",0
"2015-402",2015,2015-04-21,"402","1","0-10cm","Viola hederacea",2
"2015-402",2015,2015-04-21,"402","1","0-10cm","Leptostigma reptans",6
"2015-402",2015,2015-04-21,"402","1","0-10cm","Acaena novae-zelandiae",8
"2015-402",2015,2015-04-21,"402","1","10-25cm","Tetrarrhena juncea",20
"2015-402",2015,2015-04-21,"402","1","25-50cm","NULL",0
"2015-402",2015,2015-04-21,"402","1","50-200cm","Coprosma quadrifida",1
"2015-402",2015,2015-04-21,"402","1","200-500cm","NULL",0
"2015-402",2015,2015-04-21,"402","2","0-10cm","NULL",0
"2015-402",2015,2015-04-21,"402","2","10-25cm","Tetrarrhena juncea",1
"2015-402",2015,2015-04-21,"402","2","25-50cm","Polystichum proliferum",1
"2015-402",2015,2015-04-21,"402","2","50-200cm","NULL",0
"2015-402",2015,2015-04-21,"402","2","200-500cm","NULL",0
"2015-402",2015,2015-04-21,"402","3","0-10cm","Polystichum proliferum",2
"2015-402",2015,2015-04-21,"402","3","10-25cm","Tetrarrhena juncea",2
"2015-402",2015,2015-04-21,"402","3","25-50cm","Polystichum proliferum",4
"2015-402",2015,2015-04-21,"402","3","50-200cm","Polystichum proliferum",1
"2015-402",2015,2015-04-21,"402","3","200-500cm","NULL",0
"2015-406",2015,2015-04-13,"406","1","0-10cm","Microlaena stipoides",6
"2015-406",2015,2015-04-13,"406","1","10-25cm","Tetrarrhena juncea",1
"2015-406",2015,2015-04-13,"406","1","25-50cm","NULL",0
"2015-406",2015,2015-04-13,"406","1","50-200cm","Pomaderris aspera",1
"2015-406",2015,2015-04-13,"406","1","200-500cm","Pomaderris aspera",3
"2015-406",2015,2015-04-13,"406","2","0-10cm","Tetrarrhena juncea",4
"2015-406",2015,2015-04-13,"406","2","0-10cm","Viola hederacea",2
"2015-406",2015,2015-04-13,"406","2","0-10cm","Australina pusilla",4
"2015-406",2015,2015-04-13,"406","2","10-25cm","NULL",0
"2015-406",2015,2015-04-13,"406","2","25-50cm","NULL",0
"2015-406",2015,2015-04-13,"406","2","50-200cm","NULL",0
"2015-406",2015,2015-04-13,"406","2","200-500cm","Olearia lirata",2
"2015-406",2015,2015-04-13,"406","3","0-10cm","NULL",0
"2015-406",2015,2015-04-13,"406","3","10-25cm","Clematis aristata",1
"2015-406",2015,2015-04-13,"406","3","25-50cm","Histiopteris incisa",1
"2015-406",2015,2015-04-13,"406","3","50-200cm","Pomaderris aspera",1
"2015-406",2015,2015-04-13,"406","3","200-500cm","Olearia lirata",1
"2015-406",2015,2015-04-13,"406","3","200-500cm","Pomaderris aspera",4
"2015-409",2015,2015-04-20,"409","1","0-10cm","Tetrarrhena juncea",2
"2015-409",2015,2015-04-20,"409","1","10-25cm","Blechnum wattsii",3
"2015-409",2015,2015-04-20,"409","1","25-50cm","Correa lawrenciana",1
"2015-409",2015,2015-04-20,"409","1","50-200cm","Coprosma hirtella",2
"2015-409",2015,2015-04-20,"409","1","50-200cm","Pimelea axiflora",1
"2015-409",2015,2015-04-20,"409","1","200-500cm","Prostanthera lasianthos",1
"2015-409",2015,2015-04-20,"409","2","0-10cm","Viola hederacea",6
"2015-409",2015,2015-04-20,"409","2","10-25cm","Polystichum proliferum",1
"2015-409",2015,2015-04-20,"409","2","25-50cm","Polystichum proliferum",1
"2015-409",2015,2015-04-20,"409","2","25-50cm","Blechnum wattsii",1
"2015-409",2015,2015-04-20,"409","2","50-200cm","NULL",0
"2015-409",2015,2015-04-20,"409","2","200-500cm","NULL",0
"2015-409",2015,2015-04-20,"409","3","0-10cm","Blechnum wattsii",1
"2015-409",2015,2015-04-20,"409","3","10-25cm","NULL",0
"2015-409",2015,2015-04-20,"409","3","25-50cm","Blechnum fluviatile",2
"2015-409",2015,2015-04-20,"409","3","25-50cm","Polystichum proliferum",1
"2015-409",2015,2015-04-20,"409","3","50-200cm","Dianella tasmanica",1
"2015-409",2015,2015-04-20,"409","3","200-500cm","NULL",0
"2015-422",2015,2015-04-20,"422","1","0-10cm","Hydrocotyle hirta",4
"2015-422",2015,2015-04-20,"422","1","0-10cm","Stellaria flaccida",3
"2015-422",2015,2015-04-20,"422","1","10-25cm","Tetrarrhena juncea",4
"2015-422",2015,2015-04-20,"422","1","25-50cm","NULL",0
"2015-422",2015,2015-04-20,"422","1","50-200cm","NULL",0
"2015-422",2015,2015-04-20,"422","1","200-500cm","NULL",0
"2015-422",2015,2015-04-20,"422","2","0-10cm","Stellaria flaccida",4
"2015-422",2015,2015-04-20,"422","2","0-10cm","Poranthera microphylla",1
"2015-422",2015,2015-04-20,"422","2","0-10cm","Hydrocotyle hirta",12
"2015-422",2015,2015-04-20,"422","2","0-10cm","Correa lawrenciana",1
"2015-422",2015,2015-04-20,"422","2","10-25cm","Tetrarrhena juncea",9
"2015-422",2015,2015-04-20,"422","2","10-25cm","Histiopteris incisa",1
"2015-422",2015,2015-04-20,"422","2","25-50cm","Correa lawrenciana",1
"2015-422",2015,2015-04-20,"422","2","50-200cm","Coprosma hirtella",2
"2015-422",2015,2015-04-20,"422","2","50-200cm","Senecio velleioides",1
"2015-422",2015,2015-04-20,"422","2","50-200cm","Olearia phlogopappa",1
"2015-422",2015,2015-04-20,"422","2","200-500cm","NULL",0
"2015-422",2015,2015-04-20,"422","3","0-10cm","Hydrocotyle hirta",6
"2015-422",2015,2015-04-20,"422","3","10-25cm","Tetrarrhena juncea",7
"2015-422",2015,2015-04-20,"422","3","25-50cm","Diplazium australe",4
"2015-422",2015,2015-04-20,"422","3","50-200cm","Polystichum proliferum",5
"2015-422",2015,2015-04-20,"422","3","50-200cm","Prostanthera lasianthos",1
"2015-422",2015,2015-04-20,"422","3","200-500cm","NULL",0
"2015-439",2015,2015-05-12,"439","1","0-10cm","Viola hederacea",2
"2015-439",2015,2015-05-12,"439","1","10-25cm","NULL",0
"2015-439",2015,2015-05-12,"439","1","25-50cm","Tetrarrhena juncea",30
"2015-439",2015,2015-05-12,"439","1","25-50cm","Eucalyptus regnans",1
"2015-439",2015,2015-05-12,"439","1","50-200cm","NULL",0
"2015-439",2015,2015-05-12,"439","1","200-500cm","Eucalyptus regnans",1
"2015-439",2015,2015-05-12,"439","2","0-10cm","NULL",0
"2015-439",2015,2015-05-12,"439","2","10-25cm","Tetrarrhena juncea",12
"2015-439",2015,2015-05-12,"439","2","25-50cm","Pteridium esculentum",1
"2015-439",2015,2015-05-12,"439","2","50-200cm","NULL",0
"2015-439",2015,2015-05-12,"439","2","200-500cm","NULL",0
"2015-439",2015,2015-05-12,"439","3","0-10cm","NULL",0
"2015-439",2015,2015-05-12,"439","3","10-25cm","NULL",0
"2015-439",2015,2015-05-12,"439","3","25-50cm","NULL",0
"2015-439",2015,2015-05-12,"439","3","50-200cm","Dicksonia antarctica",1
"2015-439",2015,2015-05-12,"439","3","50-200cm","Cassinia aculeata",4
"2015-439",2015,2015-05-12,"439","3","200-500cm","NULL",0
"2015-450",2015,2015-05-08,"450","1","0-10cm","NULL",0
"2015-450",2015,2015-05-08,"450","1","10-25cm","NULL",0
"2015-450",2015,2015-05-08,"450","1","25-50cm","NULL",0
"2015-450",2015,2015-05-08,"450","1","50-200cm","Zieria arborescens",1
"2015-450",2015,2015-05-08,"450","1","200-500cm","NULL",0
"2015-450",2015,2015-05-08,"450","2","0-10cm","NULL",0
"2015-450",2015,2015-05-08,"450","2","10-25cm","Tetrarrhena juncea",1
"2015-450",2015,2015-05-08,"450","2","25-50cm","NULL",0
"2015-450",2015,2015-05-08,"450","2","50-200cm","Polyscias sambucifolia",1
"2015-450",2015,2015-05-08,"450","2","50-200cm","Cassinia aculeata",5
"2015-450",2015,2015-05-08,"450","2","50-200cm","Pomaderris aspera",1
"2015-450",2015,2015-05-08,"450","2","200-500cm","NULL",0
"2015-450",2015,2015-05-08,"450","3","0-10cm","Pomaderris aspera",2
"2015-450",2015,2015-05-08,"450","3","0-10cm","Pimelea axiflora",2
"2015-450",2015,2015-05-08,"450","3","10-25cm","Pomaderris aspera",4
"2015-450",2015,2015-05-08,"450","3","10-25cm","Tetrarrhena juncea",9
"2015-450",2015,2015-05-08,"450","3","25-50cm","Pimelea axiflora",2
"2015-450",2015,2015-05-08,"450","3","25-50cm","Polyscias sambucifolia",1
"2015-450",2015,2015-05-08,"450","3","50-200cm","Pimelea axiflora",3
"2015-450",2015,2015-05-08,"450","3","50-200cm","Polyscias sambucifolia",1
"2015-450",2015,2015-05-08,"450","3","50-200cm","Pomaderris aspera",1
"2015-450",2015,2015-05-08,"450","3","200-500cm","Bedfordia arborescens",1
"2015-450",2015,2015-05-08,"450","3","200-500cm","Cassinia aculeata",1
"2015-456",2015,2015-02-18,"456","1","0-10cm","Polystichum proliferum",1
"2015-456",2015,2015-02-18,"456","1","10-25cm","Polystichum proliferum",2
"2015-456",2015,2015-02-18,"456","1","25-50cm","NULL",0
"2015-456",2015,2015-02-18,"456","1","50-200cm","Polystichum proliferum",2
"2015-456",2015,2015-02-18,"456","1","200-500cm","NULL",0
"2015-456",2015,2015-02-18,"456","2","0-10cm","Tetrarrhena juncea",1
"2015-456",2015,2015-02-18,"456","2","0-10cm","Veronica notabilis",1
"2015-456",2015,2015-02-18,"456","2","10-25cm","Coprosma quadrifida",1
"2015-456",2015,2015-02-18,"456","2","10-25cm","Polystichum proliferum",1
"2015-456",2015,2015-02-18,"456","2","10-25cm","Pteridium esculentum",1
"2015-456",2015,2015-02-18,"456","2","25-50cm","Polystichum proliferum",2
"2015-456",2015,2015-02-18,"456","2","50-200cm","Coprosma quadrifida",1
"2015-456",2015,2015-02-18,"456","2","200-500cm","NULL",0
"2015-456",2015,2015-02-18,"456","3","0-10cm","Oxalis exilis",3
"2015-456",2015,2015-02-18,"456","3","0-10cm","Galium propinquum",2
"2015-456",2015,2015-02-18,"456","3","0-10cm","Tetrarrhena juncea",3
"2015-456",2015,2015-02-18,"456","3","0-10cm","Veronica notabilis",2
"2015-456",2015,2015-02-18,"456","3","0-10cm","Stellaria flaccida",4
"2015-456",2015,2015-02-18,"456","3","10-25cm","NULL",0
"2015-456",2015,2015-02-18,"456","3","25-50cm","Pteridium esculentum",2
"2015-456",2015,2015-02-18,"456","3","50-200cm","NULL",0
"2015-456",2015,2015-02-18,"456","3","200-500cm","NULL",0
"2015-457",2015,2015-04-15,"457","1","0-10cm","NULL",0
"2015-457",2015,2015-04-15,"457","1","10-25cm","Stellaria flaccida",3
"2015-457",2015,2015-04-15,"457","1","25-50cm","Tetrarrhena juncea",30
"2015-457",2015,2015-04-15,"457","1","50-200cm","Cassinia longifolia",2
"2015-457",2015,2015-04-15,"457","1","50-200cm","Pteridium esculentum",1
"2015-457",2015,2015-04-15,"457","1","200-500cm","NULL",0
"2015-457",2015,2015-04-15,"457","2","0-10cm","Unidentified dicotyledon",1
"2015-457",2015,2015-04-15,"457","2","0-10cm","Stellaria flaccida",1
"2015-457",2015,2015-04-15,"457","2","0-10cm","Geranium potentilloides",1
"2015-457",2015,2015-04-15,"457","2","0-10cm","Acacia dealbata",1
"2015-457",2015,2015-04-15,"457","2","0-10cm","Viola hederacea",4
"2015-457",2015,2015-04-15,"457","2","0-10cm","Oxalis exilis",4
"2015-457",2015,2015-04-15,"457","2","0-10cm","Asperula euryphylla",7
"2015-457",2015,2015-04-15,"457","2","10-25cm","Tetrarrhena juncea",4
"2015-457",2015,2015-04-15,"457","2","25-50cm","NULL",0
"2015-457",2015,2015-04-15,"457","2","50-200cm","NULL",0
"2015-457",2015,2015-04-15,"457","2","200-500cm","NULL",0
"2015-457",2015,2015-04-15,"457","3","0-10cm","Grammitis billardierei",3
"2015-457",2015,2015-04-15,"457","3","0-10cm","Lomatia fraseri",1
"2015-457",2015,2015-04-15,"457","3","10-25cm","NULL",0
"2015-457",2015,2015-04-15,"457","3","25-50cm","Blechnum wattsii",2
"2015-457",2015,2015-04-15,"457","3","50-200cm","Blechnum wattsii",5
"2015-457",2015,2015-04-15,"457","3","200-500cm","NULL",0
"2015-458",2015,2015-05-08,"458","1","0-10cm","Geranium potentilloides",5
"2015-458",2015,2015-05-08,"458","1","0-10cm","Hydrocotyle hirta",16
"2015-458",2015,2015-05-08,"458","1","0-10cm","Stellaria flaccida",30
"2015-458",2015,2015-05-08,"458","1","10-25cm","Poa ensiformis",18
"2015-458",2015,2015-05-08,"458","1","25-50cm","NULL",0
"2015-458",2015,2015-05-08,"458","1","50-200cm","Pimelea axiflora",1
"2015-458",2015,2015-05-08,"458","1","50-200cm","Senecio vagus",3
"2015-458",2015,2015-05-08,"458","1","200-500cm","NULL",0
"2015-458",2015,2015-05-08,"458","2","0-10cm","Stellaria flaccida",4
"2015-458",2015,2015-05-08,"458","2","0-10cm","Polystichum proliferum",1
"2015-458",2015,2015-05-08,"458","2","0-10cm","Geranium potentilloides",3
"2015-458",2015,2015-05-08,"458","2","10-25cm","Poa ensiformis",10
"2015-458",2015,2015-05-08,"458","2","25-50cm","NULL",0
"2015-458",2015,2015-05-08,"458","2","50-200cm","Polystichum proliferum",4
"2015-458",2015,2015-05-08,"458","2","50-200cm","Senecio vagus",2
"2015-458",2015,2015-05-08,"458","2","200-500cm","NULL",0
"2015-458",2015,2015-05-08,"458","3","0-10cm","NULL",0
"2015-458",2015,2015-05-08,"458","3","10-25cm","Stellaria flaccida",9
"2015-458",2015,2015-05-08,"458","3","25-50cm","Poa ensiformis",5
"2015-458",2015,2015-05-08,"458","3","50-200cm","Polystichum proliferum",5
"2015-458",2015,2015-05-08,"458","3","50-200cm","Senecio vagus",4
"2015-458",2015,2015-05-08,"458","3","200-500cm","NULL",0
"2015-462",2015,2015-05-08,"462","1","0-10cm","Hydrocotyle hirta",8
"2015-462",2015,2015-05-08,"462","1","0-10cm","Stellaria flaccida",5
"2015-462",2015,2015-05-08,"462","1","10-25cm","Poa ensiformis",7
"2015-462",2015,2015-05-08,"462","1","25-50cm","NULL",0
"2015-462",2015,2015-05-08,"462","1","50-200cm","Olearia phlogopappa",1
"2015-462",2015,2015-05-08,"462","1","50-200cm","Polystichum proliferum",1
"2015-462",2015,2015-05-08,"462","1","50-200cm","Acacia obliquinervia",8
"2015-462",2015,2015-05-08,"462","1","50-200cm","Pimelea axiflora",1
"2015-462",2015,2015-05-08,"462","1","200-500cm","Acacia obliquinervia",1
"2015-462",2015,2015-05-08,"462","2","0-10cm","Hydrocotyle hirta",10
"2015-462",2015,2015-05-08,"462","2","10-25cm","Poa ensiformis",2
"2015-462",2015,2015-05-08,"462","2","25-50cm","Polystichum proliferum",2
"2015-462",2015,2015-05-08,"462","2","25-50cm","Pimelea axiflora",2
"2015-462",2015,2015-05-08,"462","2","50-200cm","Senecio vagus",1
"2015-462",2015,2015-05-08,"462","2","50-200cm","Pimelea axiflora",8
"2015-462",2015,2015-05-08,"462","2","50-200cm","Olearia phlogopappa",1
"2015-462",2015,2015-05-08,"462","2","200-500cm","NULL",0
"2015-462",2015,2015-05-08,"462","3","0-10cm","NULL",0
"2015-462",2015,2015-05-08,"462","3","10-25cm","NULL",0
"2015-462",2015,2015-05-08,"462","3","25-50cm","NULL",0
"2015-462",2015,2015-05-08,"462","3","50-200cm","Polystichum proliferum",1
"2015-462",2015,2015-05-08,"462","3","200-500cm","NULL",0
"2015-463",2015,2015-05-08,"463","1","0-10cm","Asperula euryphylla",3
"2015-463",2015,2015-05-08,"463","1","10-25cm","Poa ensiformis",5
"2015-463",2015,2015-05-08,"463","1","25-50cm","NULL",0
"2015-463",2015,2015-05-08,"463","1","50-200cm","Polyscias sambucifolia",5
"2015-463",2015,2015-05-08,"463","1","200-500cm","Polyscias sambucifolia",1
"2015-463",2015,2015-05-08,"463","2","0-10cm","Asperula euryphylla",5
"2015-463",2015,2015-05-08,"463","2","10-25cm","Poa ensiformis",7
"2015-463",2015,2015-05-08,"463","2","25-50cm","Polyscias sambucifolia",2
"2015-463",2015,2015-05-08,"463","2","50-200cm","Pimelea axiflora",1
"2015-463",2015,2015-05-08,"463","2","50-200cm","Polyscias sambucifolia",6
"2015-463",2015,2015-05-08,"463","2","50-200cm","Olearia phlogopappa",1
"2015-463",2015,2015-05-08,"463","2","50-200cm","Acacia nanodealbata",1
"2015-463",2015,2015-05-08,"463","2","200-500cm","Polyscias sambucifolia",5
"2015-463",2015,2015-05-08,"463","3","0-10cm","Clematis aristata",3
"2015-463",2015,2015-05-08,"463","3","10-25cm","Poa ensiformis",6
"2015-463",2015,2015-05-08,"463","3","25-50cm","NULL",0
"2015-463",2015,2015-05-08,"463","3","50-200cm","Polyscias sambucifolia",2
"2015-463",2015,2015-05-08,"463","3","50-200cm","Olearia phlogopappa",1
"2015-463",2015,2015-05-08,"463","3","200-500cm","Acacia nanodealbata",1
"2015-463",2015,2015-05-08,"463","3","200-500cm","Eucalyptus delegatensis",1
"2015-463",2015,2015-05-08,"463","3","200-500cm","Polyscias sambucifolia",6
"2015-469",2015,2015-03-03,"469","1","0-10cm","NULL",0
"2015-469",2015,2015-03-03,"469","1","10-25cm","Poa ensiformis",3
"2015-469",2015,2015-03-03,"469","1","25-50cm","Poa ensiformis",1
"2015-469",2015,2015-03-03,"469","1","50-200cm","NULL",0
"2015-469",2015,2015-03-03,"469","1","200-500cm","Acacia obliquinervia",1
"2015-469",2015,2015-03-03,"469","1","200-500cm","Acacia dealbata",3
"2015-469",2015,2015-03-03,"469","2","0-10cm","Polystichum proliferum",2
"2015-469",2015,2015-03-03,"469","2","10-25cm","Stellaria flaccida",9
"2015-469",2015,2015-03-03,"469","2","25-50cm","Poa ensiformis",7
"2015-469",2015,2015-03-03,"469","2","25-50cm","Polystichum proliferum",2
