"survey_year","survey_date","site_code","plot_number","species","status","abundance"
2015,2015-06-03,"379","1","Other Acacia","alive",0
2015,2015-06-03,"379","2","Other Acacia","alive",0
2015,2015-06-03,"379","3","Other Acacia","alive",0
2015,2015-06-03,"381","1","Other Acacia","alive",0
2015,2015-06-03,"381","2","Other Acacia","alive",0
2015,2015-06-03,"381","3","Other Acacia","alive",0
2015,2015-05-12,"384","1","Other Acacia","alive",0
2015,2015-05-12,"384","2","Other Acacia","alive",0
2015,2015-05-12,"384","3","Other Acacia","alive",0
2015,2015-04-20,"394","1","Other Acacia","alive",0
2015,2015-04-20,"394","2","Other Acacia","alive",0
2015,2015-04-20,"394","3","Other Acacia","alive",0
2015,2015-04-21,"402","1","Other Acacia","alive",0
2015,2015-04-21,"402","2","Other Acacia","alive",0
2015,2015-04-21,"402","3","Other Acacia","alive",0
2015,2015-04-13,"406","1","Other Acacia","alive",0
2015,2015-04-13,"406","2","Other Acacia","alive",0
2015,2015-04-13,"406","3","Other Acacia","alive",0
2015,2015-04-20,"409","1","Other Acacia","alive",0
2015,2015-04-20,"409","2","Other Acacia","alive",0
2015,2015-04-20,"409","3","Other Acacia","alive",0
2015,2015-04-20,"422","1","Other Acacia","alive",0
2015,2015-04-20,"422","2","Other Acacia","alive",0
2015,2015-04-20,"422","3","Other Acacia","alive",0
2015,2015-05-12,"439","1","Other Acacia","alive",0
2015,2015-05-12,"439","2","Other Acacia","alive",0
2015,2015-05-12,"439","3","Other Acacia","alive",0
2015,2015-05-08,"450","1","Other Acacia","alive",0
2015,2015-05-08,"450","2","Other Acacia","alive",0
2015,2015-05-08,"450","3","Other Acacia","alive",0
2015,2015-02-18,"456","1","Other Acacia","alive",0
2015,2015-02-18,"456","2","Other Acacia","alive",0
2015,2015-02-18,"456","3","Other Acacia","alive",0
2015,2015-04-15,"457","1","Other Acacia","alive",0
2015,2015-04-15,"457","2","Other Acacia","alive",0
2015,2015-04-15,"457","3","Other Acacia","alive",0
2015,2015-05-08,"458","1","Other Acacia","alive",0
2015,2015-05-08,"458","2","Other Acacia","alive",0
2015,2015-05-08,"458","3","Other Acacia","alive",0
2015,2015-05-08,"462","1","Other Acacia","alive",0
2015,2015-05-08,"462","2","Other Acacia","alive",0
2015,2015-05-08,"462","3","Other Acacia","alive",0
2015,2015-05-08,"463","1","Other Acacia","alive",7
2015,2015-05-08,"463","2","Other Acacia","alive",3
2015,2015-05-08,"463","3","Other Acacia","alive",2
2015,2015-03-03,"469","1","Other Acacia","alive",0
2015,2015-03-03,"469","2","Other Acacia","alive",0
2015,2015-03-03,"469","3","Other Acacia","alive",0
2015,2015-03-03,"470","1","Other Acacia","alive",0
2015,2015-03-03,"470","2","Other Acacia","alive",0
2015,2015-03-03,"470","3","Other Acacia","alive",0
2015,2015-03-03,"471","1","Other Acacia","alive",0
2015,2015-03-03,"471","2","Other Acacia","alive",0
2015,2015-03-03,"471","3","Other Acacia","alive",0
2015,2015-02-18,"472","1","Other Acacia","alive",0
2015,2015-02-18,"472","2","Other Acacia","alive",0
2015,2015-02-18,"472","3","Other Acacia","alive",0
2015,2015-05-08,"476","1","Other Acacia","alive",0
2015,2015-05-08,"476","2","Other Acacia","alive",0
2015,2015-05-08,"476","3","Other Acacia","alive",0
2015,2015-04-15,"478","1","Other Acacia","alive",0
2015,2015-04-15,"478","2","Other Acacia","alive",0
2015,2015-04-15,"478","3","Other Acacia","alive",0
2015,2015-05-01,"481","1","Other Acacia","alive",0
2015,2015-05-01,"481","2","Other Acacia","alive",0
2015,2015-05-01,"481","3","Other Acacia","alive",0
2015,2015-06-04,"486","1","Other Acacia","alive",0
2015,2015-06-04,"486","2","Other Acacia","alive",0
2015,2015-06-04,"486","3","Other Acacia","alive",0
2015,2015-04-20,"487","1","Other Acacia","alive",0
2015,2015-04-20,"487","2","Other Acacia","alive",0
2015,2015-04-20,"487","3","Other Acacia","alive",0
2015,2015-03-31,"489","1","Other Acacia","alive",0
2015,2015-03-31,"489","2","Other Acacia","alive",0
2015,2015-03-31,"489","3","Other Acacia","alive",0
2015,2015-02-09,"491","1","Other Acacia","alive",0
2015,2015-02-09,"491","2","Other Acacia","alive",0
2015,2015-02-09,"491","3","Other Acacia","alive",0
2015,2015-08-04,"493","1","Other Acacia","alive",0
2015,2015-08-04,"493","2","Other Acacia","alive",0
2015,2015-08-04,"493","3","Other Acacia","alive",0
2015,2015-08-04,"497","1","Other Acacia","alive",0
2015,2015-08-04,"497","2","Other Acacia","alive",0
2015,2015-08-04,"497","3","Other Acacia","alive",0
2015,2015-08-04,"499","1","Other Acacia","alive",0
2015,2015-08-04,"499","2","Other Acacia","alive",0
2015,2015-08-04,"499","3","Other Acacia","alive",0
2015,2015-08-04,"502","1","Other Acacia","alive",0
2015,2015-08-04,"502","2","Other Acacia","alive",0
2015,2015-08-04,"502","3","Other Acacia","alive",0
2015,2015-04-21,"503","1","Other Acacia","alive",0
2015,2015-04-21,"503","2","Other Acacia","alive",0
2015,2015-04-21,"503","3","Other Acacia","alive",0
2015,2015-04-20,"504","1","Other Acacia","alive",0
2015,2015-04-20,"504","2","Other Acacia","alive",0
2015,2015-04-20,"504","3","Other Acacia","alive",0
2015,2015-04-20,"505","1","Other Acacia","alive",0
2015,2015-04-20,"505","2","Other Acacia","alive",0
2015,2015-04-20,"505","3","Other Acacia","alive",0
2015,2015-04-20,"506","1","Other Acacia","alive",0
2015,2015-04-20,"506","2","Other Acacia","alive",0
2015,2015-04-20,"506","3","Other Acacia","alive",0
2015,2015-06-03,"507","1","Other Acacia","alive",0
2015,2015-06-03,"507","2","Other Acacia","alive",0
2015,2015-06-03,"507","3","Other Acacia","alive",0
2015,2015-03-25,"508","1","Other Acacia","alive",0
2015,2015-03-25,"508","2","Other Acacia","alive",0
2015,2015-03-25,"508","3","Other Acacia","alive",0
2015,2015-03-25,"509","1","Other Acacia","alive",0
2015,2015-03-25,"509","2","Other Acacia","alive",0
2015,2015-03-25,"509","3","Other Acacia","alive",0
2015,2015-02-24,"510","1","Other Acacia","alive",0
2015,2015-02-24,"510","2","Other Acacia","alive",0
2015,2015-02-24,"510","3","Other Acacia","alive",0
2015,2015-02-24,"511","1","Other Acacia","alive",0
2015,2015-02-24,"511","2","Other Acacia","alive",0
2015,2015-02-24,"511","3","Other Acacia","alive",0
2015,2015-10-15,"512","1","Other Acacia","alive",0
2015,2015-10-15,"512","2","Other Acacia","alive",0
2015,2015-10-15,"512","3","Other Acacia","alive",0
2015,2015-07-20,"515","1","Other Acacia","alive",0
2015,2015-07-20,"515","2","Other Acacia","alive",0
2015,2015-07-20,"515","3","Other Acacia","alive",0
2015,2015-07-20,"518","1","Other Acacia","alive",0
2015,2015-07-20,"518","2","Other Acacia","alive",0
2015,2015-07-20,"518","3","Other Acacia","alive",0
2015,2015-05-04,"535","1","Other Acacia","alive",0
2015,2015-05-04,"535","2","Other Acacia","alive",0
2015,2015-05-04,"535","3","Other Acacia","alive",0
2015,2015-04-13,"589","1","Other Acacia","alive",0
2015,2015-04-13,"589","2","Other Acacia","alive",0
2015,2015-04-13,"589","3","Other Acacia","alive",0
2015,2015-05-26,"700","1","Other Acacia","alive",0
2015,2015-05-26,"700","2","Other Acacia","alive",0
2015,2015-05-26,"700","3","Other Acacia","alive",0
2015,2015-08-11,"703","1","Other Acacia","alive",0
2015,2015-08-11,"703","2","Other Acacia","alive",0
2015,2015-08-11,"703","3","Other Acacia","alive",0
2015,2015-08-13,"705","1","Other Acacia","alive",0
2015,2015-08-13,"705","2","Other Acacia","alive",0
2015,2015-08-13,"705","3","Other Acacia","alive",0
2015,2015-08-13,"707","1","Other Acacia","alive",0
2015,2015-08-13,"707","2","Other Acacia","alive",0
2015,2015-08-13,"707","3","Other Acacia","alive",0
2015,2015-08-25,"708","1","Other Acacia","alive",0
2015,2015-08-25,"708","2","Other Acacia","alive",0
2015,2015-08-25,"708","3","Other Acacia","alive",0
2015,2015-08-11,"709","1","Other Acacia","alive",0
2015,2015-08-11,"709","2","Other Acacia","alive",0
2015,2015-08-11,"709","3","Other Acacia","alive",0
2015,2015-08-13,"711","1","Other Acacia","alive",0
2015,2015-08-13,"711","2","Other Acacia","alive",0
2015,2015-08-13,"711","3","Other Acacia","alive",0
2015,2015-06-22,"712","1","Other Acacia","alive",0
2015,2015-06-22,"712","2","Other Acacia","alive",0
2015,2015-06-22,"712","3","Other Acacia","alive",0
2015,2015-08-19,"715","1","Other Acacia","alive",0
2015,2015-08-19,"715","2","Other Acacia","alive",0
2015,2015-08-19,"715","3","Other Acacia","alive",5
2015,2015-08-25,"717","1","Other Acacia","alive",0
2015,2015-08-25,"717","2","Other Acacia","alive",0
2015,2015-08-25,"717","3","Other Acacia","alive",0
2015,2015-07-14,"718","1","Other Acacia","alive",0
2015,2015-07-14,"718","2","Other Acacia","alive",0
2015,2015-07-14,"718","3","Other Acacia","alive",0
2015,2015-07-14,"719","1","Other Acacia","alive",0
2015,2015-07-14,"719","2","Other Acacia","alive",0
2015,2015-07-14,"719","3","Other Acacia","alive",0
2015,2015-06-24,"723","1","Other Acacia","alive",0
2015,2015-06-24,"723","2","Other Acacia","alive",0
2015,2015-06-24,"723","3","Other Acacia","alive",0
2015,2015-06-24,"724","1","Other Acacia","alive",0
2015,2015-06-24,"724","2","Other Acacia","alive",0
2015,2015-06-24,"724","3","Other Acacia","alive",0
2015,2015-06-26,"726","1","Other Acacia","alive",0
2015,2015-06-26,"726","2","Other Acacia","alive",0
2015,2015-06-26,"726","3","Other Acacia","alive",0
2015,2015-06-04,"727","1","Other Acacia","alive",0
2015,2015-06-04,"727","2","Other Acacia","alive",0
2015,2015-06-04,"727","3","Other Acacia","alive",0
2015,2015-06-29,"728","1","Other Acacia","alive",0
2015,2015-06-29,"728","2","Other Acacia","alive",0
2015,2015-06-29,"728","3","Other Acacia","alive",0
2015,2015-08-04,"731","1","Other Acacia","alive",0
2015,2015-08-04,"731","2","Other Acacia","alive",0
2015,2015-08-04,"731","3","Other Acacia","alive",0
2015,2015-07-14,"733","1","Other Acacia","alive",0
2015,2015-07-14,"733","2","Other Acacia","alive",0
2015,2015-07-14,"733","3","Other Acacia","alive",0
2015,2015-07-14,"734","1","Other Acacia","alive",0
2015,2015-07-14,"734","2","Other Acacia","alive",0
2015,2015-07-14,"734","3","Other Acacia","alive",0
2015,2015-08-11,"735","1","Other Acacia","alive",0
2015,2015-08-11,"735","2","Other Acacia","alive",0
2015,2015-08-11,"735","3","Other Acacia","alive",0
2015,2015-03-31,"736","1","Other Acacia","alive",0
2015,2015-03-31,"736","2","Other Acacia","alive",0
2015,2015-03-31,"736","3","Other Acacia","alive",1
2015,2015-03-31,"737","1","Other Acacia","alive",0
2015,2015-03-31,"737","2","Other Acacia","alive",0
2015,2015-03-31,"737","3","Other Acacia","alive",0
2015,2015-05-11,"740","1","Other Acacia","alive",0
2015,2015-05-11,"740","2","Other Acacia","alive",0
2015,2015-05-11,"740","3","Other Acacia","alive",0
2015,2015-05-01,"741","1","Other Acacia","alive",0
2015,2015-05-01,"741","2","Other Acacia","alive",0
2015,2015-05-01,"741","3","Other Acacia","alive",0
2015,2015-06-26,"744","1","Other Acacia","alive",0
2015,2015-06-26,"744","2","Other Acacia","alive",0
2015,2015-06-26,"744","3","Other Acacia","alive",0
2015,2015-06-29,"745","1","Other Acacia","alive",0
2015,2015-06-29,"745","2","Other Acacia","alive",0
2015,2015-06-29,"745","3","Other Acacia","alive",0
2015,2015-03-26,"746","1","Other Acacia","alive",0
2015,2015-03-26,"746","2","Other Acacia","alive",0
2015,2015-03-26,"746","3","Other Acacia","alive",0
2015,2015-05-22,"747","1","Other Acacia","alive",0
2015,2015-05-22,"747","2","Other Acacia","alive",0
2015,2015-05-22,"747","3","Other Acacia","alive",0
2015,2015-08-13,"748","1","Other Acacia","alive",0
2015,2015-08-13,"748","2","Other Acacia","alive",0
2015,2015-08-13,"748","3","Other Acacia","alive",0
2015,2015-04-21,"749","1","Other Acacia","alive",0
2015,2015-04-21,"749","2","Other Acacia","alive",0
2015,2015-04-21,"749","3","Other Acacia","alive",0
2015,2015-06-25,"750","1","Other Acacia","alive",1
2015,2015-06-25,"750","2","Other Acacia","alive",0
2015,2015-06-25,"750","3","Other Acacia","alive",6
2015,2015-06-29,"751","1","Other Acacia","alive",0
2015,2015-06-29,"751","2","Other Acacia","alive",0
2015,2015-06-29,"751","3","Other Acacia","alive",0
2015,2015-08-21,"753","1","Other Acacia","alive",0
2015,2015-08-21,"753","2","Other Acacia","alive",0
2015,2015-08-21,"753","3","Other Acacia","alive",0
2015,2015-07-23,"800","1","Other Acacia","alive",0
2015,2015-07-23,"800","2","Other Acacia","alive",0
2015,2015-07-23,"800","3","Other Acacia","alive",0
2015,2015-07-23,"801","1","Other Acacia","alive",0
2015,2015-07-23,"801","2","Other Acacia","alive",0
2015,2015-07-23,"801","3","Other Acacia","alive",0
2015,2015-05-22,"802","1","Other Acacia","alive",0
2015,2015-05-22,"802","2","Other Acacia","alive",0
2015,2015-05-22,"802","3","Other Acacia","alive",0
2015,2015-05-22,"803","1","Other Acacia","alive",0
2015,2015-05-22,"803","2","Other Acacia","alive",0
2015,2015-05-22,"803","3","Other Acacia","alive",0
2015,2015-07-14,"804","1","Other Acacia","alive",0
2015,2015-07-14,"804","2","Other Acacia","alive",0
2015,2015-07-14,"804","3","Other Acacia","alive",0
2015,2015-07-22,"805","1","Other Acacia","alive",0
2015,2015-07-22,"805","2","Other Acacia","alive",0
2015,2015-07-22,"805","3","Other Acacia","alive",0
2015,2015-06-26,"806","1","Other Acacia","alive",0
2015,2015-06-26,"806","2","Other Acacia","alive",0
2015,2015-06-26,"806","3","Other Acacia","alive",0
2015,2015-07-30,"807","1","Other Acacia","alive",0
2015,2015-07-30,"807","2","Other Acacia","alive",0
2015,2015-07-30,"807","3","Other Acacia","alive",0
2015,2015-08-19,"808","1","Other Acacia","alive",0
2015,2015-08-19,"808","2","Other Acacia","alive",2
2015,2015-08-19,"808","3","Other Acacia","alive",0
2015,2015-08-13,"809","1","Other Acacia","alive",0
2015,2015-08-13,"809","2","Other Acacia","alive",0
2015,2015-08-13,"809","3","Other Acacia","alive",0
2015,2015-07-22,"810","1","Other Acacia","alive",0
2015,2015-07-22,"810","2","Other Acacia","alive",0
2015,2015-07-22,"810","3","Other Acacia","alive",0
2015,2015-07-30,"811","1","Other Acacia","alive",0
2015,2015-07-30,"811","2","Other Acacia","alive",0
2015,2015-07-30,"811","3","Other Acacia","alive",0
2015,2015-05-01,"812","1","Other Acacia","alive",0
2015,2015-05-01,"812","2","Other Acacia","alive",0
2015,2015-05-01,"812","3","Other Acacia","alive",0
2015,2015-03-13,"813","1","Other Acacia","alive",0
2015,2015-03-13,"813","2","Other Acacia","alive",0
2015,2015-03-13,"813","3","Other Acacia","alive",0
2015,2015-03-13,"814","1","Other Acacia","alive",0
2015,2015-03-13,"814","2","Other Acacia","alive",0
2015,2015-03-13,"814","3","Other Acacia","alive",0
2015,2015-03-13,"815","1","Other Acacia","alive",0
2015,2015-03-13,"815","2","Other Acacia","alive",0
2015,2015-03-13,"815","3","Other Acacia","alive",0
2015,2015-07-15,"816","1","Other Acacia","alive",0
2015,2015-07-15,"816","2","Other Acacia","alive",0
2015,2015-07-15,"816","3","Other Acacia","alive",0
2015,2015-03-04,"901","1","Other Acacia","alive",0
2015,2015-03-04,"901","2","Other Acacia","alive",0
2015,2015-03-04,"901","3","Other Acacia","alive",0
2015,2015-03-04,"902","1","Other Acacia","alive",0
2015,2015-03-04,"902","2","Other Acacia","alive",0
2015,2015-03-04,"902","3","Other Acacia","alive",0
2015,2015-07-30,"903","1","Other Acacia","alive",0
2015,2015-07-30,"903","2","Other Acacia","alive",0
2015,2015-07-30,"903","3","Other Acacia","alive",0
2015,2015-07-16,"905","1","Other Acacia","alive",0
2015,2015-07-16,"905","2","Other Acacia","alive",0
2015,2015-07-16,"905","3","Other Acacia","alive",0
2015,2015-07-16,"906","1","Other Acacia","alive",0
2015,2015-07-16,"906","2","Other Acacia","alive",0
2015,2015-07-16,"906","3","Other Acacia","alive",0
2015,2015-06-10,"907","1","Other Acacia","alive",0
2015,2015-06-10,"907","2","Other Acacia","alive",0
2015,2015-06-10,"907","3","Other Acacia","alive",0
2015,2015-05-22,"908","1","Other Acacia","alive",0
2015,2015-05-22,"908","2","Other Acacia","alive",0
2015,2015-05-22,"908","3","Other Acacia","alive",0
2015,2015-05-22,"909","1","Other Acacia","alive",0
2015,2015-05-22,"909","2","Other Acacia","alive",0
2015,2015-05-22,"909","3","Other Acacia","alive",0
2015,2015-05-22,"910","1","Other Acacia","alive",0
2015,2015-05-22,"910","2","Other Acacia","alive",0
2015,2015-05-22,"910","3","Other Acacia","alive",0
2015,2015-07-22,"911","1","Other Acacia","alive",0
2015,2015-07-22,"911","2","Other Acacia","alive",0
2015,2015-07-22,"911","3","Other Acacia","alive",0
2015,2015-06-26,"912","1","Other Acacia","alive",0
2015,2015-06-26,"912","2","Other Acacia","alive",0
2015,2015-06-26,"912","3","Other Acacia","alive",0
2015,2015-06-26,"913","1","Other Acacia","alive",0
2015,2015-06-26,"913","2","Other Acacia","alive",0
2015,2015-06-26,"913","3","Other Acacia","alive",0
2015,2015-06-10,"914","1","Other Acacia","alive",0
2015,2015-06-10,"914","2","Other Acacia","alive",0
2015,2015-06-10,"914","3","Other Acacia","alive",0
2015,2016-04-29,"915","1","Other Acacia","alive",0
2012,2012-05-08,"1","1","Other Acacia","dead",0
2012,2012-05-08,"1","3","Other Acacia","dead",0
2012,2012-05-08,"1","2","Other Acacia","dead",0
2012,2012-05-08,"2","1","Other Acacia","dead",0
2012,2012-05-08,"2","2","Other Acacia","dead",0
2012,2012-05-08,"2","3","Other Acacia","dead",0
2012,2012-04-30,"3","3","Other Acacia","dead",0
2012,2012-04-30,"3","1","Other Acacia","dead",0
2012,2012-04-30,"3","2","Other Acacia","dead",0
2012,2012-05-08,"4","1","Other Acacia","dead",0
2012,2012-05-08,"4","2","Other Acacia","dead",0
2012,2012-05-08,"4","3","Other Acacia","dead",0
2012,2012-06-08,"5","1","Other Acacia","dead",0
2012,2012-06-08,"5","2","Other Acacia","dead",0
2012,2012-06-08,"5","3","Other Acacia","dead",0
2012,2012-05-08,"6","1","Other Acacia","dead",0
2012,2012-05-08,"6","2","Other Acacia","dead",0
2012,2012-05-08,"6","3","Other Acacia","dead",0
2012,2012-04-13,"7","3","Other Acacia","dead",0
2012,2012-04-13,"7","1","Other Acacia","dead",0
2012,2012-04-13,"7","2","Other Acacia","dead",0
2012,2012-06-08,"8","2","Other Acacia","dead",0
2012,2012-06-08,"8","3","Other Acacia","dead",0
2012,2012-06-08,"8","1","Other Acacia","dead",0
2012,2012-04-26,"11","1","Other Acacia","dead",0
2012,2012-04-26,"11","2","Other Acacia","dead",0
2012,2012-04-26,"11","3","Other Acacia","dead",0
2012,2012-05-17,"12","2","Other Acacia","dead",0
2012,2012-05-17,"12","3","Other Acacia","dead",0
2012,2012-05-17,"12","1","Other Acacia","dead",0
2012,2012-05-25,"15","1","Other Acacia","dead",0
2012,2012-05-25,"15","2","Other Acacia","dead",0
2012,2012-05-25,"15","3","Other Acacia","dead",0
2012,2012-05-29,"17","1","Other Acacia","dead",0
2012,2012-05-29,"17","2","Other Acacia","dead",0
2012,2012-05-29,"17","3","Other Acacia","dead",0
2012,2012-06-07,"18","1","Other Acacia","dead",0
2012,2012-06-07,"18","2","Other Acacia","dead",0
2012,2012-06-07,"18","3","Other Acacia","dead",0
2012,2012-05-23,"21","1","Other Acacia","dead",0
2012,2012-05-23,"21","2","Other Acacia","dead",0
2012,2012-05-23,"21","3","Other Acacia","dead",0
2012,2012-05-21,"22","2","Other Acacia","dead",0
2012,2012-05-21,"22","1","Other Acacia","dead",0
2012,2012-05-21,"22","3","Other Acacia","dead",0
2012,2012-05-18,"25","1","Other Acacia","dead",0
2012,2012-05-18,"25","2","Other Acacia","dead",0
2012,2012-05-18,"25","3","Other Acacia","dead",0
2012,2012-05-07,"27","1","Other Acacia","dead",0
2012,2012-05-07,"27","2","Other Acacia","dead",0
2012,2012-05-07,"27","3","Other Acacia","dead",0
2012,2012-07-12,"28","1","Other Acacia","dead",0
2012,2012-07-12,"28","2","Other Acacia","dead",0
2012,2012-07-12,"28","3","Other Acacia","dead",0
2012,2012-05-07,"29","1","Other Acacia","dead",0
2012,2012-05-07,"29","2","Other Acacia","dead",0
2012,2012-05-07,"29","3","Other Acacia","dead",0
2012,2012-07-12,"30","1","Other Acacia","dead",0
2012,2012-07-12,"30","2","Other Acacia","dead",0
2012,2012-07-12,"30","3","Other Acacia","dead",0
2012,2012-05-07,"32","1","Other Acacia","dead",0
2012,2012-05-07,"32","2","Other Acacia","dead",0
2012,2012-05-07,"32","3","Other Acacia","dead",0
2012,2012-04-03,"100","1","Other Acacia","dead",0
2012,2012-04-03,"100","2","Other Acacia","dead",0
2012,2012-04-03,"100","3","Other Acacia","dead",0
2012,2012-05-17,"101","1","Other Acacia","dead",0
2012,2012-05-17,"101","2","Other Acacia","dead",0
2012,2012-05-17,"101","3","Other Acacia","dead",0
2012,2012-04-02,"105","1","Other Acacia","dead",0
2012,2012-04-02,"105","2","Other Acacia","dead",0
2012,2012-04-02,"105","3","Other Acacia","dead",0
2012,2012-05-10,"107","1","Other Acacia","dead",0
2012,2012-05-10,"107","2","Other Acacia","dead",0
2012,2012-05-10,"107","3","Other Acacia","dead",0
2012,2012-05-08,"110","1","Other Acacia","dead",0
2012,2012-05-08,"110","2","Other Acacia","dead",0
2012,2012-05-08,"110","3","Other Acacia","dead",0
2012,2012-04-30,"111","1","Other Acacia","dead",0
2012,2012-04-30,"111","2","Other Acacia","dead",0
2012,2012-04-30,"111","3","Other Acacia","dead",0
2012,2012-05-10,"112","1","Other Acacia","dead",0
2012,2012-05-10,"112","2","Other Acacia","dead",0
2012,2012-05-10,"112","3","Other Acacia","dead",0
2012,2012-04-03,"119","1","Other Acacia","dead",0
2012,2012-04-03,"119","2","Other Acacia","dead",0
2012,2012-04-03,"119","3","Other Acacia","dead",0
2012,2012-07-06,"121","1","Other Acacia","dead",0
2012,2012-07-06,"121","2","Other Acacia","dead",0
2012,2012-07-06,"121","3","Other Acacia","dead",0
2012,2012-05-09,"126","1","Other Acacia","dead",0
2012,2012-05-09,"126","2","Other Acacia","dead",0
2012,2012-05-09,"126","3","Other Acacia","dead",0
2012,2012-07-06,"129","1","Other Acacia","dead",0
2012,2012-07-06,"129","2","Other Acacia","dead",0
2012,2012-07-06,"129","3","Other Acacia","dead",0
2012,2012-04-12,"136","1","Other Acacia","dead",0
2012,2012-04-12,"136","2","Other Acacia","dead",0
2012,2012-04-12,"136","3","Other Acacia","dead",0
2012,2015-04-13,"139","1","Other Acacia","dead",0
2012,2015-04-13,"139","2","Other Acacia","dead",0
2012,2015-04-13,"139","3","Other Acacia","dead",0
2012,2012-04-13,"142","1","Other Acacia","dead",0
2012,2012-04-13,"142","2","Other Acacia","dead",0
2012,2012-04-13,"142","3","Other Acacia","dead",0
2012,2012-06-06,"172","1","Other Acacia","dead",0
2012,2012-06-06,"172","2","Other Acacia","dead",0
2012,2012-06-06,"172","3","Other Acacia","dead",0
2012,2012-05-17,"176","1","Other Acacia","dead",0
2012,2012-05-17,"176","2","Other Acacia","dead",0
2012,2012-05-17,"176","3","Other Acacia","dead",0
2012,2012-07-11,"203","1","Other Acacia","dead",0
2012,2012-07-11,"203","2","Other Acacia","dead",0
2012,2012-07-11,"203","3","Other Acacia","dead",0
2012,2012-07-11,"215","1","Other Acacia","dead",0
2012,2012-07-11,"215","2","Other Acacia","dead",0
2012,2012-07-11,"215","3","Other Acacia","dead",0
2012,2012-05-07,"220","1","Other Acacia","dead",0
2012,2012-05-07,"220","2","Other Acacia","dead",0
2012,2012-05-07,"220","3","Other Acacia","dead",0
2012,2012-07-13,"221","1","Other Acacia","dead",0
2012,2012-07-13,"221","2","Other Acacia","dead",0
2012,2012-07-13,"221","3","Other Acacia","dead",0
2012,2012-07-13,"222","1","Other Acacia","dead",0
2012,2012-07-13,"222","2","Other Acacia","dead",0
2012,2012-07-13,"222","3","Other Acacia","dead",0
2012,2012-07-11,"233","1","Other Acacia","dead",0
2012,2012-07-11,"233","2","Other Acacia","dead",0
2012,2012-07-11,"233","3","Other Acacia","dead",0
2012,2012-06-01,"269","1","Other Acacia","dead",0
2012,2012-06-01,"269","2","Other Acacia","dead",0
2012,2012-06-01,"269","3","Other Acacia","dead",0
2012,2012-04-02,"274","1","Other Acacia","dead",0
2012,2012-04-02,"274","2","Other Acacia","dead",0
2012,2012-04-02,"274","3","Other Acacia","dead",0
2012,2012-05-17,"277","1","Other Acacia","dead",0
2012,2012-05-17,"277","2","Other Acacia","dead",0
2012,2012-05-17,"277","3","Other Acacia","dead",0
2012,2012-04-12,"278","1","Other Acacia","dead",0
2012,2012-04-12,"278","2","Other Acacia","dead",0
2012,2012-04-12,"278","3","Other Acacia","dead",0
2012,2012-07-13,"299","1","Other Acacia","dead",0
2012,2012-07-13,"299","2","Other Acacia","dead",0
2012,2012-07-13,"299","3","Other Acacia","dead",0
2012,2012-07-13,"300","1","Other Acacia","dead",0
2012,2012-07-13,"300","2","Other Acacia","dead",0
2012,2012-07-13,"300","3","Other Acacia","dead",0
2012,2012-06-01,"301","1","Other Acacia","dead",0
2012,2012-06-01,"301","2","Other Acacia","dead",0
2012,2012-06-01,"301","3","Other Acacia","dead",0
2012,2012-04-30,"302","1","Other Acacia","dead",2
2012,2012-04-30,"302","2","Other Acacia","dead",0
2012,2012-04-30,"302","3","Other Acacia","dead",0
2012,2012-06-01,"303","1","Other Acacia","dead",0
2012,2012-06-01,"303","2","Other Acacia","dead",0
2012,2012-06-01,"303","3","Other Acacia","dead",0
2012,2012-07-11,"305","1","Other Acacia","dead",0
2012,2012-07-11,"305","2","Other Acacia","dead",0
2012,2012-07-11,"305","3","Other Acacia","dead",0
2012,2012-05-10,"340","1","Other Acacia","dead",0
2012,2012-05-10,"340","2","Other Acacia","dead",0
2012,2012-05-10,"340","3","Other Acacia","dead",0
2012,2012-05-09,"354","1","Other Acacia","dead",0
2012,2012-05-09,"354","2","Other Acacia","dead",0
2012,2012-05-09,"354","3","Other Acacia","dead",0
2012,2012-04-03,"357","1","Other Acacia","dead",0
2012,2012-04-03,"357","2","Other Acacia","dead",0
2012,2012-04-03,"357","3","Other Acacia","dead",0
2012,2012-04-27,"363","1","Other Acacia","dead",0
2012,2012-04-27,"363","2","Other Acacia","dead",0
2012,2012-04-27,"363","3","Other Acacia","dead",0
2012,2012-04-27,"370","1","Other Acacia","dead",0
2012,2012-04-27,"370","2","Other Acacia","dead",0
2012,2012-04-27,"370","3","Other Acacia","dead",0
2012,2012-04-03,"402","1","Other Acacia","dead",0
2012,2012-04-03,"402","2","Other Acacia","dead",0
2012,2012-04-03,"402","3","Other Acacia","dead",0
2012,2012-04-03,"406","1","Other Acacia","dead",0
2012,2012-04-03,"406","2","Other Acacia","dead",0
2012,2012-04-03,"406","3","Other Acacia","dead",0
2012,2012-06-07,"481","1","Other Acacia","dead",0
2012,2012-06-07,"481","2","Other Acacia","dead",0
2012,2012-06-07,"481","3","Other Acacia","dead",0
2012,2012-05-29,"486","1","Other Acacia","dead",0
2012,2012-05-29,"486","2","Other Acacia","dead",0
2012,2012-05-29,"486","3","Other Acacia","dead",0
2012,2012-04-02,"487","1","Other Acacia","dead",0
2012,2012-04-02,"487","2","Other Acacia","dead",0
2012,2012-04-02,"487","3","Other Acacia","dead",0
2012,2012-05-21,"491","1","Other Acacia","dead",0
2012,2012-05-21,"491","2","Other Acacia","dead",0
2012,2012-05-21,"491","3","Other Acacia","dead",0
