"year","month_year","trip_no","site_name","site_grid","species","avg_of_cover","avg_of_fl","avg_of_seed","dead_alive"
2010,"Apr.10","121","Carlo","CS2","Crotalaria cunninghamii",1,0,0,"Alive"
2010,"Apr.10","121","Carlo","CS2","Aristida contorta",2.333333333,0,2.333333333,"Alive"
2010,"Apr.10","121","South Site","SS4","Yakirra australiensis",3.666666667,3.333333333,0.666666667,"Alive"
2010,"Apr.10","121","Carlo","CS2","Oldenlandia pterospora",1,0,2.5,"Alive"
2010,"Apr.10","121","Carlo","CS5","Scaevola depauperata",1,0,0,"Alive"
2010,"Apr.10","121","South Site","SS3","Ptilotus latifolius",5,0,0,"Alive"
2010,"Apr.10","121","South Site","SS4","Unkown grass 1 10-04 AG",5,1,2,"Alive"
2010,"Apr.10","121","Carlo","CS5","Yakirra australiensis",1,0,0,"Alive"
2010,"Apr.10","121","Carlo","CS5","Unknown",1,0,0,"Alive"
2010,"Apr.10","121","Carlo","CS5","Triumfetta winneckeana",1,0,0,"Alive"
2010,"Apr.10","121","Carlo","CS2","Triodia basedowii (dead)",10,0,0,"Alive"
2010,"Apr.10","121","Carlo","CS5","Trachymene glaucifolia",1,0,0,"Alive"
2010,"Apr.10","121","South Site","SS4","Triodia basedowii (alive)",9.166666667,0.333333333,2.666666667,"Alive"
2010,"Apr.10","121","Carlo","CS5","Paractaenum refractum",1,0,3,"Alive"
2010,"Apr.10","121","Carlo","CS5","Newcastelia spodiotricha",1,0,0,"Alive"
2010,"Apr.10","121","Carlo","CS5","narrow-leaf Sida",1,0,0,"Alive"
2010,"Apr.10","121","Carlo","CS5","Euphorbia drummondii",1,1.333333333,0,"Alive"
2010,"Apr.10","121","Carlo","CS5","Eriachne aristidea",1,2,0.5,"Alive"
2010,"Apr.10","121","Carlo","CS5","Crotalaria eremaea",7.5,1,2.5,"Alive"
2010,"Apr.10","121","Field River South","FRS2","Halgania cyanea",20,4,2,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Acacia dictyophleba",12.5,0,0,"Alive"
2010,"Apr.10","121","South Site","SS3","Salsola kali",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Haloragis gossei",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Oldenlandia pterospora",1,1,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Paractaenum refractum",1,1,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Petalostylis cassioides",5,2,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Ptilotus polystachyus",1.666666667,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Rulingia loxophylla",25,2,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Scaevola depauperata",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Sida fibulifera",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Trachymene glaucifolia",1.666666667,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Trianthema pilosa",1,1.5,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Trichodesma zeylanicum",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Triodia basedowii (alive)",24.16666667,4.833333333,4.5,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Euphorbia drummondii",1,1,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Dicrastylis costelloi",5.5,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Haloragis gossei",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Halgania cyanea",5,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Goodenia cycloptera",1,0.2,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Euphorbia tannensis",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Euphorbia drummondii",3,0.5,0.5,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Triumfetta winneckeana",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Eremophila macdonnellii",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Yakirra australiensis",1,0,2,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Crotalaria cunninghamii",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Cleome viscosa",1,2,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Brunonia australis",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Aristida contorta",1.666666667,0,1,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Acacia ligulata",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Dicrastylis costelloi",5.5,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN2","Eriachne aristidea",1,0,0.5,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Scaevola parvifolia",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Goodenia cycloptera",1,1,0,"Alive"
2010,"Apr.10","121","South Site","SS3","Crotalaria eremaea",3,0,0,"Alive"
2010,"Apr.10","121","South Site","SS3","Crotalaria cunninghamii",1,0,0,"Alive"
2010,"Apr.10","121","South Site","SS3","Aristida contorta",2.25,0.75,0.25,"Alive"
2010,"Apr.10","121","South Site","SS3","Acacia ligulata",1,0,0,"Alive"
2010,"Apr.10","121","South Site","SS3","Euphorbia tannensis",1,2,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Scaevola depauperata",1,0,0,"Alive"
2010,"Apr.10","121","South Site","SS3","Goodenia cycloptera",3.666666667,0,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Senna pleurocarpa",3,0,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Sida fibulifera",10,3,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Sida trichopoda",1,0,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Trachymene glaucifolia",1,0,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Triodia basedowii (alive)",19,3.4,4.2,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Triumfetta winneckeana",17.5,2,4.5,"Alive"
2010,"Apr.10","121","South Site","SS3","Abutilon otocarpum",1,0,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Eragrostis eriopoda",1,0,1,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Crotalaria eremaea",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Crotalaria cunninghamii",1,0,0,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Aristida contorta",1,1,1,"Alive"
2010,"Apr.10","121","Field River North","FRN1","Acacia dictyophleba",5,0,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Convolvulus erubescens",5,3,0,"Alive"
2010,"Apr.10","121","South Site","SS3","Euphorbia drummondii",2,0.25,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Crotalaria eremaea",1,0,0,"Alive"
2010,"Apr.10","121","South Site","SS3","Paractaenum refractum",8,2.5,0.5,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Eriachne aristidea",1,0,1,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Eucalyptus pachyphylla",25,0,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Euphorbia drummondii",1,1,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Grevillea juncifolia",1,0,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Keraudrenia nephrosperma",10,5,0,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Paractaenum refractum",1,0,3,"Alive"
2010,"Apr.10","121","Kunnamuka Swamp East","KSE3","Psoralea eriantha",1,0,0,"Alive"
2010,"Jun.10","122","South Site","SS3","Abutilon otocarpum",10,0,2.5,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Trachymene glaucifolia",2,1,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Triodia basedowii (alive)",15,0.5,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Haloragis gossei",1,0,1,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Newcastelia cephalantha",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Oldenlandia pterospora",2.333333333,0,3,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Othonna gregorii",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Paractaenum refractum",1,0.5,2,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Ptilotus polystachyus",4.5,0.5,0.25,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Scaevola depauperata",5,2.5,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Senna pleurocarpa",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Sida fibulifera",4.25,0,0.25,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Tephrosia rosea",25,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Trachymene glaucifolia",4.5,0.25,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Triodia basedowii (alive)",10,2,0.25,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Yakirra australiensis",1,0.75,1.5,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Senna artemisioides",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Scaevola depauperata",3,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Crotalaria eremaea",10,1,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Euphorbia drummondii",5,5,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Euphorbia tannensis",5,5,3.5,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Goodenia cycloptera",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Grevillea stenobotrya",5,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Yakirra australiensis",3,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Ptilotus polystachyus",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Triumfetta winneckeana",5,0,0,"Alive"
2010,"Jun.10","122","South Site","SS3","Acacia spp.",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Setaria surgens",5,0,5,"Alive"
2010,"Jun.10","122","South Site","SS4","Halgania cyanea",10,3,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Trianthema pilosa",5,1,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Trichodesma zeylanicum",5,1,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Euphorbia drummondii",3,1.75,0.25,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Newcastelia spodiotricha",5,0,4,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Euphorbia drummondii",2,4.5,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Goodenia cycloptera",1,0.5,0.5,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Ptilotus polystachyus",4,1.25,0.5,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Ptilotus latifolius",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Paractaenum refractum",2.333333333,0.666666667,2,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Oldenlandia pterospora",2.333333333,0,4,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Senna pleurocarpa",20,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Goodenia cycloptera",2,1.5,0.75,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Sida fibulifera",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Eucalyptus pachyphylla",5,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Eriachne aristidea",4.25,2.75,1.75,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Dicrastylis costelloi",5,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Cleome viscosa",1,0,3,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Aristida contorta",2.333333333,0.666666667,2.333333333,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Abutilon otocarpum",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Haloragis gossei",1,0.333333333,0.333333333,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Triumfetta winneckeana",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Yakirra australiensis",1,0,1,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Eriachne aristidea",2,1.25,2,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Eragrostis setifolia",3.666666667,0,1.333333333,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Dicrastylis costelloi",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Calandrinia balonensis",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Rulingia loxophylla",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Yakirra australiensis",1,0.5,1.25,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Frankenia gracilis",1,0,3,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Triodia basedowii (alive)",20,2,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Trichodesma zeylanicum",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Trianthema pilosa",1,3.25,0.75,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Trachymene glaucifolia",1,0.2,0.2,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Tephrosia rosea",5,1,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH4","Swainsona phacoides",1,0,0,"Alive"
2010,"Jun.10","122","Shitty Site","SH5","Aristida contorta",1.8,0.6,1.8,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Trianthema pilosa",3,2,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Crotalaria eremaea",10,1,0,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Goodenia cycloptera",3,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Lechenaultia divaricata",5,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Newcastelia spodiotricha",3,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Ptilotus polystachyus",5,4,1,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Eriachne aristidea",1,0,3,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Trachymene glaucifolia",2.6,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Dicrastylis costelloi",10,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Trichodesma zeylanicum",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Triodia basedowii (alive)",17.5,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Aristida contorta",5,0,4,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Calandrinia balonensis",1,0,0.5,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Convolvulus erubescens",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Calandrinia balonensis",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Scaevola depauperata",5,1.5,0,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Scaevola depauperata",3.666666667,1.333333333,0,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Crotalaria eremaea",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Eremophila latrobei",20,4,3,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Eremophila longifolia",20,4,3,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Eriachne aristidea",5,0,2,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Euphorbia tannensis",1,4,2,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Euphorbia drummondii",5,5,1,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Oldenlandia pterospora",1,0,2,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Enneapogon polyphyllus",5,3,5,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Sida fibulifera",5,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Trachymene glaucifolia",4,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Triodia basedowii (alive)",16.66666667,0.416666667,0,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Acacia dictyophleba",5,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Aristida contorta",1,1,1,"Alive"
2010,"Jun.10","122","Main Camp","MC10","Crotalaria eremaea",5,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Goodenia cycloptera",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Paractaenum refractum",5,0,4,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Crotalaria cunninghamii",5,0.5,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Eriachne aristidea",7.5,0,3,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Euphorbia drummondii",5,2.666666667,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Goodenia cycloptera",5,2.666666667,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Grevillea stenobotrya",7.333333333,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Convolvulus erubescens",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Oldenlandia pterospora",5,0,2,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Calandrinia balonensis",5,2.75,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Scaevola depauperata",5,1.5,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Trachymene glaucifolia",5.166666667,0.333333333,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Trianthema pilosa",1,3,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Trichodesma zeylanicum",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Triodia basedowii (alive)",10.83333333,0.5,0,"Alive"
2010,"Jun.10","122","Main Camp","MC1","Convolvulus erubescens",2.333333333,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Lechenaultia divaricata",5,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Trachymene glaucifolia",3,0.5,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Eriachne aristidea",3,0,3.5,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Euphorbia drummondii",6.666666667,4,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Euphorbia tannensis",1,4,4,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Goodenia cycloptera",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Othonna gregorii",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Crotalaria eremaea",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Sida fibulifera",3,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC4","Aristida contorta",3,0.5,2.25,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Trianthema pilosa",5,4,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Trichodesma zeylanicum",3,2,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Triodia basedowii (alive)",12,1,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Triumfetta winneckeana",1,0,0,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Yakirra australiensis",1,0,1,"Alive"
2010,"Jun.10","122","Main Camp","MC2","Aristida contorta",2.333333333,1.333333333,1,"Alive"
2010,"Jun.10","122","Main Camp","MC11","Ptilotus polystachyus",3,2.5,0.5,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Setaria surgens",1,3,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Crotalaria cunninghamii",5,0,0,"Alive"
2010,"Jun.10","122","South Site","SS4","Euphorbia tannensis",3,0.5,2,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Brunonia australis",1,1.6,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Aristida contorta",1.666666667,0.166666667,2.333333333,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Acacia dictyophleba",5.333333333,3,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Yakirra australiensis",1,1,0.75,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Triodia basedowii (alive)",19.16666667,2,0.666666667,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Trichodesma zeylanicum",1.8,1,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Trianthema pilosa",2,2.5,0.5,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Trachymene glaucifolia",1.666666667,1,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Yakirra australiensis",1,0,1.666666667,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Sida fibulifera",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Eriachne aristidea",1,0,1.8,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Scaevola depauperata",1,0.333333333,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Rulingia loxophylla",25,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Ptilotus polystachyus",1,3,0.2,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Petalostylis cassioides",3,0.5,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Oldenlandia pterospora",1,0,3.666666667,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Lepidium rotundum",1,5,5,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Haloragis gossei",1,3,1.6,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Goodenia cycloptera",1,1,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Frankenia gracilis",1,1,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Evolvulus alsinoides",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Swainsona microphylla",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Petalostylis cassioides",11.5,0.5,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Triumfetta winneckeana",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Triodia basedowii (alive)",10.33333333,0,2.166666667,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Trichodesma zeylanicum",1,1.25,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Trianthema pilosa",1.666666667,1.833333333,0.166666667,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Trachymene glaucifolia",1,0.333333333,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Swainsona microphylla",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Sida fibulifera",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Setaria surgens",1,0,4,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Salsola kali",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Ptilotus spp.",1,0,0,"Alive"
2010,"Jun.10","122","South Site","SS3","Aristida contorta",5,2.75,1.75,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Ptilotus latifolius",1,4.5,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Eremophila macdonnellii",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Paractaenum refractum",3,0,2.5,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Othonna gregorii",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Oldenlandia pterospora",5.333333333,0,4.333333333,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Newcastelia spodiotricha",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Newcastelia cephalantha",4,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Lepidium rotundum",1,2,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Haloragis gossei",1,2.4,1.8,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Halgania cyanea",1,2,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Goodenia cycloptera",1.666666667,1.333333333,0.166666667,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Euphorbia drummondii",2.333333333,2.666666667,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Dicrastylis costelloi",10,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Ptilotus polystachyus",1,1.2,0,"Alive"
2010,"Jun.10","122","Carlo","CS2","Trichodesma zeylanicum",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Euphorbia drummondii",1,1.666666667,0.333333333,"Alive"
2010,"Jun.10","122","Carlo","CS5","Paractaenum refractum",1,0,1,"Alive"
2010,"Jun.10","122","Carlo","CS5","Oldenlandia pterospora",1,0,1,"Alive"
2010,"Jun.10","122","Carlo","CS5","Newcastelia spodiotricha",1,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS5","Frankenia gracilis",1,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS5","Euphorbia drummondii",1,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS5","Eriachne aristidea",1,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS5","Crotalaria eremaea",3,2,0,"Alive"
2010,"Jun.10","122","Carlo","CS5","Calotis erinacea",7.5,3,0,"Alive"
2010,"Jun.10","122","Carlo","CS5","Aristida contorta",1,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS5","Tephrosia rosea",1,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS2","Triodia basedowii (alive)",20,0,2.4,"Alive"
2010,"Jun.10","122","Carlo","CS5","Trachymene glaucifolia",1,1,0,"Alive"
2010,"Jun.10","122","Carlo","CS2","Tribulus terrestris",1,0,1,"Alive"
2010,"Jun.10","122","Carlo","CS2","Tephrosia rosea",5,2,1,"Alive"
2010,"Jun.10","122","Carlo","CS2","Sida fibulifera",1,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS2","Ptilotus polystachyus",1,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS2","Portulaca pilosa",1,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS2","Paractaenum refractum",1,0,2,"Alive"
2010,"Jun.10","122","Carlo","CS2","Grevillea striata",5,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS2","Euphorbia drummondii",1,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS2","Eriachne aristidea",4,0,3,"Alive"
2010,"Jun.10","122","Carlo","CS2","Crotalaria eremaea",10,0,0,"Alive"
2010,"Jun.10","122","Carlo","CS2","Aristida contorta",1,0,0.333333333,"Alive"
2010,"Jun.10","122","Carlo","CS2","Triumfetta winneckeana",5.5,0,1.5,"Alive"
2010,"Jun.10","122","Tobermorey East","TBE1","Calotis erinacea",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN2","Eremophila longifolia",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Crotalaria cunninghamii",1,0.5,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Codonocarpus cotinifolius",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Calandrinia balonensis",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Brunonia australis",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Aristida contorta",1,1,1.75,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Acacia ligulata",1,0,0,"Alive"
2010,"Jun.10","122","Field River North","FRN1","Acacia dictyophleba",3,4,0,"Alive"
