"park","plot","quadrat","visit","percentage_cover","percentage_litter","percentage_rock","canopy_closure_index"
"Kakadu","153","4","T1",100,100,0,"0"
"Kakadu","153","6","T1",80,80,20,"0"
"Kakadu","153","8","T1",100,100,0,"0"
"Kakadu","153","10","T1",80,60,5,"0"
"Kakadu","153","12","T1",90,60,30,"0"
"Kakadu","153","14","T1",80,10,50,"0"
"Kakadu","153","16","T1",95,80,1,"0"
"Kakadu","153","18","T1",70,50,20,"0"
"Kakadu","153","20","T1",100,100,0,"0"
"Kakadu","153","22","T1",95,70,15,"0"
"Kakadu","153","24","T1",100,70,25,"0"
"Kakadu","153","26","T1",100,30,70,"0"
"Kakadu","153","28","T1",100,40,60,"0"
"Kakadu","153","30","T1",95,95,0,"1"
"Kakadu","153","32","T1",100,80,20,"2"
"Kakadu","153","34","T1",100,100,60,"2"
"Kakadu","153","36","T1",100,80,20,"2"
"Kakadu","153","38","T1",100,80,20,"2"
"Kakadu","153","40","T1",100,30,20,"2"
"Kakadu","153","42","T1",100,100,0,"2"
"Kakadu","153","44","T1",100,100,0,"2"
"Kakadu","153","46","T1",100,100,0,"2"
"Kakadu","153","48","T1",100,100,0,"2"
"Kakadu","153","50","T1",100,100,0,"2"
"Kakadu","153","52","T1",100,30,70,"1"
"Kakadu","153","54","T1",100,100,0,"1"
"Kakadu","153","56","T1",100,100,0,"1"
"Kakadu","153","58","T1",70,70,25,"2"
"Kakadu","153","60","T1",80,80,20,"1"
"Kakadu","153","62","T1",100,70,30,"0"
"Kakadu","153","64","T1",100,30,40,"0"
"Kakadu","153","66","T1",100,30,70,"0"
"Kakadu","153","68","T1",100,60,70,"0"
"Kakadu","153","70","T1",100,70,30,"0"
"Kakadu","153","72","T1",100,70,30,"0"
"Kakadu","153","74","T1",95,70,15,"0"
"Kakadu","153","76","T1",100,20,70,"0"
"Kakadu","153","78","T1",80,10,80,"0"
"Kakadu","153","0","T2",15,0,70,NA
"Kakadu","153","2","T2",50,0,50,NA
"Kakadu","153","4","T2",15,1,10,NA
"Kakadu","153","6","T2",20,0,40,NA
"Kakadu","153","8","T2",25,0,15,NA
"Kakadu","153","10","T2",15,0,5,NA
"Kakadu","153","12","T2",3,2,1,NA
"Kakadu","153","14","T2",8,0,45,NA
"Kakadu","153","16","T2",30,0,30,NA
"Kakadu","153","18","T2",15,1,25,NA
"Kakadu","153","20","T2",70,1,20,NA
"Kakadu","153","22","T2",3,50,40,NA
"Kakadu","153","24","T2",20,15,40,NA
"Kakadu","153","26","T2",15,30,60,NA
"Kakadu","153","28","T2",2,30,70,NA
"Kakadu","153","30","T2",5,95,0,NA
"Kakadu","153","32","T2",2,98,0,NA
"Kakadu","153","34","T2",1,70,30,NA
"Kakadu","153","36","T2",4,70,25,NA
"Kakadu","153","38","T2",1,70,30,NA
"Kakadu","153","40","T2",2,70,25,NA
"Kakadu","153","42","T2",5,95,0,NA
"Kakadu","153","44","T2",1,80,0,NA
"Kakadu","153","46","T2",8,92,0,NA
"Kakadu","153","48","T2",10,85,0,NA
"Kakadu","153","50","T2",10,70,0,NA
"Kakadu","153","52","T2",5,30,65,NA
"Kakadu","153","54","T2",5,30,0,NA
"Kakadu","153","56","T2",15,80,0,NA
"Kakadu","153","58","T2",15,30,60,NA
"Kakadu","153","60","T2",30,1,15,NA
"Kakadu","153","62","T2",40,5,5,NA
"Kakadu","153","64","T2",35,1,65,NA
"Kakadu","153","66","T2",35,1,65,NA
"Kakadu","153","68","T2",15,2,80,NA
"Kakadu","153","70","T2",15,1,80,NA
"Kakadu","153","72","T2",25,1,10,NA
"Kakadu","153","74","T2",3,0,70,NA
"Kakadu","153","76","T2",0,0,100,NA
"Kakadu","153","78","T2",3,1,90,NA
"Kakadu","153","0","T3",3,20,70,"0"
"Kakadu","153","2","T3",20,50,50,"0"
"Kakadu","153","4","T3",10,60,10,"1"
"Kakadu","153","6","T3",30,60,40,"1"
"Kakadu","153","8","T3",30,50,10,"1"
"Kakadu","153","10","T3",10,90,5,"1"
"Kakadu","153","12","T3",15,85,1,"1"
"Kakadu","153","14","T3",2,100,45,"2"
"Kakadu","153","16","T3",10,80,30,"2"
"Kakadu","153","18","T3",15,60,20,"1"
"Kakadu","153","20","T3",15,60,20,"1"
"Kakadu","153","22","T3",5,50,40,"2"
"Kakadu","153","24","T3",20,70,30,"1"
"Kakadu","153","26","T3",0,30,60,"2"
"Kakadu","153","28","T3",1,50,70,"1"
"Kakadu","153","30","T3",0,100,0,"2"
"Kakadu","153","32","T3",1,99,10,"2"
"Kakadu","153","34","T3",0,70,30,"2"
"Kakadu","153","36","T3",0,90,20,"2"
"Kakadu","153","38","T3",1,90,30,"2"
"Kakadu","153","40","T3",0,90,25,"2"
"Kakadu","153","42","T3",0,99,0,"2"
"Kakadu","153","44","T3",1,99,0,"2"
"Kakadu","153","46","T3",0,99,0,"2"
"Kakadu","153","48","T3",0,99,0,"2"
"Kakadu","153","50","T3",2,98,0,"2"
"Kakadu","153","52","T3",2,60,60,"2"
"Kakadu","153","54","T3",5,90,0,"2"
"Kakadu","153","56","T3",10,80,0,"2"
"Kakadu","153","58","T3",5,30,60,"2"
"Kakadu","153","60","T3",3,50,15,"1"
"Kakadu","153","62","T3",15,80,NA,NA
"Kakadu","153","64","T3",20,40,50,"1"
"Kakadu","153","66","T3",10,60,60,"0"
"Kakadu","153","68","T3",5,40,80,"1"
"Kakadu","153","70","T3",5,10,80,"1"
"Kakadu","153","72","T3",15,70,10,"1"
"Kakadu","153","74","T3",0,3,40,"1"
"Kakadu","153","76","T3",1,2,100,"0"
"Kakadu","153","78","T3",5,0,90,"1"
"Kakadu","153","0","T5",20,10,70,"0"
"Kakadu","153","2","T5",22,30,40,"0"
"Kakadu","153","4","T5",40,30,30,"0"
"Kakadu","153","6","T5",90,20,0,"0"
"Kakadu","153","8","T5",100,0,0,"0"
"Kakadu","153","10","T5",92,10,0,"0"
"Kakadu","153","12","T5",80,5,5,"0"
"Kakadu","153","14","T5",20,80,0,"0"
"Kakadu","153","16","T5",35,40,30,"0"
"Kakadu","153","18","T5",62,20,20,"0"
"Kakadu","153","20","T5",40,60,0,"0"
"Kakadu","153","22","T5",30,30,40,"0"
"Kakadu","153","24","T5",44,40,20,"0"
"Kakadu","153","26","T5",1,30,60,"1"
"Kakadu","153","28","T5",1,40,70,"1"
"Kakadu","153","30","T5",3,100,0,"2"
"Kakadu","153","32","T5",1,90,10,"2"
"Kakadu","153","34","T5",1,60,40,"2"
"Kakadu","153","36","T5",1,90,10,"2"
"Kakadu","153","38","T5",4,80,20,"2"
"Kakadu","153","40","T5",2,50,40,"2"
"Kakadu","153","42","T5",1,100,0,"2"
"Kakadu","153","44","T5",1,100,0,"2"
"Kakadu","153","46","T5",0,100,0,"2"
"Kakadu","153","48","T5",5,99,0,"2"
"Kakadu","153","50","T5",9,95,0,"2"
"Kakadu","153","52","T5",6,60,60,"2"
"Kakadu","153","54","T5",5,90,0,"0"
"Kakadu","153","56","T5",17,80,0,"0"
"Kakadu","153","58","T5",3,10,20,"0"
"Kakadu","153","60","T5",17,20,15,"0"
"Kakadu","153","62","T5",60,40,0,"0"
"Kakadu","153","64","T5",61,20,20,"0"
"Kakadu","153","66","T5",15,20,50,"0"
"Kakadu","153","68","T5",10,70,20,"0"
"Kakadu","153","70","T5",80,10,30,"0"
"Kakadu","153","72","T5",70,10,10,"0"
"Kakadu","153","74","T5",30,10,30,"0"
"Kakadu","153","76","T5",0,0,100,"0"
"Kakadu","153","78","T5",40,0,70,"0"
"Kakadu","154","0","T1",70,30,0,"1"
"Kakadu","154","2","T1",100,90,0,"1"
"Kakadu","154","4","T1",100,95,0,"1"
"Kakadu","154","6","T1",100,100,0,"1"
"Kakadu","154","8","T1",100,100,0,"1"
"Kakadu","154","10","T1",90,90,0,"1"
"Kakadu","154","12","T1",100,100,0,"1"
"Kakadu","154","14","T1",100,90,0,"1"
"Kakadu","154","16","T1",100,100,0,"1"
"Kakadu","154","18","T1",70,20,0,"1"
"Kakadu","154","20","T1",100,30,0,"1"
"Kakadu","154","22","T1",100,100,0,"1"
"Kakadu","154","24","T1",100,100,0,"1"
"Kakadu","154","26","T1",100,100,0,"1"
"Kakadu","154","28","T1",60,40,0,"1"
"Kakadu","154","30","T1",40,25,0,"1"
"Kakadu","154","32","T1",80,4,0,"1"
"Kakadu","154","34","T1",90,80,0,"1"
"Kakadu","154","36","T1",90,80,1,"1"
"Kakadu","154","38","T1",50,35,5,"1"
"Kakadu","154","40","T1",70,40,15,"1"
"Kakadu","154","42","T1",90,70,0,"1"
"Kakadu","154","44","T1",90,4,0,"1"
"Kakadu","154","46","T1",90,80,0,"1"
"Kakadu","154","48","T1",90,70,0,"1"
"Kakadu","154","50","T1",90,80,0,"1"
"Kakadu","154","52","T1",90,50,0,"0"
"Kakadu","154","54","T1",90,60,0,"0"
"Kakadu","154","56","T1",80,60,0,"0"
"Kakadu","154","58","T1",80,70,0,"1"
"Kakadu","154","60","T1",70,60,0,"1"
"Kakadu","154","62","T1",95,85,0,"1"
"Kakadu","154","64","T1",95,90,0,"1"
"Kakadu","154","66","T1",95,95,0,"1"
"Kakadu","154","68","T1",100,95,0,"1"
"Kakadu","154","70","T1",60,50,0,"1"
"Kakadu","154","72","T1",90,90,10,"1"
"Kakadu","154","74","T1",85,80,1,"1"
"Kakadu","154","76","T1",70,40,20,"0"
"Kakadu","154","78","T1",80,60,1,"1"
"Kakadu","154","0","T2",25,0,0,NA
"Kakadu","154","2","T2",70,10,0,NA
"Kakadu","154","4","T2",80,5,0,NA
"Kakadu","154","6","T2",25,5,0,NA
"Kakadu","154","8","T2",55,10,0,NA
"Kakadu","154","10","T2",60,15,0,NA
"Kakadu","154","12","T2",35,5,0,NA
"Kakadu","154","14","T2",45,15,0,NA
"Kakadu","154","16","T2",35,5,0,NA
"Kakadu","154","18","T2",50,10,0,NA
"Kakadu","154","20","T2",30,15,0,NA
"Kakadu","154","22","T2",40,30,0,NA
"Kakadu","154","24","T2",30,20,0,NA
"Kakadu","154","26","T2",5,10,0,NA
"Kakadu","154","28","T2",40,5,0,NA
"Kakadu","154","30","T2",15,10,0,NA
"Kakadu","154","32","T2",55,15,0,NA
"Kakadu","154","34","T2",15,10,0,NA
"Kakadu","154","36","T2",20,20,1,NA
"Kakadu","154","38","T2",8,30,5,NA
"Kakadu","154","40","T2",40,10,10,NA
"Kakadu","154","42","T2",25,30,0,NA
"Kakadu","154","44","T2",35,20,0,NA
"Kakadu","154","46","T2",25,5,0,NA
"Kakadu","154","48","T2",75,5,0,NA
"Kakadu","154","50","T2",75,5,0,NA
"Kakadu","154","52","T2",30,20,0,NA
"Kakadu","154","54","T2",55,20,0,NA
"Kakadu","154","56","T2",10,5,2,NA
"Kakadu","154","58","T2",20,10,3,NA
"Kakadu","154","60","T2",15,15,0,NA
"Kakadu","154","62","T2",75,10,0,NA
"Kakadu","154","64","T2",35,15,0,NA
"Kakadu","154","66","T2",25,10,0,NA
"Kakadu","154","68","T2",80,10,0,NA
"Kakadu","154","70","T2",35,10,0,NA
"Kakadu","154","72","T2",35,15,1,NA
"Kakadu","154","74","T2",30,15,0,NA
"Kakadu","154","76","T2",25,15,1,NA
"Kakadu","154","78","T2",45,10,0,NA
"Kakadu","154","0","T3",30,50,0,"1"
"Kakadu","154","2","T3",35,60,0,"1"
"Kakadu","154","4","T3",55,45,0,"1"
"Kakadu","154","6","T3",35,50,0,"1"
"Kakadu","154","8","T3",50,10,0,"1"
"Kakadu","154","10","T3",25,60,0,"1"
"Kakadu","154","12","T3",50,45,0,"1"
"Kakadu","154","14","T3",30,45,0,"1"
"Kakadu","154","16","T3",35,NA,NA,NA
"Kakadu","154","18","T3",15,70,0,"1"
"Kakadu","154","20","T3",15,60,0,"1"
"Kakadu","154","22","T3",40,50,0,"1"
"Kakadu","154","24","T3",15,40,0,"1"
"Kakadu","154","26","T3",30,40,0,"1"
"Kakadu","154","28","T3",30,40,0,"1"
"Kakadu","154","30","T3",15,40,0,"0"
"Kakadu","154","32","T3",50,30,0,"0"
"Kakadu","154","34","T3",40,15,0,"1"
"Kakadu","154","36","T3",60,15,5,"1"
"Kakadu","154","38","T3",20,50,5,"1"
"Kakadu","154","40","T3",40,20,20,"0"
"Kakadu","154","42","T3",30,50,0,"1"
"Kakadu","154","44","T3",15,50,0,"1"
"Kakadu","154","46","T3",65,25,0,"1"
"Kakadu","154","48","T3",40,30,0,"1"
"Kakadu","154","50","T3",30,50,0,"1"
"Kakadu","154","52","T3",30,20,0,"1"
"Kakadu","154","54","T3",10,80,0,"1"
"Kakadu","154","56","T3",35,45,0,"1"
"Kakadu","154","58","T3",20,50,5,"1"
"Kakadu","154","60","T3",20,60,0,"1"
"Kakadu","154","62","T3",25,65,0,"1"
"Kakadu","154","64","T3",40,50,0,"1"
"Kakadu","154","66","T3",60,20,0,"1"
"Kakadu","154","68","T3",60,10,0,"1"
"Kakadu","154","70","T3",40,20,0,"1"
"Kakadu","154","72","T3",60,20,0,"1"
"Kakadu","154","74","T3",60,10,10,"1"
"Kakadu","154","76","T3",40,10,30,"1"
"Kakadu","154","78","T3",40,40,10,"1"
"Kakadu","154","0","T5",30,10,0,"1"
"Kakadu","154","2","T5",40,80,0,"1"
"Kakadu","154","4","T5",38,50,0,"1"
"Kakadu","154","6","T5",60,60,0,"1"
"Kakadu","154","8","T5",90,50,0,"1"
"Kakadu","154","10","T5",45,60,0,"1"
"Kakadu","154","12","T5",40,80,0,"1"
"Kakadu","154","14","T5",50,70,0,"1"
"Kakadu","154","16","T5",65,80,0,"0"
"Kakadu","154","18","T5",45,90,0,"1"
"Kakadu","154","20","T5",38,70,0,"1"
"Kakadu","154","22","T5",45,100,0,"1"
"Kakadu","154","24","T5",28,100,0,"1"
"Kakadu","154","26","T5",50,80,0,"1"
"Kakadu","154","28","T5",32,90,0,"1"
"Kakadu","154","30","T5",50,65,0,"1"
"Kakadu","154","32","T5",55,80,0,"1"
"Kakadu","154","34","T5",42,90,0,"1"
"Kakadu","154","36","T5",70,90,5,"1"
"Kakadu","154","38","T5",20,90,5,"1"
"Kakadu","154","40","T5",42,80,0,"1"
"Kakadu","154","42","T5",45,50,0,"1"
"Kakadu","154","44","T5",55,50,0,"1"
"Kakadu","154","46","T5",54,80,0,"1"
"Kakadu","154","48","T5",75,80,0,"1"
"Kakadu","154","50","T5",40,100,0,"1"
"Kakadu","154","52","T5",25,90,0,"1"
"Kakadu","154","54","T5",17,100,0,"0"
"Kakadu","154","56","T5",35,100,0,"1"
"Kakadu","154","58","T5",25,95,0,"1"
"Kakadu","154","60","T5",25,80,0,"1"
"Kakadu","154","62","T5",50,75,0,"1"
"Kakadu","154","64","T5",80,50,0,"1"
"Kakadu","154","66","T5",60,60,0,"1"
"Kakadu","154","68","T5",60,60,0,"1"
"Kakadu","154","70","T5",48,80,0,"1"
"Kakadu","154","72","T5",32,90,0,"1"
"Kakadu","154","74","T5",60,80,0,"1"
"Kakadu","154","76","T5",40,80,20,"1"
"Kakadu","154","78","T5",48,90,5,"1"
"Kakadu","155","0","T1",100,100,0,"0"
"Kakadu","155","2","T1",100,100,0,"0"
"Kakadu","155","4","T1",100,100,0,"0"
"Kakadu","155","6","T1",100,100,0,"0"
"Kakadu","155","8","T1",100,100,0,"0"
"Kakadu","155","10","T1",100,100,0,"0"
"Kakadu","155","12","T1",100,100,0,"1"
"Kakadu","155","14","T1",100,100,0,"1"
"Kakadu","155","16","T1",100,0,0,"2"
"Kakadu","155","18","T1",50,25,0,"2"
"Kakadu","155","20","T1",100,40,0,"1"
"Kakadu","155","22","T1",100,100,0,"1"
"Kakadu","155","24","T1",100,100,0,"0"
"Kakadu","155","26","T1",100,100,0,"0"
"Kakadu","155","28","T1",100,100,0,"0"
"Kakadu","155","30","T1",100,100,0,"0"
"Kakadu","155","32","T1",100,100,0,"0"
"Kakadu","155","34","T1",100,100,0,"0"
"Kakadu","155","36","T1",100,100,0,"0"
"Kakadu","155","38","T1",100,100,0,"0"
"Kakadu","155","40","T1",100,100,0,"0"
"Kakadu","155","42","T1",100,100,0,"0"
"Kakadu","155","44","T1",100,100,0,"0"
"Kakadu","155","46","T1",100,100,0,"0"
"Kakadu","155","48","T1",100,100,0,"0"
"Kakadu","155","50","T1",100,100,0,"0"
"Kakadu","155","52","T1",100,100,0,"0"
"Kakadu","155","54","T1",100,100,0,"0"
"Kakadu","155","56","T1",100,100,0,"0"
"Kakadu","155","58","T1",100,100,0,"0"
"Kakadu","155","60","T1",100,100,0,"0"
"Kakadu","155","62","T1",100,100,0,"0"
"Kakadu","155","64","T1",100,100,0,"0"
"Kakadu","155","66","T1",100,100,0,"0"
"Kakadu","155","68","T1",100,100,0,"0"
"Kakadu","155","70","T1",100,100,0,"0"
"Kakadu","155","72","T1",100,100,0,"0"
"Kakadu","155","74","T1",100,100,0,"0"
"Kakadu","155","76","T1",100,100,0,"0"
"Kakadu","155","78","T1",100,100,0,"0"
"Kakadu","155","0","T2",100,100,0,NA
"Kakadu","155","2","T2",100,100,0,NA
"Kakadu","155","4","T2",100,100,0,NA
"Kakadu","155","6","T2",100,100,0,NA
"Kakadu","155","8","T2",100,100,0,NA
"Kakadu","155","10","T2",100,100,0,NA
"Kakadu","155","12","T2",100,100,0,NA
"Kakadu","155","14","T2",100,100,0,NA
"Kakadu","155","16","T2",100,0,0,NA
"Kakadu","155","18","T2",50,25,0,NA
"Kakadu","155","20","T2",100,40,0,NA
"Kakadu","155","22","T2",100,100,0,NA
"Kakadu","155","24","T2",100,100,0,NA
"Kakadu","155","26","T2",100,100,0,NA
"Kakadu","155","28","T2",100,100,0,NA
"Kakadu","155","30","T2",100,100,0,NA
"Kakadu","155","32","T2",100,100,0,NA
"Kakadu","155","34","T2",100,100,0,NA
"Kakadu","155","36","T2",100,100,0,NA
"Kakadu","155","38","T2",100,100,0,NA
"Kakadu","155","40","T2",100,100,0,NA
"Kakadu","155","42","T2",100,100,0,NA
"Kakadu","155","44","T2",100,100,0,NA
"Kakadu","155","46","T2",100,100,0,NA
"Kakadu","155","48","T2",100,100,0,NA
"Kakadu","155","50","T2",100,100,0,NA
"Kakadu","155","52","T2",100,100,0,NA
"Kakadu","155","54","T2",100,100,0,NA
"Kakadu","155","56","T2",100,100,0,NA
"Kakadu","155","58","T2",100,100,0,NA
"Kakadu","155","60","T2",100,100,0,NA
"Kakadu","155","62","T2",100,100,0,NA
"Kakadu","155","64","T2",100,100,0,NA
"Kakadu","155","66","T2",100,100,0,NA
"Kakadu","155","68","T2",100,100,0,NA
"Kakadu","155","70","T2",100,100,0,NA
"Kakadu","155","72","T2",100,100,0,NA
"Kakadu","155","74","T2",100,100,0,NA
"Kakadu","155","76","T2",100,100,0,NA
"Kakadu","155","78","T2",100,100,0,NA
"Kakadu","155","0","T3",100,0,0,"0"
"Kakadu","155","2","T3",100,0,0,"0"
"Kakadu","155","4","T3",100,0,0,"0"
"Kakadu","155","6","T3",100,0,0,"0"
"Kakadu","155","8","T3",100,0,0,"0"
"Kakadu","155","10","T3",100,0,0,"1"
"Kakadu","155","12","T3",10,0,0,"2"
"Kakadu","155","14","T3",0,100,0,"2"
"Kakadu","155","16","T3",0,100,0,"2"
"Kakadu","155","18","T3",0,100,0,"2"
"Kakadu","155","20","T3",0,100,0,"2"
"Kakadu","155","22","T3",20,80,0,"2"
"Kakadu","155","24","T3",80,20,0,"1"
"Kakadu","155","26","T3",100,0,0,"1"
"Kakadu","155","28","T3",100,0,0,"0"
"Kakadu","155","30","T3",100,0,0,"0"
"Kakadu","155","32","T3",100,0,0,"0"
"Kakadu","155","34","T3",100,0,0,"0"
"Kakadu","155","36","T3",70,10,0,"0"
"Kakadu","155","38","T3",80,5,0,"0"
"Kakadu","155","40","T3",50,20,0,"0"
"Kakadu","155","42","T3",20,10,0,"0"
"Kakadu","155","44","T3",90,10,0,"0"
"Kakadu","155","46","T3",60,5,0,"0"
"Kakadu","155","48","T3",10,10,0,"0"
"Kakadu","155","50","T3",90,10,0,"0"
"Kakadu","155","52","T3",70,10,0,"0"
"Kakadu","155","54","T3",80,10,0,"0"
"Kakadu","155","56","T3",80,10,0,"0"
"Kakadu","155","58","T3",100,0,0,"0"
"Kakadu","155","60","T3",100,0,0,"0"
"Kakadu","155","62","T3",100,0,0,"0"
"Kakadu","155","64","T3",100,0,0,"0"
"Kakadu","155","66","T3",90,10,0,"0"
"Kakadu","155","68","T3",100,0,0,"0"
"Kakadu","155","70","T3",100,0,0,"0"
"Kakadu","155","72","T3",100,0,0,"0"
"Kakadu","155","74","T3",100,0,0,"0"
"Kakadu","155","76","T3",90,10,0,"0"
"Kakadu","155","78","T3",80,10,0,"0"
"Kakadu","156","0","T1",100,100,0,"1"
"Kakadu","156","2","T1",100,100,0,"1"
"Kakadu","156","4","T1",100,100,0,"0"
"Kakadu","156","6","T1",100,100,0,"0"
"Kakadu","156","8","T1",100,100,0,"1"
"Kakadu","156","10","T1",100,100,0,"1"
"Kakadu","156","12","T1",100,100,0,"1"
"Kakadu","156","14","T1",95,50,0,"1"
"Kakadu","156","16","T1",90,30,0,"1"
"Kakadu","156","18","T1",100,10,0,"0"
"Kakadu","156","20","T1",100,30,0,"0"
"Kakadu","156","22","T1",100,30,0,"0"
"Kakadu","156","24","T1",100,40,0,"0"
"Kakadu","156","26","T1",100,30,0,"0"
"Kakadu","156","28","T1",100,40,0,"0"
"Kakadu","156","30","T1",100,50,0,"1"
"Kakadu","156","32","T1",100,80,0,"1"
"Kakadu","156","34","T1",100,100,0,"1"
"Kakadu","156","36","T1",100,100,0,"1"
"Kakadu","156","38","T1",100,100,0,"1"
"Kakadu","156","40","T1",80,60,0,"2"
"Kakadu","156","42","T1",100,90,0,"2"
"Kakadu","156","44","T1",100,90,0,"2"
"Kakadu","156","46","T1",100,90,0,"2"
"Kakadu","156","48","T1",100,20,0,"1"
"Kakadu","156","50","T1",100,20,0,"1"
"Kakadu","156","52","T1",100,30,0,"1"
"Kakadu","156","54","T1",100,40,0,"1"
"Kakadu","156","56","T1",100,40,0,"0"
"Kakadu","156","58","T1",100,20,0,"0"
"Kakadu","156","60","T1",100,10,0,"0"
"Kakadu","156","62","T1",100,30,0,"1"
"Kakadu","156","64","T1",100,50,0,"1"
"Kakadu","156","66","T1",100,80,0,"1"
"Kakadu","156","68","T1",100,40,0,"1"
"Kakadu","156","70","T1",100,100,0,"1"
"Kakadu","156","72","T1",100,100,0,"1"
"Kakadu","156","74","T1",100,100,0,"1"
"Kakadu","156","76","T1",100,100,0,"1"
"Kakadu","156","78","T1",100,100,0,"1"
"Kakadu","156","0","T2",100,100,0,NA
"Kakadu","156","2","T2",100,100,0,NA
"Kakadu","156","4","T2",100,100,0,NA
"Kakadu","156","6","T2",100,100,0,NA
"Kakadu","156","8","T2",100,100,0,NA
"Kakadu","156","10","T2",100,100,0,NA
"Kakadu","156","12","T2",100,100,0,NA
"Kakadu","156","14","T2",95,50,0,NA
"Kakadu","156","16","T2",90,30,0,NA
"Kakadu","156","18","T2",100,10,0,NA
"Kakadu","156","20","T2",100,30,0,NA
"Kakadu","156","22","T2",100,30,0,NA
"Kakadu","156","24","T2",100,40,0,NA
"Kakadu","156","26","T2",100,30,0,NA
"Kakadu","156","28","T2",100,40,0,NA
"Kakadu","156","30","T2",100,50,0,NA
"Kakadu","156","32","T2",100,80,0,NA
"Kakadu","156","34","T2",100,100,0,NA
"Kakadu","156","36","T2",100,100,0,NA
"Kakadu","156","38","T2",100,100,0,NA
"Kakadu","156","40","T2",80,60,0,NA
"Kakadu","156","42","T2",100,90,0,NA
"Kakadu","156","44","T2",100,90,0,NA
"Kakadu","156","46","T2",100,90,0,NA
"Kakadu","156","48","T2",100,20,0,NA
"Kakadu","156","50","T2",100,20,0,NA
"Kakadu","156","52","T2",100,30,0,NA
"Kakadu","156","54","T2",100,40,0,NA
"Kakadu","156","56","T2",100,40,0,NA
"Kakadu","156","58","T2",100,20,0,NA
"Kakadu","156","60","T2",100,10,0,NA
"Kakadu","156","62","T2",100,30,0,NA
"Kakadu","156","64","T2",100,50,0,NA
"Kakadu","156","66","T2",100,80,0,NA
"Kakadu","156","68","T2",100,40,0,NA
"Kakadu","156","70","T2",100,100,0,NA
"Kakadu","156","72","T2",100,100,0,NA
"Kakadu","156","74","T2",100,100,0,NA
"Kakadu","156","76","T2",100,100,0,NA
"Kakadu","156","78","T2",100,100,0,NA
"Kakadu","156","0","T3",0,100,0,"1"
"Kakadu","156","2","T3",0,100,0,"1"
"Kakadu","156","4","T3",0,100,0,"0"
"Kakadu","156","6","T3",0,100,0,"0"
"Kakadu","156","8","T3",0,100,0,"1"
"Kakadu","156","10","T3",0,90,0,"1"
"Kakadu","156","12","T3",0,80,0,"1"
"Kakadu","156","14","T3",0,30,0,"1"
"Kakadu","156","16","T3",0,30,0,"1"
"Kakadu","156","18","T3",0,10,0,"0"
"Kakadu","156","20","T3",0,20,0,"0"
"Kakadu","156","22","T3",5,60,0,"0"
"Kakadu","156","24","T3",0,60,0,"0"
"Kakadu","156","26","T3",0,30,0,"0"
"Kakadu","156","28","T3",0,50,0,"1"
"Kakadu","156","30","T3",0,60,0,"1"
"Kakadu","156","32","T3",0,100,0,"1"
"Kakadu","156","34","T3",0,100,0,"1"
"Kakadu","156","36","T3",0,100,0,"1"
"Kakadu","156","38","T3",0,100,0,"1"
"Kakadu","156","40","T3",0,100,0,"1"
"Kakadu","156","42","T3",0,100,0,"1"
"Kakadu","156","44","T3",0,90,0,"1"
"Kakadu","156","46","T3",0,100,0,"2"
"Kakadu","156","48","T3",0,50,0,"1"
"Kakadu","156","50","T3",0,50,0,"1"
"Kakadu","156","52","T3",0,50,0,"1"
"Kakadu","156","54","T3",0,50,0,"1"
"Kakadu","156","56","T3",0,50,0,"0"
"Kakadu","156","58","T3",0,30,0,"0"
"Kakadu","156","60","T3",0,20,0,"0"
"Kakadu","156","62","T3",0,30,0,"1"
"Kakadu","156","64","T3",0,90,0,"1"
"Kakadu","156","66","T3",0,100,0,"0"
"Kakadu","156","68","T3",0,80,0,"1"
"Kakadu","156","70","T3",0,100,0,"1"
"Kakadu","156","72","T3",0,80,0,"1"
"Kakadu","156","74","T3",0,100,0,"1"
"Kakadu","156","76","T3",0,100,0,"1"
"Kakadu","156","78","T3",0,50,0,"1"
"Kakadu","157","0","T1",70,30,0,"1"
"Kakadu","157","2","T1",40,15,0,"1"
"Kakadu","157","4","T1",70,40,0,"1"
"Kakadu","157","6","T1",85,30,0,"0"
"Kakadu","157","8","T1",50,20,0,"0"
"Kakadu","157","10","T1",50,40,5,"0"
"Kakadu","157","12","T1",70,45,0,"0"
"Kakadu","157","14","T1",70,10,0,"0"
"Kakadu","157","16","T1",80,45,0,"0"
"Kakadu","157","18","T1",85,40,0,"0"
"Kakadu","157","20","T1",60,10,0,"1"
"Kakadu","157","22","T1",70,20,0,"1"
"Kakadu","157","24","T1",70,10,0,"1"
"Kakadu","157","26","T1",55,10,0,"1"
"Kakadu","157","28","T1",45,10,0,"1"
"Kakadu","157","30","T1",10,15,0,"1"
"Kakadu","157","32","T1",10,10,0,"1"
"Kakadu","157","34","T1",30,15,0,"0"
"Kakadu","157","36","T1",70,70,0,"1"
"Kakadu","157","38","T1",50,30,0,"1"
"Kakadu","157","40","T1",95,95,0,"1"
"Kakadu","157","42","T1",90,90,0,"1"
"Kakadu","157","44","T1",25,25,0,"1"
"Kakadu","157","46","T1",40,30,0,"1"
"Kakadu","157","48","T1",80,70,0,"0"
"Kakadu","157","50","T1",20,20,0,"0"
"Kakadu","157","52","T1",80,70,0,"0"
"Kakadu","157","54","T1",15,10,0,"0"
"Kakadu","157","56","T1",15,10,0,"1"
"Kakadu","157","58","T1",30,20,0,"1"
