"park","plot","visit","genus_species","tag_no","height_m","fire_scar","dbh1","dbh2","dbh3","dbh4","dbh5","dbh6","dbh7","dbh8","is_the_tree_dead"
"Nitmiluk","37","T1","Corymbia bleeseri","16",11.5,"2",16.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Corymbia bleeseri","17",11.5,"0",10,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Corymbia bleeseri","18",11.5,"2",9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Erythrophleum chlorostachys","19",5,"2",6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Corymbia bleeseri","20",7,"0",13.1,7.2,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Corymbia bleeseri","22",9,"2",6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Corymbia bleeseri","23",10,"0",12.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Owenia vernicosa","24",8,"1",10.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Eucalyptus tetrodonta","25",10,"1",15,10,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Eucalyptus miniata","27",12,"2",19.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Corymbia bleeseri","28",13.5,"2",24,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T1","Corymbia bleeseri","29",10,"2",18,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","1",8,"0",33,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","2",9,"0",17,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","3",9.5,"0",13.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Eucalyptus miniata","4",12,"1",28.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Eucalyptus miniata","5",14,"1",40,24,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","7",8,"0",14,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Erythrophleum chlorostachys","8",7,"2",13,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","9",9,"1",9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Erythrophleum chlorostachys","10",5,"2",8.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","11",8,"2",10,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","12",10,"0",16,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","13",10,"2",13,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","14",9.5,"2",14,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","15",8,"2",12.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","16",11.5,"1",17,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","17",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T2","Corymbia bleeseri","18",9,"2",9.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Erythrophleum chlorostachys","19",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T2","Corymbia bleeseri","20",7,"0",14,7.5,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","22",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T2","Corymbia bleeseri","23",8,"0",13,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Owenia vernicosa","24",8,"1",11,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Eucalyptus tetrodonta","25",10,"1",16,10,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Eucalyptus miniata","27",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T2","Corymbia bleeseri","28",13.5,"2",25,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T2","Corymbia bleeseri","29",10,"1",18.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Corymbia bleeseri","1",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Corymbia bleeseri","2",8,"0",17,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Corymbia bleeseri","3",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Eucalyptus miniata","4",14,"1",30.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Eucalyptus miniata","5",12.5,"1",41.1,24.5,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Corymbia bleeseri","7",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Erythrophleum chlorostachys","8",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Corymbia bleeseri","9",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Erythrophleum chlorostachys","10",3.5,"2",8.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Corymbia bleeseri","11",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Corymbia bleeseri","12",9.5,"0",16.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Corymbia bleeseri","13",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Corymbia bleeseri","14",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Corymbia bleeseri","15",8,"2",12.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Corymbia bleeseri","16",10,"1",17.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Corymbia bleeseri","17",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Corymbia bleeseri","18",10.3,"2",9.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Erythrophleum chlorostachys","19",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Corymbia bleeseri","20",8,"0",14.7,7.8,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Corymbia bleeseri","22",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Corymbia bleeseri","23",8,"0",12.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Owenia vernicosa","24",10,"1",13,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Eucalyptus tetrodonta","25",8,"1",17.1,13,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Eucalyptus miniata","27",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T3","Corymbia bleeseri","28",13,"2",24.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T3","Corymbia bleeseri","29",11,"1",18.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Corymbia bleeseri","1",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Corymbia bleeseri","2",NA,"0",18,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Corymbia bleeseri","3",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Eucalyptus miniata","4",NA,"1",31.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Eucalyptus miniata","5",NA,"1",41.4,26.1,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Corymbia bleeseri","7",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Erythrophleum chlorostachys","8",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Corymbia bleeseri","9",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Erythrophleum chlorostachys","10",NA,"2",8.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Corymbia bleeseri","11",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Corymbia bleeseri","12",NA,"0",17.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Corymbia bleeseri","13",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Corymbia bleeseri","14",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Corymbia bleeseri","15",NA,"1",12.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Corymbia bleeseri","16",NA,"1",18.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Corymbia bleeseri","17",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Corymbia bleeseri","18",NA,"0",10.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Erythrophleum chlorostachys","19",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Corymbia bleeseri","20",NA,"0",16,8.5,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Corymbia bleeseri","22",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Corymbia bleeseri","23",NA,"1",12.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Owenia vernicosa","24",NA,"1",13.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Eucalyptus tetrodonta","25",NA,"1",17.2,13.4,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Eucalyptus miniata","27",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","37","T4","Corymbia bleeseri","28",NA,"2",24.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Corymbia bleeseri","29",NA,"1",19.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T4","Croton arnhemicus","30",3.5,"0",6.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","37","T5","Corymbia bleeseri","2",10,"2",19.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Eucalyptus miniata","4",14,"2",35,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Eucalyptus miniata","5",14,"2",42.6,28.7,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Erythrophleum chlorostachys","10",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Nitmiluk","37","T5","Corymbia bleeseri","12",10,"1",18.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Corymbia bleeseri","15",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Nitmiluk","37","T5","Corymbia bleeseri","16",10,"3",18.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Corymbia bleeseri","18",10,"2",10.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Corymbia bleeseri","20",8,"1",16.3,10.1,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Corymbia bleeseri","23",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"Nitmiluk","37","T5","Owenia vernicosa","24",8,"2",15.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Eucalyptus tetrodonta","25",12,"2",17.5,14.5,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Corymbia bleeseri","28",14,"2",24.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Corymbia bleeseri","29",12,"2",19.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Croton arnhemicus","30",3.5,"2",6.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Buchanania obovata","31",3.5,"2",5.8,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Buchanania obovata","32",6,"2",8.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","37","T5","Eucalyptus miniata","33",6,"2",5.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","116",5,"0",8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","117",4,"2",6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Eucalyptus tintinnans","118",10,"0",16,15,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","119",6,"2",18,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Corymbia dichromophloia","120",12,"0",42,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","121",6,"2",10,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","122",7,"2",6,7,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Corymbia dichromophloia","123",11,"2",26,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","124",8,"0",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","125",5,"2",5,6,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Corymbia dichromophloia","125.1",10,"0",25,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","126",5,"2",7,5,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","127",5,"2",8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Corymbia dichromophloia","128",8,"0",16,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Corymbia dichromophloia","129",5,"2",12,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Corymbia dichromophloia","130",8,"0",16,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","131",8,"2",9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Corymbia dichromophloia","132",8,"2",34,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Terminalia ferdinandiana","133",7,"0",11,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Eucalyptus tintinnans","134",8,"1",19,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Erythrophleum chlorostachys","135",7,"2",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Corymbia dichromophloia","136",7,"0",11,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T1","Gardenia megasperma","137",4,"0",7,7,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","116",4,"1",9.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","117",4,"1",6.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Eucalyptus tintinnans","118",10,"0",18,19.1,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","119",7,"2",14.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Corymbia dichromophloia","120",13,"1",45.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","121",5,"2",10,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","122",7,"2",7.4,5.7,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Corymbia dichromophloia","123",12,"2",31.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","124",8,"1",7.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","125",6,"2",6.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Corymbia dichromophloia","125.1",11,"1",30,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","126",5,"2",8.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","127",6,"2",6.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Corymbia dichromophloia","128",8,"1",18.9,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Corymbia dichromophloia","129",7,"2",12.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Corymbia dichromophloia","130",9,"1",18.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","131",10,"1",10.1,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Corymbia dichromophloia","132",17.3,"2",39.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Terminalia ferdinandiana","133",5,"1",12.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Eucalyptus tintinnans","134",7,"1",19.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Erythrophleum chlorostachys","135",5,"2",8.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Corymbia dichromophloia","136",7,"1",12.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T2","Gardenia megasperma","137",4,"0",6.9,6.6,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","116",5.3,"1",9.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","117",4.4,"1",7.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Eucalyptus tintinnans","118",8.3,"0",18.3,19.7,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","119",5.8,"0",14.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Corymbia dichromophloia","120",9.6,"0",45.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","121",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","122",7,"0",7.5,5.9,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Corymbia dichromophloia","123",10,"0",32.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","124",7.3,"1",7.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","125",7.3,"2",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Corymbia dichromophloia","125.1",10.8,"0",30.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","126",5.8,"2",8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","127",6.4,"2",6.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Corymbia dichromophloia","128",8.3,"0",19,0,0,0,0,0,0,0,TRUE
"Nitmiluk","38","T3","Corymbia dichromophloia","129",8.6,"0",12.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Corymbia dichromophloia","130",9,"0",19.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","131",8,"0",10.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Corymbia dichromophloia","132",9.3,"0",42,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Terminalia ferdinandiana","133",8.3,"0",17.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Eucalyptus tintinnans","134",10.3,"0",21.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Erythrophleum chlorostachys","135",7.3,"1",9.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Corymbia dichromophloia","136",7,"0",13.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T3","Gardenia megasperma","137",3.8,"0",7.5,7.2,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","116",NA,"1",9.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","117",NA,"2",8.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Eucalyptus tintinnans","118",NA,"0",18.8,20.3,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","119",NA,"2",14.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Corymbia dichromophloia","120",NA,"1",46.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","121",NA,NA,0,0,0,0,0,0,0,0,TRUE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","122",NA,"2",7.7,7,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Corymbia dichromophloia","123",NA,"0",33,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","124",NA,"1",8.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","125",NA,"2",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Corymbia dichromophloia","125.1",NA,"2",33.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","126",NA,"2",8.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","127",NA,"2",7.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Corymbia dichromophloia","128",10,"1",22,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Corymbia dichromophloia","129",NA,"2",12.7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Corymbia dichromophloia","130",NA,"0",20.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","131",NA,"1",11.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Corymbia dichromophloia","132",NA,"2",42.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Terminalia ferdinandiana","133",NA,"0",17.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Eucalyptus tintinnans","134",NA,"1",21.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","135",NA,"1",10.2,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Corymbia dichromophloia","136",NA,"1",15.3,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Gardenia megasperma","137",NA,"2",8,7.4,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Grevillea decurrens","138",4,"1",6.4,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Erythrophleum chlorostachys","139",5.5,"2",6.8,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Corymbia dichromophloia","140",5.5,"1",6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T4","Grevillea decurrens","141",4.8,"2",8.6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","116",5,"2",11,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","117",4.5,"3",7.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Eucalyptus tintinnans","118",9,"0",19.4,20.3,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","119",5,"3",15.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Corymbia dichromophloia","120",12,"2",47.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","122",7,"3",8,7.5,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Corymbia dichromophloia","123",10,"1",35,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","124",7,"1",9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","125",6,"3",6.9,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Corymbia dichromophloia","125.1",NA,"2",31.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","126",11,"2",8.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","127",7,"3",6.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Corymbia dichromophloia","128",9,"1",23,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Corymbia dichromophloia","129",7,"3",12.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Corymbia dichromophloia","130",7,"0",19,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","131",8,"2",11.3,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Corymbia dichromophloia","132",8,"3",41.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Terminalia ferdinandiana","133",8,"1",18.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Eucalyptus tintinnans","134",7,"1",23.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","135",7,"3",11.1,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Corymbia dichromophloia","136",6,"1",16.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Gardenia megasperma","137",3.5,"3",8.4,7.4,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Grevillea decurrens","138",3,"2",6.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","139",5,"3",7.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Corymbia dichromophloia","140",5,"2",6.5,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Grevillea decurrens","141",NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Corymbia dichromophloia","142",4.5,"3",5.6,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Croton arnhemicus","143",4,"2",7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Grevillea decurrens","144",4.5,"1",5.4,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","38","T5","Erythrophleum chlorostachys","145",5.5,"1",5.7,NA,NA,NA,NA,NA,NA,NA,FALSE
"Nitmiluk","39","T1","Persoonia falcata","1",3,"2",7,0,0,0,0,0,0,0,FALSE
"Nitmiluk","39","T1","Acacia shirleyi","2",11,"2",17.5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","39","T1","Acacia shirleyi","3",6,"2",6,0,0,0,0,0,0,0,FALSE
"Nitmiluk","39","T1","Acacia shirleyi","4",7,"1",5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","39","T1","Acacia shirleyi","5",6,"2",5,0,0,0,0,0,0,0,FALSE
"Nitmiluk","39","T1","Acacia shirleyi","6",7,"1",10,0,0,0,0,0,0,0,FALSE
"Nitmiluk","39","T1","Acacia shirleyi","7",5,"1",7.5,0,0,0,0,0,0,0,FALSE
