"year","month_year","site_name","site_code","site_grid","trip_no","nights","no_traps","total_trap_nights","species","recapt_same_trip","captures","captures_100tn","family"
2011,"Jun.11","Carlo","CS","CS2","124",3,36,108,"Unknown",NA,1,0.925925926,""
2011,"Jun.11","Carlo","CS","CS2","124",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2011,"Jun.11","Carlo","CS","CS2","124",3,36,108,"Rattus villosissimus",NA,57,52.77777778,"Muridae"
2011,"Jun.11","Carlo","CS","CS2","124",3,36,108,"Pseudomys hermannsburgensis",NA,44,40.74074074,"Muridae"
2011,"Jun.11","Carlo","CS","CS2","124",3,36,108,"Pseudomys desertor",NA,2,1.851851852,"Muridae"
2011,"Jun.11","Carlo","CS","CS2","124",3,36,108,"Notomys alexis",NA,51,47.22222222,"Muridae"
2011,"Jun.11","Carlo","CS","CS2","124",3,36,108,"Mus musculus",NA,11,10.18518519,"Muridae"
2011,"Jun.11","Carlo","CS","CS5","124",3,36,108,"Pseudomys desertor",NA,2,1.851851852,"Muridae"
2011,"Jun.11","Field River North","FRN","FRN2","124",3,36,108,"Rattus villosissimus",NA,2,1.851851852,"Muridae"
2011,"Jun.11","Field River North","FRN","FRN1","124",3,36,108,"Dasycercus cristicauda",NA,2,1.851851852,"Dasyuridae"
2011,"Jun.11","Tobermorey East","TBE","TBE2","124",3,36,108,"Pseudomys hermannsburgensis",NA,8,7.407407407,"Muridae"
2011,"Jun.11","Field River North","FRN","FRN2","124",3,36,108,"Unknown",NA,1,0.925925926,""
2011,"Jun.11","Field River North","FRN","FRN2","124",3,36,108,"Sminthopsis youngsoni",NA,5,4.62962963,"Dasyuridae"
2011,"Jun.11","Field River North","FRN","FRN2","124",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2011,"Jun.11","Field River North","FRN","FRN2","124",3,36,108,"Pseudomys hermannsburgensis",NA,25,23.14814815,"Muridae"
2011,"Jun.11","Shitty Site","SH","SH4","124",3,36,108,"Unknown",NA,1,0.925925926,""
2011,"Jun.11","Field River North","FRN","FRN2","124",3,36,108,"Notomys alexis",NA,24,22.22222222,"Muridae"
2011,"Jun.11","Tobermorey East","TBE","TBE1","124",3,36,108,"Rattus villosissimus",NA,114,105.5555556,"Muridae"
2011,"Jun.11","Tobermorey East","TBE","TBE1","124",3,36,108,"Notomys alexis",NA,16,14.81481481,"Muridae"
2011,"Jun.11","Field River South","FRS","FRS2","124",3,36,108,"Dasycercus cristicauda",NA,2,1.851851852,"Dasyuridae"
2011,"Jun.11","Field River South","FRS","FRS2","124",3,36,108,"Mus musculus",NA,19,17.59259259,"Muridae"
2011,"Jun.11","Tobermorey East","TBE","TBE2","124",3,36,108,"Notomys alexis",NA,11,10.18518519,"Muridae"
2011,"Jun.11","Tobermorey East","TBE","TBE2","124",3,36,108,"Mus musculus",NA,37,34.25925926,"Muridae"
2011,"Jun.11","Tobermorey East","TBE","TBE1","124",3,36,108,"Pseudomys hermannsburgensis",NA,10,9.259259259,"Muridae"
2011,"Jun.11","Tobermorey East","TBE","TBE2","124",3,36,108,"Dasycercus cristicauda",NA,4,3.703703704,"Dasyuridae"
2011,"Jun.11","Field River North","FRN","FRN2","124",3,36,108,"Mus musculus",NA,45,41.66666667,"Muridae"
2011,"Sep.11","Tobermorey West","TBW","TBW4","126",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2011,"Sep.11","Tobermorey West","TBW","TBW3","126",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
2011,"Sep.11","Shitty Site","SH","SH5","126",3,36,108,"Rattus villosissimus",NA,1,0.925925926,"Muridae"
2011,"Sep.11","Shitty Site","SH","SH5","126",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2011,"Sep.11","Shitty Site","SH","SH5","126",3,36,108,"Notomys alexis",NA,10,9.259259259,"Muridae"
2011,"Sep.11","Shitty Site","SH","SH5","126",3,36,108,"Mus musculus",NA,2,1.851851852,"Muridae"
2011,"Sep.11","Shitty Site","SH","SH4","126",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Tobermorey West","TBW","TBW4","126",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
2011,"Sep.11","South Site","SS","SS4","126",3,36,108,"Rattus villosissimus",NA,1,0.925925926,"Muridae"
2011,"Sep.11","South Site","SS","SS4","126",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Tobermorey West","TBW","TBW3","126",3,36,108,"No captures",NA,1,0.925925926,""
2011,"Sep.11","Tobermorey West","TBW","TBW4","126",3,36,108,"Rattus villosissimus",NA,1,0.925925926,"Muridae"
2011,"Sep.11","Tobermorey East","TBE","TBE1","126",3,36,108,"Rattus villosissimus",NA,8,7.407407407,"Muridae"
2011,"Sep.11","Shitty Site","SH","SH4","126",3,36,108,"Rattus villosissimus",NA,2,1.851851852,"Muridae"
2011,"Sep.11","Tobermorey West","TBW","TBW4","126",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Tobermorey East","TBE","TBE2","126",3,36,108,"Notomys alexis",NA,2,1.851851852,"Muridae"
2011,"Sep.11","Kunnamuka Swamp East","KSE","KSE2","126",3,36,108,"Notomys alexis",NA,8,7.407407407,"Muridae"
2011,"Sep.11","South Site","SS","SS3","126",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","South Site","SS","SS3","126",3,36,108,"Sminthopsis macroura",NA,2,1.851851852,"Dasyuridae"
2011,"Sep.11","South Site","SS","SS3","126",3,36,108,"Rattus villosissimus",NA,2,1.851851852,"Muridae"
2011,"Sep.11","South Site","SS","SS3","126",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2011,"Sep.11","South Site","SS","SS3","126",3,36,108,"Pseudomys desertor",NA,1,0.925925926,"Muridae"
2011,"Sep.11","South Site","SS","SS3","126",3,36,108,"Notomys alexis",NA,18,16.66666667,"Muridae"
2011,"Sep.11","South Site","SS","SS3","126",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Tobermorey East","TBE","TBE1","126",3,36,108,"Notomys alexis",NA,3,2.777777778,"Muridae"
2011,"Sep.11","Tobermorey East","TBE","TBE2","126",3,36,108,"No captures",NA,2,1.851851852,""
2011,"Sep.11","South Site","SS","SS4","126",3,36,108,"Notomys alexis",NA,4,3.703703704,"Muridae"
2011,"Sep.11","Tobermorey East","TBE","TBE2","126",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2011,"Sep.11","Tobermorey East","TBE","TBE2","126",3,36,108,"Rattus villosissimus",NA,2,1.851851852,"Muridae"
2011,"Sep.11","South Site","SS","SS4","126",3,36,108,"Mus musculus",NA,2,1.851851852,"Muridae"
2011,"Sep.11","Tobermorey East","TBE","TBE1","126",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2011,"Sep.11","Tobermorey East","TBE","TBE1","126",3,36,108,"Dasycercus cristicauda",NA,2,1.851851852,"Dasyuridae"
2011,"Sep.11","Shitty Site","SH","SH5","126",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
2011,"Sep.11","Tobermorey East","TBE","TBE2","126",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","South Site","SS","SS4","126",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","South Site","SS","SS3","126",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
2011,"Sep.11","Carlo","CS","CS5","126",3,36,108,"Notomys alexis",NA,7,6.481481481,"Muridae"
2011,"Sep.11","Kunnamuka Swamp East","KSE","KSE3","126",3,36,108,"Notomys alexis",NA,9,8.333333333,"Muridae"
2011,"Sep.11","Kunnamuka Swamp East","KSE","KSE3","126",3,36,108,"Mus musculus",NA,2,1.851851852,"Muridae"
2011,"Sep.11","Kunnamuka Swamp East","KSE","KSE3","126",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Shitty Site","SH","SH4","126",3,36,108,"Notomys alexis",NA,3,2.777777778,"Muridae"
2011,"Sep.11","Field River South","FRS","FRS2","126",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Kunnamuka Swamp East","KSE","KSE2","126",3,36,108,"Rattus villosissimus",NA,2,1.851851852,"Muridae"
2011,"Sep.11","Field River South","FRS","FRS2","126",3,36,108,"Rattus villosissimus",NA,1,0.925925926,"Muridae"
2011,"Sep.11","Field River South","FRS","FRS2","126",3,36,108,"Pseudomys hermannsburgensis",NA,8,7.407407407,"Muridae"
2011,"Sep.11","Field River South","FRS","FRS2","126",3,36,108,"Notomys alexis",NA,8,7.407407407,"Muridae"
2011,"Sep.11","Field River South","FRS","FRS2","126",3,36,108,"Ningaui ridei",NA,2,1.851851852,"Dasyuridae"
2011,"Sep.11","Carlo","CS","CS5","126",3,36,108,"Rattus villosissimus",NA,11,10.18518519,"Muridae"
2011,"Sep.11","Kunnamuka Swamp East","KSE","KSE3","126",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
2011,"Sep.11","Carlo","CS","CS5","126",3,36,108,"Pseudomys desertor",NA,4,3.703703704,"Muridae"
2011,"Sep.11","Kunnamuka Swamp East","KSE","KSE2","126",3,36,108,"Pseudomys hermannsburgensis",NA,8,7.407407407,"Muridae"
2011,"Sep.11","Carlo","CS","CS5","126",3,36,108,"Mus musculus",NA,5,4.62962963,"Muridae"
2011,"Sep.11","Carlo","CS","CS5","126",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Carlo","CS","CS2","126",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
2011,"Sep.11","Carlo","CS","CS2","126",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Carlo","CS","CS2","126",3,36,108,"Rattus villosissimus",NA,10,9.259259259,"Muridae"
2011,"Sep.11","Carlo","CS","CS2","126",3,36,108,"Pseudomys hermannsburgensis",NA,17,15.74074074,"Muridae"
2011,"Sep.11","Carlo","CS","CS2","126",3,36,108,"Pseudomys desertor",NA,3,2.777777778,"Muridae"
2011,"Sep.11","Carlo","CS","CS2","126",3,36,108,"Notomys alexis",NA,11,10.18518519,"Muridae"
2011,"Sep.11","Carlo","CS","CS2","126",3,36,108,"Mus musculus",NA,5,4.62962963,"Muridae"
2011,"Sep.11","Carlo","CS","CS2","126",3,36,108,"",NA,0,0,""
2011,"Sep.11","Tobermorey West","TBW","TBW4","126",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Carlo","CS","CS5","126",3,36,108,"Pseudomys hermannsburgensis",NA,5,4.62962963,"Muridae"
2011,"Sep.11","Main Camp","MC","MC4","126",3,36,108,"Notomys alexis",NA,17,15.74074074,"Muridae"
2011,"Sep.11","Field River South","FRS","FRS2","126",3,36,108,"Rodent",NA,1,0.925925926,"Rodentia"
2011,"Sep.11","Kunnamuka Swamp East","KSE","KSE3","126",3,36,108,"Rattus villosissimus",NA,4,3.703703704,"Muridae"
2011,"Sep.11","Main Camp","MC","MC2","126",3,36,108,"Dasycercus cristicauda",NA,3,2.777777778,"Dasyuridae"
2011,"Sep.11","Main Camp","MC","MC2","126",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
2011,"Sep.11","Main Camp","MC","MC2","126",3,36,108,"Notomys alexis",NA,28,25.92592593,"Muridae"
2011,"Sep.11","Main Camp","MC","MC2","126",3,36,108,"Pseudomys hermannsburgensis",NA,12,11.11111111,"Muridae"
2011,"Sep.11","Main Camp","MC","MC2","126",3,36,108,"Rattus villosissimus",NA,5,4.62962963,"Muridae"
2011,"Sep.11","Main Camp","MC","MC4","126",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
2011,"Sep.11","Main Camp","MC","MC4","126",3,36,108,"Pseudomys hermannsburgensis",NA,4,3.703703704,"Muridae"
2011,"Sep.11","Main Camp","MC","MC4","126",3,36,108,"Rattus villosissimus",NA,2,1.851851852,"Muridae"
2011,"Sep.11","Main Camp","MC","MC4","126",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Main Camp","MC","MC1","126",3,36,108,"Rattus villosissimus",NA,6,5.555555556,"Muridae"
2011,"Sep.11","Main Camp","MC","MC1","126",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
2011,"Sep.11","Main Camp","MC","MC1","126",3,36,108,"Notomys alexis",NA,33,30.55555556,"Muridae"
2011,"Sep.11","Main Camp","MC","MC1","126",3,36,108,"Ningaui ridei",NA,2,1.851851852,"Dasyuridae"
2011,"Sep.11","Main Camp","MC","MC1","126",3,36,108,"Mus musculus",NA,2,1.851851852,"Muridae"
2011,"Sep.11","Main Camp","MC","MC1","126",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
2011,"Sep.11","Main Camp","MC","MC4","126",3,36,108,"Dasycercus cristicauda",NA,2,1.851851852,"Dasyuridae"
2011,"Nov.11","Field River North","FRN","FRN2","127",3,36,108,"Dasycercus cristicauda",NA,2,1.851851852,"Dasyuridae"
2011,"Nov.11","Main Camp","MC","MC11","127",3,36,108,"Notomys alexis",NA,5,4.62962963,"Muridae"
2011,"Nov.11","Main Camp","MC","MC11","127",3,36,108,"Rattus villosissimus",NA,1,0.925925926,"Muridae"
2011,"Nov.11","Main Camp","MC","MC11","127",3,36,108,"Pseudomys hermannsburgensis",NA,7,6.481481481,"Muridae"
2011,"Nov.11","Field River North","FRN","FRN2","127",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
2011,"Nov.11","Main Camp","MC","MC10","127",3,36,108,"Dasycercus cristicauda",NA,2,1.851851852,"Dasyuridae"
2011,"Nov.11","Main Camp","MC","MC10","127",3,36,108,"Notomys alexis",NA,15,13.88888889,"Muridae"
2011,"Nov.11","Main Camp","MC","MC10","127",3,36,108,"Pseudomys hermannsburgensis",NA,8,7.407407407,"Muridae"
2011,"Nov.11","Main Camp","MC","MC10","127",3,36,108,"Rattus villosissimus",NA,2,1.851851852,"Muridae"
2011,"Nov.11","Main Camp","MC","MC11","127",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
2011,"Nov.11","Field River North","FRN","FRN1","127",3,36,108,"Notomys alexis",NA,4,3.703703704,"Muridae"
2011,"Nov.11","Field River North","FRN","FRN2","127",3,36,108,"Rattus villosissimus",NA,1,0.925925926,"Muridae"
2011,"Nov.11","Main Camp","MC","MC11","127",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
2011,"Nov.11","Field River North","FRN","FRN2","127",3,36,108,"Pseudomys desertor",NA,2,1.851851852,"Muridae"
2011,"Nov.11","Field River North","FRN","FRN2","127",3,36,108,"Notomys alexis",NA,6,5.555555556,"Muridae"
2011,"Nov.11","Field River North","FRN","FRN2","127",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2011,"Nov.11","Field River North","FRN","FRN1","127",3,36,108,"Pseudomys hermannsburgensis",NA,5,4.62962963,"Muridae"
2011,"Nov.11","Field River North","FRN","FRN1","127",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2011,"Nov.11","Field River North","FRN","FRN1","127",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
2011,"Nov.11","Field River North","FRN","FRN2","127",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2012,"Apr.12","Main Camp","MC","MC2","128",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2012,"Apr.12","Main Camp","MC","MC1","128",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2012,"Apr.12","Main Camp","MC","MC1","128",3,36,108,"Notomys alexis",NA,4,3.703703704,"Muridae"
2012,"Apr.12","Main Camp","MC","MC2","128",3,36,108,"Ningaui ridei",NA,2,1.851851852,"Dasyuridae"
2012,"Apr.12","Field River South","FRS","FRS2","128",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
2012,"Apr.12","Main Camp","MC","MC2","128",3,36,108,"Notomys alexis",NA,6,5.555555556,"Muridae"
2012,"Apr.12","Field River South","FRS","FRS2","128",3,36,108,"Unknown",NA,1,0.925925926,""
2012,"Apr.12","Field River South","FRS","FRS2","128",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
2012,"Apr.12","Field River South","FRS","FRS2","128",3,36,108,"Pseudomys desertor",NA,2,1.851851852,"Muridae"
2012,"Apr.12","Field River South","FRS","FRS2","128",3,36,108,"Notomys alexis",NA,9,8.333333333,"Muridae"
2012,"Apr.12","Field River South","FRS","FRS2","128",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2012,"Sep.12","Field River South","FRS","FRS2","129",3,36,108,"No captures",NA,1,0.925925926,""
2012,"Sep.12","Main Camp","MC","MC10","129",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2012,"Sep.12","Field River South","FRS","FRS2","129",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2012,"Sep.12","Main Camp","MC","MC1","129",3,36,108,"No captures",NA,3,2.777777778,""
2012,"Sep.12","Field River South","FRS","FRS2","129",3,36,108,"Notomys alexis",NA,4,3.703703704,"Muridae"
2012,"Sep.12","Main Camp","MC","MC11","129",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
2012,"Sep.12","Main Camp","MC","MC4","129",3,36,108,"No captures",NA,3,2.777777778,""
2012,"Sep.12","Main Camp","MC","MC2","129",3,36,108,"Notomys alexis",NA,2,1.851851852,"Muridae"
2012,"Sep.12","Main Camp","MC","MC2","129",3,36,108,"No captures",NA,2,1.851851852,""
2012,"Sep.12","Main Camp","MC","MC10","129",3,36,108,"No captures",NA,2,1.851851852,""
2012,"Sep.12","Main Camp","MC","MC11","129",3,36,108,"No captures",NA,2,1.851851852,""
2012,"Nov.12","Main Camp","MC","MC10","130",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2012,"Nov.12","Main Camp","MC","MC1","130",3,36,108,"No captures",NA,1,0.925925926,""
2012,"Nov.12","Main Camp","MC","MC1","130",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2012,"Nov.12","Main Camp","MC","MC10","130",3,36,108,"No captures",NA,2,1.851851852,""
2012,"Nov.12","Main Camp","MC","MC1","130",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2012,"Nov.12","Main Camp","MC","MC2","130",3,36,108,"No captures",NA,2,1.851851852,""
2012,"Nov.12","Main Camp","MC","MC2","130",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
2012,"Nov.12","Main Camp","MC","MC4","130",3,36,108,"Pseudomys hermannsburgensis",NA,3,2.777777778,"Muridae"
2012,"Nov.12","Main Camp","MC","MC4","130",3,36,108,"No captures",NA,1,0.925925926,""
2012,"Nov.12","Main Camp","MC","MC4","130",3,36,108,"Pseudomys desertor",NA,1,0.925925926,"Muridae"
2012,"Nov.12","Main Camp","MC","MC11","130",3,36,108,"No captures",NA,3,2.777777778,""
2013,"Apr.13","Field River North","FRN","FRN1","131",3,36,108,"No captures",NA,3,2.777777778,""
2013,"Apr.13","Main Camp","MC","MC10","131",2,36,72,"No captures",NA,2,2.777777778,""
2013,"Apr.13","Main Camp","MC","MC1","131",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","Main Camp","MC","MC1","131",3,36,108,"No captures",NA,2,1.851851852,""
2013,"Apr.13","Kunnamuka Swamp East","KSE","KSE3","131",3,36,108,"No captures",NA,3,2.777777778,""
2013,"Apr.13","Kunnamuka Swamp East","KSE","KSE2","131",3,36,108,"No captures",NA,3,2.777777778,""
2013,"Apr.13","Field River South","FRS","FRS2","131",3,36,108,"No captures",NA,2,1.851851852,""
2013,"Apr.13","Field River South","FRS","FRS2","131",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","Carlo","CS","CS2","131",2,36,72,"No captures",NA,1,1.388888889,""
2013,"Apr.13","Field River North","FRN","FRN2","131",3,36,108,"No captures",NA,2,1.851851852,""
2013,"Apr.13","Main Camp","MC","MC2","131",3,36,108,"No captures",NA,2,1.851851852,""
2013,"Apr.13","Cravens Peak","CP","CP2","131",3,36,108,"No captures",NA,2,1.851851852,""
2013,"Apr.13","Cravens Peak","CP","CP2","131",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","Cravens Peak","CP","CP1","131",3,36,108,"No captures",NA,3,2.777777778,""
2013,"Apr.13","Carlo","CS","CS5","131",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","Carlo","CS","CS5","131",3,36,108,"Sminthopsis hirtipes",NA,2,1.851851852,"Dasyuridae"
2013,"Apr.13","Carlo","CS","CS5","131",3,36,108,"No captures",NA,1,0.925925926,""
2013,"Apr.13","Carlo","CS","CS2","131",2,36,72,"Sminthopsis youngsoni",NA,1,1.388888889,"Dasyuridae"
2013,"Apr.13","Field River North","FRN","FRN2","131",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
2013,"Apr.13","Plum Pudding","PP","PP1","131",3,36,108,"No captures",NA,2,1.851851852,""
2013,"Apr.13","Tobermorey West","TBW","TBW3","131",2,36,72,"No captures",NA,2,2.777777778,""
2013,"Apr.13","Tobermorey East","TBE","TBE2","131",3,36,108,"No captures",NA,3,2.777777778,""
2013,"Apr.13","Tobermorey East","TBE","TBE1","131",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","Tobermorey East","TBE","TBE1","131",3,36,108,"No captures",NA,2,1.851851852,""
2013,"Apr.13","Tobermorey East","TBE","TBE1","131",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","South Site","SS","SS4","131",3,36,108,"No captures",NA,3,2.777777778,""
2013,"Apr.13","South Site","SS","SS3","131",3,36,108,"No captures",NA,3,2.777777778,""
2013,"Apr.13","Main Camp","MC","MC11","131",2,36,72,"No captures",NA,2,2.777777778,""
2013,"Apr.13","Shitty Site","SH","SH4","131",3,36,108,"No captures",NA,3,2.777777778,""
2013,"Apr.13","Main Camp","MC","MC2","131",3,36,108,"Dasycercus cristicauda",NA,2,1.851851852,"Dasyuridae"
2013,"Apr.13","Plum Pudding","PP","PP1","131",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","Plum Pudding","PP","PP0","131",3,36,108,"No captures",NA,2,1.851851852,""
2013,"Apr.13","Plum Pudding","PP","PP0","131",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","Main Camp","MC","MC4","131",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","Main Camp","MC","MC4","131",3,36,108,"Sminthopsis hirtipes",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","Main Camp","MC","MC4","131",3,36,108,"No captures",NA,1,0.925925926,""
2013,"Apr.13","Main Camp","MC","MC2","131",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2013,"Apr.13","Tobermorey West","TBW","TBW4","131",2,36,72,"No captures",NA,2,2.777777778,""
2013,"Apr.13","Shitty Site","SH","SH5","131",3,36,108,"No captures",NA,3,2.777777778,""
2014,"Apr.14","Field River North","FRN","FRN2","136",3,36,108,"Notomys alexis",NA,1,0.925925926,"Muridae"
2014,"Apr.14","Carlo","CS","CS2","136",3,36,108,"No captures",NA,3,2.777777778,""
2014,"Apr.14","Main Camp","MC","MC10","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Main Camp","MC","MC10","136",3,36,108,"Mus musculus",NA,1,0.925925926,"Muridae"
2014,"Apr.14","Main Camp","MC","MC1","136",3,36,108,"No captures",NA,3,2.777777778,""
2014,"Apr.14","Kunnamuka Swamp East","KSE","KSE3","136",3,36,108,"No captures",NA,3,2.777777778,""
2014,"Apr.14","Kunnamuka Swamp East","KSE","KSE2","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Kunnamuka Swamp East","KSE","KSE2","136",3,36,108,"Ningaui ridei",NA,1,0.925925926,"Dasyuridae"
2014,"Apr.14","Kunnamuka Swamp East","KSE","KSE2","136",3,36,108,"Dasycercus cristicauda",NA,1,0.925925926,"Dasyuridae"
2014,"Apr.14","Field River South","FRS","FRS2","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Field River South","FRS","FRS2","136",3,36,108,"Dasycercus cristicauda",NA,2,1.851851852,"Dasyuridae"
2014,"Apr.14","Main Camp","MC","MC11","136",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2014,"Apr.14","Field River North","FRN","FRN2","136",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2014,"Apr.14","Main Camp","MC","MC11","136",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2014,"Apr.14","Field River North","FRN","FRN2","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Field River North","FRN","FRN1","136",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2014,"Apr.14","Field River North","FRN","FRN1","136",3,36,108,"No captures",NA,2,1.851851852,""
2014,"Apr.14","Cravens Peak","CP","CP2","136",3,36,108,"Sminthopsis youngsoni",NA,3,2.777777778,"Dasyuridae"
2014,"Apr.14","Cravens Peak","CP","CP2","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Cravens Peak","CP","CP1","136",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2014,"Apr.14","Cravens Peak","CP","CP1","136",3,36,108,"No captures",NA,2,1.851851852,""
2014,"Apr.14","Carlo","CS","CS5","136",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2014,"Apr.14","Carlo","CS","CS5","136",3,36,108,"Pseudomys hermannsburgensis",NA,1,0.925925926,"Muridae"
2014,"Apr.14","Carlo","CS","CS5","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Field River North","FRN","FRN2","136",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2014,"Apr.14","Shitty Site","SH","SH4","136",3,36,108,"Sminthopsis youngsoni",NA,1,0.925925926,"Dasyuridae"
2014,"Apr.14","Tobermorey West","TBW","TBW4","136",3,36,108,"Pseudomys hermannsburgensis",NA,2,1.851851852,"Muridae"
2014,"Apr.14","Tobermorey West","TBW","TBW4","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Tobermorey West","TBW","TBW3","136",3,36,108,"No captures",NA,2,1.851851852,""
2014,"Apr.14","Tobermorey East","TBE","TBE2","136",3,36,108,"Sminthopsis youngsoni",NA,2,1.851851852,"Dasyuridae"
2014,"Apr.14","Tobermorey East","TBE","TBE2","136",3,36,108,"No captures",NA,2,1.851851852,""
