"year","trans_quad","species","abundance","caps"
1994,"T3Q1","Schoenus imberbis",0,"2496"
1994,"T3Q2","Schoenus imberbis",0,"2496"
1994,"T3Q3","Schoenus imberbis",0,"2496"
1994,"T3Q4","Schoenus imberbis",0,"2496"
1994,"T3Q5","Schoenus imberbis",0,"2496"
1994,"T3Q6","Schoenus imberbis",0,"2496"
1994,"T3Q7","Schoenus imberbis",0,"2496"
1994,"T4Q1","Schoenus imberbis",0,"2496"
1994,"T4Q2","Schoenus imberbis",0,"2496"
1994,"T4Q3","Schoenus imberbis",0,"2496"
1994,"T4Q4","Schoenus imberbis",0,"2496"
1994,"T4Q5","Schoenus imberbis",0,"2496"
1994,"T4Q6","Schoenus imberbis",0,"2496"
1994,"T4Q7","Schoenus imberbis",0,"2496"
1994,"T5Q1","Schoenus imberbis",0,"2496"
1994,"T5Q2","Schoenus imberbis",0,"2496"
1994,"T5Q3","Schoenus imberbis",0,"2496"
1994,"T5Q4","Schoenus imberbis",0,"2496"
1994,"T5Q5","Schoenus imberbis",0,"2496"
1994,"T5Q6","Schoenus imberbis",0,"2496"
1994,"T5Q7","Schoenus imberbis",0,"2496"
1994,"T6Q1","Schoenus imberbis",0,"2496"
1994,"T6Q2","Schoenus imberbis",0,"2496"
1994,"T6Q3","Schoenus imberbis",0,"2496"
1994,"T6Q4","Schoenus imberbis",0,"2496"
1994,"T6Q5","Schoenus imberbis",0,"2496"
1994,"T6Q6","Schoenus imberbis",0,"2496"
1994,"T6Q7","Schoenus imberbis",0,"2496"
1994,"T7Q1","Schoenus imberbis",0,"2496"
1994,"T7Q2","Schoenus imberbis",0,"2496"
1994,"T7Q3","Schoenus imberbis",0,"2496"
1994,"T7Q4","Schoenus imberbis",0,"2496"
1994,"T7Q5","Schoenus imberbis",0,"2496"
1994,"T7Q6","Schoenus imberbis",0,"2496"
1994,"T7Q7","Schoenus imberbis",0,"2496"
1994,"T8Q1","Schoenus imberbis",0,"2496"
1994,"T8Q2","Schoenus imberbis",0,"2496"
1994,"T8Q3","Schoenus imberbis",0,"2496"
1994,"T8Q4","Schoenus imberbis",0,"2496"
1994,"T8Q5","Schoenus imberbis",0,"2496"
1994,"T8Q6","Schoenus imberbis",0,"2496"
1994,"T8Q7","Schoenus imberbis",0,"2496"
1999,"T1Q1","Schoenus imberbis",0,"2496"
1999,"T1Q2","Schoenus imberbis",0,"2496"
1999,"T1Q3","Schoenus imberbis",0,"2496"
1999,"T1Q4","Schoenus imberbis",0,"2496"
1999,"T1Q5","Schoenus imberbis",0,"2496"
1999,"T1Q6","Schoenus imberbis",0,"2496"
1999,"T1Q7","Schoenus imberbis",0,"2496"
1999,"T2Q1","Schoenus imberbis",0,"2496"
1999,"T2Q2","Schoenus imberbis",0,"2496"
1999,"T2Q3","Schoenus imberbis",0,"2496"
1999,"T2Q4","Schoenus imberbis",0,"2496"
1999,"T2Q5","Schoenus imberbis",0,"2496"
1999,"T2Q6","Schoenus imberbis",0,"2496"
1999,"T2Q7","Schoenus imberbis",0,"2496"
1999,"T3Q1","Schoenus imberbis",0,"2496"
1999,"T3Q2","Schoenus imberbis",0,"2496"
1999,"T3Q3","Schoenus imberbis",0,"2496"
1999,"T3Q4","Schoenus imberbis",0,"2496"
1999,"T3Q5","Schoenus imberbis",0,"2496"
1999,"T3Q6","Schoenus imberbis",0,"2496"
1999,"T3Q7","Schoenus imberbis",0,"2496"
1999,"T4Q1","Schoenus imberbis",0,"2496"
1999,"T4Q2","Schoenus imberbis",0,"2496"
1999,"T4Q3","Schoenus imberbis",0,"2496"
1999,"T4Q4","Schoenus imberbis",0,"2496"
1999,"T4Q5","Schoenus imberbis",0,"2496"
1999,"T4Q6","Schoenus imberbis",0,"2496"
1999,"T4Q7","Schoenus imberbis",0,"2496"
1999,"T5Q1","Schoenus imberbis",0,"2496"
1999,"T5Q2","Schoenus imberbis",0,"2496"
1999,"T5Q3","Schoenus imberbis",0,"2496"
1999,"T5Q4","Schoenus imberbis",0,"2496"
1999,"T5Q5","Schoenus imberbis",0,"2496"
1999,"T5Q6","Schoenus imberbis",0,"2496"
1999,"T5Q7","Schoenus imberbis",0,"2496"
1999,"T6Q1","Schoenus imberbis",0,"2496"
1999,"T6Q2","Schoenus imberbis",0,"2496"
1999,"T6Q3","Schoenus imberbis",0,"2496"
1999,"T6Q4","Schoenus imberbis",0,"2496"
1999,"T6Q5","Schoenus imberbis",0,"2496"
1999,"T6Q6","Schoenus imberbis",0,"2496"
1999,"T6Q7","Schoenus imberbis",0,"2496"
1999,"T7Q1","Schoenus imberbis",0,"2496"
1999,"T7Q2","Schoenus imberbis",0,"2496"
1999,"T7Q3","Schoenus imberbis",0,"2496"
1999,"T7Q4","Schoenus imberbis",0,"2496"
1999,"T7Q5","Schoenus imberbis",0,"2496"
1999,"T7Q6","Schoenus imberbis",0,"2496"
1999,"T7Q7","Schoenus imberbis",0,"2496"
1999,"T8Q1","Schoenus imberbis",0,"2496"
1999,"T8Q2","Schoenus imberbis",0,"2496"
1999,"T8Q3","Schoenus imberbis",0,"2496"
1999,"T8Q4","Schoenus imberbis",0,"2496"
1999,"T8Q5","Schoenus imberbis",0,"2496"
1999,"T8Q6","Schoenus imberbis",0,"2496"
1999,"T8Q7","Schoenus imberbis",0,"2496"
2002,"T1Q1","Schoenus imberbis",0,"2496"
2002,"T1Q2","Schoenus imberbis",0,"2496"
2002,"T1Q3","Schoenus imberbis",0,"2496"
2002,"T1Q4","Schoenus imberbis",0,"2496"
2002,"T1Q5","Schoenus imberbis",0,"2496"
2002,"T1Q6","Schoenus imberbis",0,"2496"
2002,"T1Q7","Schoenus imberbis",0,"2496"
2002,"T2Q1","Schoenus imberbis",0,"2496"
2002,"T2Q2","Schoenus imberbis",0,"2496"
2002,"T2Q3","Schoenus imberbis",0,"2496"
2002,"T2Q4","Schoenus imberbis",0,"2496"
2002,"T2Q5","Schoenus imberbis",0,"2496"
2002,"T2Q6","Schoenus imberbis",0,"2496"
2002,"T2Q7","Schoenus imberbis",0,"2496"
2002,"T3Q1","Schoenus imberbis",0,"2496"
2002,"T3Q2","Schoenus imberbis",0,"2496"
2002,"T3Q3","Schoenus imberbis",0,"2496"
2002,"T3Q4","Schoenus imberbis",0,"2496"
2002,"T3Q5","Schoenus imberbis",0,"2496"
2002,"T3Q6","Schoenus imberbis",0,"2496"
2002,"T3Q7","Schoenus imberbis",0,"2496"
2002,"T4Q1","Schoenus imberbis",0,"2496"
2002,"T4Q2","Schoenus imberbis",0,"2496"
2002,"T4Q3","Schoenus imberbis",0,"2496"
2002,"T4Q4","Schoenus imberbis",0,"2496"
2002,"T4Q5","Schoenus imberbis",0,"2496"
2002,"T4Q6","Schoenus imberbis",0,"2496"
2002,"T4Q7","Schoenus imberbis",0,"2496"
2002,"T5Q1","Schoenus imberbis",0,"2496"
2002,"T5Q2","Schoenus imberbis",0,"2496"
2002,"T5Q3","Schoenus imberbis",0,"2496"
2002,"T5Q4","Schoenus imberbis",0,"2496"
2002,"T5Q5","Schoenus imberbis",0,"2496"
2002,"T5Q6","Schoenus imberbis",0,"2496"
2002,"T5Q7","Schoenus imberbis",0,"2496"
2002,"T6Q1","Schoenus imberbis",0,"2496"
2002,"T6Q2","Schoenus imberbis",0,"2496"
2002,"T6Q3","Schoenus imberbis",0,"2496"
2002,"T6Q4","Schoenus imberbis",0,"2496"
2002,"T6Q5","Schoenus imberbis",0,"2496"
2002,"T6Q6","Schoenus imberbis",0,"2496"
2002,"T6Q7","Schoenus imberbis",0,"2496"
2002,"T7Q1","Schoenus imberbis",0,"2496"
2002,"T7Q2","Schoenus imberbis",0,"2496"
2002,"T7Q3","Schoenus imberbis",0,"2496"
2002,"T7Q4","Schoenus imberbis",0,"2496"
2002,"T7Q5","Schoenus imberbis",0,"2496"
2002,"T7Q6","Schoenus imberbis",0,"2496"
2002,"T7Q7","Schoenus imberbis",0,"2496"
2002,"T8Q1","Schoenus imberbis",0,"2496"
2002,"T8Q2","Schoenus imberbis",0,"2496"
2002,"T8Q3","Schoenus imberbis",0,"2496"
2002,"T8Q4","Schoenus imberbis",1,"2496"
2002,"T8Q5","Schoenus imberbis",0,"2496"
2002,"T8Q6","Schoenus imberbis",0,"2496"
2002,"T8Q7","Schoenus imberbis",0,"2496"
2007,"T1Q1","Schoenus imberbis",0,"2496"
2007,"T1Q2","Schoenus imberbis",0,"2496"
2007,"T1Q3","Schoenus imberbis",0,"2496"
2007,"T1Q4","Schoenus imberbis",0,"2496"
2007,"T1Q5","Schoenus imberbis",0,"2496"
2007,"T1Q6","Schoenus imberbis",0,"2496"
2007,"T1Q7","Schoenus imberbis",0,"2496"
2007,"T2Q1","Schoenus imberbis",0,"2496"
2007,"T2Q2","Schoenus imberbis",0,"2496"
2007,"T2Q3","Schoenus imberbis",0,"2496"
2007,"T2Q4","Schoenus imberbis",0,"2496"
2007,"T2Q5","Schoenus imberbis",0,"2496"
2007,"T2Q6","Schoenus imberbis",0,"2496"
2007,"T2Q7","Schoenus imberbis",0,"2496"
2007,"T3Q1","Schoenus imberbis",0,"2496"
2007,"T3Q2","Schoenus imberbis",0,"2496"
2007,"T3Q3","Schoenus imberbis",0,"2496"
2007,"T3Q4","Schoenus imberbis",0,"2496"
2007,"T3Q5","Schoenus imberbis",0,"2496"
2007,"T3Q6","Schoenus imberbis",0,"2496"
2007,"T3Q7","Schoenus imberbis",0,"2496"
2007,"T4Q1","Schoenus imberbis",0,"2496"
2007,"T4Q2","Schoenus imberbis",0,"2496"
2007,"T4Q3","Schoenus imberbis",0,"2496"
2007,"T4Q4","Schoenus imberbis",0,"2496"
2007,"T4Q5","Schoenus imberbis",0,"2496"
2007,"T4Q6","Schoenus imberbis",0,"2496"
2007,"T4Q7","Schoenus imberbis",0,"2496"
2007,"T5Q1","Schoenus imberbis",0,"2496"
2007,"T5Q2","Schoenus imberbis",0,"2496"
2007,"T5Q3","Schoenus imberbis",0,"2496"
2007,"T5Q4","Schoenus imberbis",0,"2496"
2007,"T5Q5","Schoenus imberbis",0,"2496"
2007,"T5Q6","Schoenus imberbis",0,"2496"
2007,"T5Q7","Schoenus imberbis",0,"2496"
2007,"T6Q1","Schoenus imberbis",0,"2496"
2007,"T6Q2","Schoenus imberbis",0,"2496"
2007,"T6Q3","Schoenus imberbis",0,"2496"
2007,"T6Q4","Schoenus imberbis",0,"2496"
2007,"T6Q5","Schoenus imberbis",0,"2496"
2007,"T6Q6","Schoenus imberbis",0,"2496"
2007,"T6Q7","Schoenus imberbis",0,"2496"
2007,"T7Q1","Schoenus imberbis",0,"2496"
2007,"T7Q2","Schoenus imberbis",0,"2496"
2007,"T7Q3","Schoenus imberbis",0,"2496"
2007,"T7Q4","Schoenus imberbis",0,"2496"
2007,"T7Q5","Schoenus imberbis",0,"2496"
2007,"T7Q6","Schoenus imberbis",0,"2496"
2007,"T7Q7","Schoenus imberbis",0,"2496"
2007,"T8Q1","Schoenus imberbis",0,"2496"
2007,"T8Q2","Schoenus imberbis",0,"2496"
2007,"T8Q3","Schoenus imberbis",0,"2496"
2007,"T8Q4","Schoenus imberbis",4,"2496"
2007,"T8Q5","Schoenus imberbis",0,"2496"
2007,"T8Q6","Schoenus imberbis",0,"2496"
2007,"T8Q7","Schoenus imberbis",0,"2496"
2011,"T1Q1","Schoenus imberbis",0,"2496"
2011,"T1Q2","Schoenus imberbis",0,"2496"
2011,"T1Q3","Schoenus imberbis",0,"2496"
2011,"T1Q4","Schoenus imberbis",0,"2496"
2011,"T1Q5","Schoenus imberbis",0,"2496"
2011,"T1Q6","Schoenus imberbis",0,"2496"
2011,"T1Q7","Schoenus imberbis",0,"2496"
2011,"T2Q1","Schoenus imberbis",0,"2496"
2011,"T2Q2","Schoenus imberbis",0,"2496"
2011,"T2Q3","Schoenus imberbis",0,"2496"
2011,"T2Q4","Schoenus imberbis",0,"2496"
2011,"T2Q5","Schoenus imberbis",0,"2496"
2011,"T2Q6","Schoenus imberbis",0,"2496"
2011,"T2Q7","Schoenus imberbis",0,"2496"
2011,"T3Q1","Schoenus imberbis",0,"2496"
2011,"T3Q2","Schoenus imberbis",0,"2496"
2011,"T3Q3","Schoenus imberbis",0,"2496"
2011,"T3Q4","Schoenus imberbis",0,"2496"
2011,"T3Q5","Schoenus imberbis",0,"2496"
2011,"T3Q6","Schoenus imberbis",0,"2496"
2011,"T3Q7","Schoenus imberbis",0,"2496"
2011,"T4Q1","Schoenus imberbis",0,"2496"
2011,"T4Q2","Schoenus imberbis",0,"2496"
2011,"T4Q3","Schoenus imberbis",0,"2496"
2011,"T4Q4","Schoenus imberbis",0,"2496"
2011,"T4Q5","Schoenus imberbis",0,"2496"
2011,"T4Q6","Schoenus imberbis",0,"2496"
2011,"T4Q7","Schoenus imberbis",0,"2496"
2011,"T5Q1","Schoenus imberbis",0,"2496"
2011,"T5Q2","Schoenus imberbis",0,"2496"
2011,"T5Q3","Schoenus imberbis",0,"2496"
2011,"T5Q4","Schoenus imberbis",0,"2496"
2011,"T5Q5","Schoenus imberbis",0,"2496"
2011,"T5Q6","Schoenus imberbis",0,"2496"
2011,"T5Q7","Schoenus imberbis",0,"2496"
2011,"T6Q1","Schoenus imberbis",0,"2496"
2011,"T6Q2","Schoenus imberbis",0,"2496"
2011,"T6Q3","Schoenus imberbis",0,"2496"
2011,"T6Q4","Schoenus imberbis",0,"2496"
2011,"T6Q5","Schoenus imberbis",0,"2496"
2011,"T6Q6","Schoenus imberbis",0,"2496"
2011,"T6Q7","Schoenus imberbis",0,"2496"
2011,"T7Q1","Schoenus imberbis",0,"2496"
2011,"T7Q2","Schoenus imberbis",0,"2496"
2011,"T7Q3","Schoenus imberbis",0,"2496"
2011,"T7Q4","Schoenus imberbis",0,"2496"
2011,"T7Q5","Schoenus imberbis",0,"2496"
2011,"T7Q6","Schoenus imberbis",0,"2496"
2011,"T7Q7","Schoenus imberbis",0,"2496"
2011,"T8Q1","Schoenus imberbis",0,"2496"
2011,"T8Q2","Schoenus imberbis",0,"2496"
2011,"T8Q3","Schoenus imberbis",0,"2496"
2011,"T8Q4","Schoenus imberbis",0,"2496"
2011,"T8Q5","Schoenus imberbis",0,"2496"
2011,"T8Q6","Schoenus imberbis",0,"2496"
2011,"T8Q7","Schoenus imberbis",0,"2496"
2014,"T1Q1","Schoenus imberbis",0,"2496"
2014,"T1Q2","Schoenus imberbis",0,"2496"
2014,"T1Q3","Schoenus imberbis",0,"2496"
2014,"T1Q4","Schoenus imberbis",0,"2496"
2014,"T1Q5","Schoenus imberbis",0,"2496"
2014,"T1Q6","Schoenus imberbis",0,"2496"
2014,"T1Q7","Schoenus imberbis",0,"2496"
2014,"T2Q1","Schoenus imberbis",0,"2496"
2014,"T2Q2","Schoenus imberbis",0,"2496"
2014,"T2Q3","Schoenus imberbis",0,"2496"
2014,"T2Q4","Schoenus imberbis",0,"2496"
2014,"T2Q5","Schoenus imberbis",0,"2496"
2014,"T2Q6","Schoenus imberbis",0,"2496"
2014,"T2Q7","Schoenus imberbis",0,"2496"
2014,"T3Q1","Schoenus imberbis",0,"2496"
2014,"T3Q2","Schoenus imberbis",0,"2496"
2014,"T3Q3","Schoenus imberbis",0,"2496"
2014,"T3Q4","Schoenus imberbis",0,"2496"
2014,"T3Q5","Schoenus imberbis",0,"2496"
2014,"T3Q6","Schoenus imberbis",0,"2496"
2014,"T3Q7","Schoenus imberbis",0,"2496"
2014,"T4Q1","Schoenus imberbis",0,"2496"
2014,"T4Q2","Schoenus imberbis",0,"2496"
2014,"T4Q3","Schoenus imberbis",0,"2496"
2014,"T4Q4","Schoenus imberbis",0,"2496"
2014,"T4Q5","Schoenus imberbis",0,"2496"
2014,"T4Q6","Schoenus imberbis",0,"2496"
2014,"T4Q7","Schoenus imberbis",0,"2496"
2014,"T5Q1","Schoenus imberbis",0,"2496"
2014,"T5Q2","Schoenus imberbis",0,"2496"
2014,"T5Q3","Schoenus imberbis",0,"2496"
2014,"T5Q4","Schoenus imberbis",0,"2496"
2014,"T5Q5","Schoenus imberbis",0,"2496"
2014,"T5Q6","Schoenus imberbis",0,"2496"
2014,"T5Q7","Schoenus imberbis",0,"2496"
2014,"T6Q1","Schoenus imberbis",0,"2496"
2014,"T6Q2","Schoenus imberbis",0,"2496"
2014,"T6Q3","Schoenus imberbis",0,"2496"
2014,"T6Q4","Schoenus imberbis",0,"2496"
2014,"T6Q5","Schoenus imberbis",0,"2496"
2014,"T6Q7","Schoenus imberbis",0,"2496"
2014,"T7Q1","Schoenus imberbis",0,"2496"
2014,"T7Q2","Schoenus imberbis",0,"2496"
2014,"T7Q3","Schoenus imberbis",0,"2496"
2014,"T7Q4","Schoenus imberbis",0,"2496"
2014,"T7Q5","Schoenus imberbis",0,"2496"
2014,"T7Q6","Schoenus imberbis",0,"2496"
2014,"T7Q7","Schoenus imberbis",0,"2496"
2014,"T8Q1","Schoenus imberbis",0,"2496"
2014,"T8Q2","Schoenus imberbis",0,"2496"
2014,"T8Q3","Schoenus imberbis",0,"2496"
2014,"T8Q4","Schoenus imberbis",0,"2496"
2014,"T8Q5","Schoenus imberbis",0,"2496"
2014,"T8Q6","Schoenus imberbis",0,"2496"
2014,"T8Q7","Schoenus imberbis",0,"2496"
1990,"T1Q1","Schoenus lepidosperma",0,"9222"
1990,"T1Q2","Schoenus lepidosperma",0,"9222"
1990,"T1Q3","Schoenus lepidosperma",0,"9222"
1990,"T1Q4","Schoenus lepidosperma",0,"9222"
1990,"T1Q5","Schoenus lepidosperma",0,"9222"
1990,"T1Q6","Schoenus lepidosperma",0,"9222"
1990,"T1Q7","Schoenus lepidosperma",0,"9222"
1990,"T2Q1","Schoenus lepidosperma",0,"9222"
1990,"T2Q2","Schoenus lepidosperma",0,"9222"
1990,"T2Q3","Schoenus lepidosperma",0,"9222"
1990,"T2Q4","Schoenus lepidosperma",0,"9222"
1990,"T2Q5","Schoenus lepidosperma",0,"9222"
1990,"T2Q6","Schoenus lepidosperma",0,"9222"
1990,"T2Q7","Schoenus lepidosperma",0,"9222"
1990,"T3Q1","Schoenus lepidosperma",1,"9222"
1990,"T3Q2","Schoenus lepidosperma",0,"9222"
1990,"T3Q3","Schoenus lepidosperma",0,"9222"
1990,"T3Q4","Schoenus lepidosperma",0,"9222"
1990,"T3Q5","Schoenus lepidosperma",0,"9222"
1990,"T3Q6","Schoenus lepidosperma",0,"9222"
1990,"T3Q7","Schoenus lepidosperma",0,"9222"
1990,"T4Q1","Schoenus lepidosperma",0,"9222"
1990,"T4Q2","Schoenus lepidosperma",0,"9222"
1990,"T4Q3","Schoenus lepidosperma",0,"9222"
1990,"T4Q4","Schoenus lepidosperma",0,"9222"
1990,"T4Q5","Schoenus lepidosperma",0,"9222"
1990,"T4Q6","Schoenus lepidosperma",0,"9222"
1990,"T4Q7","Schoenus lepidosperma",0,"9222"
1990,"T5Q1","Schoenus lepidosperma",1,"9222"
1990,"T5Q2","Schoenus lepidosperma",0,"9222"
1990,"T5Q3","Schoenus lepidosperma",5,"9222"
1990,"T5Q4","Schoenus lepidosperma",0,"9222"
1990,"T5Q5","Schoenus lepidosperma",0,"9222"
1990,"T5Q6","Schoenus lepidosperma",0,"9222"
1990,"T5Q7","Schoenus lepidosperma",0,"9222"
1990,"T6Q1","Schoenus lepidosperma",0,"9222"
1990,"T6Q2","Schoenus lepidosperma",0,"9222"
1990,"T6Q3","Schoenus lepidosperma",0,"9222"
1990,"T6Q4","Schoenus lepidosperma",0,"9222"
1990,"T6Q5","Schoenus lepidosperma",0,"9222"
1990,"T6Q6","Schoenus lepidosperma",0,"9222"
1990,"T6Q7","Schoenus lepidosperma",1,"9222"
1990,"T7Q1","Schoenus lepidosperma",0,"9222"
1990,"T7Q2","Schoenus lepidosperma",0,"9222"
1990,"T7Q3","Schoenus lepidosperma",4,"9222"
1990,"T7Q4","Schoenus lepidosperma",0,"9222"
1990,"T7Q5","Schoenus lepidosperma",0,"9222"
1990,"T7Q6","Schoenus lepidosperma",0,"9222"
1990,"T7Q7","Schoenus lepidosperma",0,"9222"
1990,"T8Q1","Schoenus lepidosperma",0,"9222"
1990,"T8Q2","Schoenus lepidosperma",0,"9222"
1990,"T8Q3","Schoenus lepidosperma",0,"9222"
1990,"T8Q4","Schoenus lepidosperma",0,"9222"
1990,"T8Q5","Schoenus lepidosperma",0,"9222"
1990,"T8Q6","Schoenus lepidosperma",0,"9222"
1990,"T8Q7","Schoenus lepidosperma",0,"9222"
1991,"T1Q1","Schoenus lepidosperma",0,"9222"
1991,"T1Q2","Schoenus lepidosperma",0,"9222"
1991,"T1Q3","Schoenus lepidosperma",0,"9222"
1991,"T1Q4","Schoenus lepidosperma",0,"9222"
1991,"T1Q5","Schoenus lepidosperma",0,"9222"
1991,"T1Q6","Schoenus lepidosperma",0,"9222"
1991,"T1Q7","Schoenus lepidosperma",0,"9222"
1991,"T2Q1","Schoenus lepidosperma",0,"9222"
1991,"T2Q2","Schoenus lepidosperma",0,"9222"
1991,"T2Q3","Schoenus lepidosperma",0,"9222"
1991,"T2Q4","Schoenus lepidosperma",0,"9222"
1991,"T2Q5","Schoenus lepidosperma",0,"9222"
1991,"T2Q6","Schoenus lepidosperma",0,"9222"
1991,"T2Q7","Schoenus lepidosperma",0,"9222"
1991,"T3Q1","Schoenus lepidosperma",1,"9222"
1991,"T3Q2","Schoenus lepidosperma",0,"9222"
1991,"T3Q3","Schoenus lepidosperma",0,"9222"
1991,"T3Q4","Schoenus lepidosperma",0,"9222"
1991,"T3Q5","Schoenus lepidosperma",0,"9222"
1991,"T3Q6","Schoenus lepidosperma",0,"9222"
1991,"T3Q7","Schoenus lepidosperma",0,"9222"
1991,"T4Q1","Schoenus lepidosperma",0,"9222"
1991,"T4Q2","Schoenus lepidosperma",0,"9222"
1991,"T4Q3","Schoenus lepidosperma",0,"9222"
1991,"T4Q4","Schoenus lepidosperma",0,"9222"
1991,"T4Q5","Schoenus lepidosperma",0,"9222"
1991,"T4Q6","Schoenus lepidosperma",0,"9222"
1991,"T4Q7","Schoenus lepidosperma",0,"9222"
1991,"T5Q1","Schoenus lepidosperma",1,"9222"
1991,"T5Q2","Schoenus lepidosperma",1,"9222"
1991,"T5Q3","Schoenus lepidosperma",5,"9222"
1991,"T5Q4","Schoenus lepidosperma",0,"9222"
1991,"T5Q5","Schoenus lepidosperma",0,"9222"
1991,"T5Q6","Schoenus lepidosperma",1,"9222"
1991,"T5Q7","Schoenus lepidosperma",0,"9222"
1991,"T6Q1","Schoenus lepidosperma",0,"9222"
1991,"T6Q2","Schoenus lepidosperma",0,"9222"
1991,"T6Q3","Schoenus lepidosperma",0,"9222"
1991,"T6Q4","Schoenus lepidosperma",0,"9222"
1991,"T6Q5","Schoenus lepidosperma",0,"9222"
1991,"T6Q6","Schoenus lepidosperma",2,"9222"
1991,"T6Q7","Schoenus lepidosperma",0,"9222"
1991,"T7Q1","Schoenus lepidosperma",0,"9222"
1991,"T7Q2","Schoenus lepidosperma",0,"9222"
1991,"T7Q3","Schoenus lepidosperma",4,"9222"
1991,"T7Q4","Schoenus lepidosperma",0,"9222"
1991,"T7Q5","Schoenus lepidosperma",0,"9222"
1991,"T7Q6","Schoenus lepidosperma",0,"9222"
1991,"T7Q7","Schoenus lepidosperma",0,"9222"
1991,"T8Q1","Schoenus lepidosperma",0,"9222"
1991,"T8Q2","Schoenus lepidosperma",0,"9222"
1991,"T8Q3","Schoenus lepidosperma",0,"9222"
1991,"T8Q4","Schoenus lepidosperma",0,"9222"
1991,"T8Q5","Schoenus lepidosperma",0,"9222"
1991,"T8Q6","Schoenus lepidosperma",0,"9222"
1991,"T8Q7","Schoenus lepidosperma",0,"9222"
1992,"T1Q1","Schoenus lepidosperma",0,"9222"
1992,"T1Q2","Schoenus lepidosperma",0,"9222"
1992,"T1Q3","Schoenus lepidosperma",0,"9222"
1992,"T1Q4","Schoenus lepidosperma",0,"9222"
1992,"T1Q5","Schoenus lepidosperma",0,"9222"
1992,"T1Q6","Schoenus lepidosperma",0,"9222"
1992,"T1Q7","Schoenus lepidosperma",0,"9222"
1992,"T2Q1","Schoenus lepidosperma",0,"9222"
1992,"T2Q2","Schoenus lepidosperma",0,"9222"
1992,"T2Q3","Schoenus lepidosperma",0,"9222"
1992,"T2Q4","Schoenus lepidosperma",0,"9222"
1992,"T2Q5","Schoenus lepidosperma",0,"9222"
1992,"T2Q6","Schoenus lepidosperma",0,"9222"
1992,"T2Q7","Schoenus lepidosperma",0,"9222"
1992,"T3Q1","Schoenus lepidosperma",1,"9222"
1992,"T3Q2","Schoenus lepidosperma",0,"9222"
1992,"T3Q3","Schoenus lepidosperma",0,"9222"
1992,"T3Q4","Schoenus lepidosperma",0,"9222"
1992,"T3Q5","Schoenus lepidosperma",0,"9222"
1992,"T3Q6","Schoenus lepidosperma",0,"9222"
1992,"T3Q7","Schoenus lepidosperma",0,"9222"
1992,"T4Q1","Schoenus lepidosperma",0,"9222"
1992,"T4Q2","Schoenus lepidosperma",0,"9222"
1992,"T4Q3","Schoenus lepidosperma",0,"9222"
1992,"T4Q4","Schoenus lepidosperma",0,"9222"
1992,"T4Q5","Schoenus lepidosperma",0,"9222"
1992,"T4Q6","Schoenus lepidosperma",0,"9222"
1992,"T4Q7","Schoenus lepidosperma",0,"9222"
1992,"T5Q1","Schoenus lepidosperma",1,"9222"
1992,"T5Q2","Schoenus lepidosperma",1,"9222"
1992,"T5Q3","Schoenus lepidosperma",3,"9222"
1992,"T5Q4","Schoenus lepidosperma",0,"9222"
1992,"T5Q5","Schoenus lepidosperma",0,"9222"
1992,"T5Q6","Schoenus lepidosperma",1,"9222"
1992,"T5Q7","Schoenus lepidosperma",0,"9222"
1992,"T6Q1","Schoenus lepidosperma",0,"9222"
1992,"T6Q2","Schoenus lepidosperma",1,"9222"
1992,"T6Q3","Schoenus lepidosperma",0,"9222"
1992,"T6Q4","Schoenus lepidosperma",0,"9222"
1992,"T6Q5","Schoenus lepidosperma",0,"9222"
1992,"T6Q6","Schoenus lepidosperma",2,"9222"
1992,"T6Q7","Schoenus lepidosperma",0,"9222"
1992,"T7Q1","Schoenus lepidosperma",0,"9222"
1992,"T7Q2","Schoenus lepidosperma",0,"9222"
1992,"T7Q3","Schoenus lepidosperma",4,"9222"
1992,"T7Q4","Schoenus lepidosperma",0,"9222"
1992,"T7Q5","Schoenus lepidosperma",0,"9222"
1992,"T7Q6","Schoenus lepidosperma",0,"9222"
1992,"T7Q7","Schoenus lepidosperma",0,"9222"
1992,"T8Q1","Schoenus lepidosperma",0,"9222"
1992,"T8Q2","Schoenus lepidosperma",0,"9222"
1992,"T8Q3","Schoenus lepidosperma",0,"9222"
1992,"T8Q4","Schoenus lepidosperma",0,"9222"
1992,"T8Q5","Schoenus lepidosperma",0,"9222"
1992,"T8Q6","Schoenus lepidosperma",0,"9222"
1992,"T8Q7","Schoenus lepidosperma",0,"9222"
1993,"T1Q1","Schoenus lepidosperma",0,"9222"
1993,"T1Q2","Schoenus lepidosperma",0,"9222"
1993,"T1Q3","Schoenus lepidosperma",0,"9222"
1993,"T1Q4","Schoenus lepidosperma",0,"9222"
1993,"T1Q5","Schoenus lepidosperma",0,"9222"
1993,"T1Q6","Schoenus lepidosperma",0,"9222"
1993,"T1Q7","Schoenus lepidosperma",0,"9222"
1993,"T2Q1","Schoenus lepidosperma",0,"9222"
1993,"T2Q2","Schoenus lepidosperma",0,"9222"
1993,"T2Q3","Schoenus lepidosperma",0,"9222"
1993,"T2Q4","Schoenus lepidosperma",0,"9222"
1993,"T2Q5","Schoenus lepidosperma",0,"9222"
1993,"T2Q6","Schoenus lepidosperma",0,"9222"
1993,"T2Q7","Schoenus lepidosperma",0,"9222"
1993,"T3Q1","Schoenus lepidosperma",1,"9222"
