"lakeid","year4","sta","depth","taxon","rep","number_indiv"
"AL",2012,1,6.00,"LEPTODORA",4,1
"AL",2012,1,6.00,"LEPTODORA",5,5
"BM",2012,1,17.00,"MYSIS",1,0
"BM",2012,1,17.00,"MYSIS",2,0
"BM",2012,1,17.00,"MYSIS",3,0
"BM",2012,1,17.00,"MYSIS",4,0
"BM",2012,1,17.00,"MYSIS",5,0
"BM",2012,1,17.00,"CHAOBORUS LARVAE",1,369
"BM",2012,1,17.00,"CHAOBORUS LARVAE",2,443
"BM",2012,1,17.00,"CHAOBORUS LARVAE",3,307
"BM",2012,1,17.00,"CHAOBORUS LARVAE",4,401
"BM",2012,1,17.00,"CHAOBORUS LARVAE",5,466
"BM",2012,1,17.00,"CHAOBORUS PUPAE",1,20
"BM",2012,1,17.00,"CHAOBORUS PUPAE",2,8
"BM",2012,1,17.00,"CHAOBORUS PUPAE",3,7
"BM",2012,1,17.00,"CHAOBORUS PUPAE",4,8
"BM",2012,1,17.00,"CHAOBORUS PUPAE",5,10
"BM",2012,1,17.00,"LEPTODORA",1,68
"BM",2012,1,17.00,"LEPTODORA",2,36
"BM",2012,1,17.00,"LEPTODORA",3,38
"BM",2012,1,17.00,"LEPTODORA",4,58
"BM",2012,1,17.00,"LEPTODORA",5,47
"CR",2012,1,17.00,"MYSIS",1,0
"CR",2012,1,17.00,"MYSIS",2,0
"CR",2012,1,17.00,"MYSIS",3,0
"CR",2012,1,17.00,"MYSIS",4,0
"CR",2012,1,17.00,"MYSIS",5,0
"CR",2012,1,17.00,"CHAOBORUS LARVAE",1,1
"CR",2012,1,17.00,"CHAOBORUS LARVAE",2,4
"CR",2012,1,17.00,"CHAOBORUS LARVAE",3,6
"CR",2012,1,17.00,"CHAOBORUS LARVAE",4,5
"CR",2012,1,17.00,"CHAOBORUS LARVAE",5,2
"CR",2012,1,17.00,"CHAOBORUS PUPAE",1,1
"CR",2012,1,17.00,"CHAOBORUS PUPAE",2,0
"CR",2012,1,17.00,"CHAOBORUS PUPAE",3,0
"CR",2012,1,17.00,"CHAOBORUS PUPAE",4,0
"CR",2012,1,17.00,"CHAOBORUS PUPAE",5,0
"CR",2012,1,17.00,"LEPTODORA",1,1652
"CR",2012,1,17.00,"LEPTODORA",2,1477
"CR",2012,1,17.00,"LEPTODORA",3,1602
"CR",2012,1,17.00,"LEPTODORA",4,2532
"CR",2012,1,17.00,"LEPTODORA",5,1996
"SP",2012,1,17.00,"MYSIS",1,0
"SP",2012,1,17.00,"MYSIS",2,0
"SP",2012,1,17.00,"MYSIS",3,0
"SP",2012,1,17.00,"MYSIS",4,0
"SP",2012,1,17.00,"MYSIS",5,0
"SP",2012,1,17.00,"CHAOBORUS LARVAE",1,9
"SP",2012,1,17.00,"CHAOBORUS LARVAE",2,6
"SP",2012,1,17.00,"CHAOBORUS LARVAE",3,0
"SP",2012,1,17.00,"CHAOBORUS LARVAE",4,0
"SP",2012,1,17.00,"CHAOBORUS LARVAE",5,0
"SP",2012,1,17.00,"CHAOBORUS PUPAE",1,3
"SP",2012,1,17.00,"CHAOBORUS PUPAE",2,0
"SP",2012,1,17.00,"CHAOBORUS PUPAE",3,1
"SP",2012,1,17.00,"CHAOBORUS PUPAE",4,1
"SP",2012,1,17.00,"CHAOBORUS PUPAE",5,3
"SP",2012,1,17.00,"LEPTODORA",1,28
"SP",2012,1,17.00,"LEPTODORA",2,24
"SP",2012,1,17.00,"LEPTODORA",3,17
"SP",2012,1,17.00,"LEPTODORA",4,19
"SP",2012,1,17.00,"LEPTODORA",5,44
"CB",2012,1,1.75,"MYSIS",1,0
"CB",2012,1,1.75,"MYSIS",2,0
"CB",2012,1,1.75,"MYSIS",3,0
"CB",2012,1,1.75,"MYSIS",4,0
"CB",2012,1,1.75,"MYSIS",5,0
"CB",2012,1,1.75,"CHAOBORUS LARVAE",1,3100
"CB",2012,1,1.75,"CHAOBORUS LARVAE",2,1501
"CB",2012,1,1.75,"CHAOBORUS LARVAE",3,854
"CB",2012,1,1.75,"CHAOBORUS LARVAE",4,1452
"CB",2012,1,1.75,"CHAOBORUS LARVAE",5,1046
"CB",2012,1,1.75,"CHAOBORUS PUPAE",1,20
"CB",2012,1,1.75,"CHAOBORUS PUPAE",2,2
"CB",2012,1,1.75,"CHAOBORUS PUPAE",3,9
"CB",2012,1,1.75,"CHAOBORUS PUPAE",4,21
"CB",2012,1,1.75,"CHAOBORUS PUPAE",5,17
"CB",2012,1,1.75,"LEPTODORA",1,0
"CB",2012,1,1.75,"LEPTODORA",2,0
"CB",2012,1,1.75,"LEPTODORA",3,0
"CB",2012,1,1.75,"LEPTODORA",4,0
"CB",2012,1,1.75,"LEPTODORA",5,0
"TB",2012,1,6.00,"MYSIS",1,0
"TB",2012,1,6.00,"MYSIS",2,0
"TB",2012,1,6.00,"MYSIS",3,0
"TB",2012,1,6.00,"MYSIS",4,0
"TB",2012,1,6.00,"MYSIS",5,0
"TB",2012,1,6.00,"CHAOBORUS LARVAE",1,0
"TB",2012,1,6.00,"CHAOBORUS LARVAE",2,0
"TB",2012,1,6.00,"CHAOBORUS LARVAE",3,0
"TB",2012,1,6.00,"CHAOBORUS LARVAE",4,0
"TB",2012,1,6.00,"CHAOBORUS LARVAE",5,0
"TB",2012,1,6.00,"CHAOBORUS PUPAE",1,0
"TB",2012,1,6.00,"CHAOBORUS PUPAE",2,0
"TB",2012,1,6.00,"CHAOBORUS PUPAE",3,0
"TB",2012,1,6.00,"CHAOBORUS PUPAE",4,0
"TB",2012,1,6.00,"CHAOBORUS PUPAE",5,0
"TB",2012,1,6.00,"LEPTODORA",1,0
"TB",2012,1,6.00,"LEPTODORA",2,0
"TB",2012,1,6.00,"LEPTODORA",3,0
"TB",2012,1,6.00,"LEPTODORA",4,0
"TB",2012,1,6.00,"LEPTODORA",5,0
"TR",2012,4,10.00,"MYSIS",1,0
"TR",2012,4,10.00,"MYSIS",2,0
"TR",2012,4,10.00,"MYSIS",3,0
"TR",2012,4,10.00,"CHAOBORUS LARVAE",1,10
"TR",2012,4,10.00,"CHAOBORUS LARVAE",2,6
"TR",2012,4,10.00,"CHAOBORUS LARVAE",3,1
"TR",2012,4,10.00,"CHAOBORUS PUPAE",1,4
"TR",2012,4,10.00,"CHAOBORUS PUPAE",2,3
"TR",2012,4,10.00,"CHAOBORUS PUPAE",3,0
"TR",2012,4,10.00,"LEPTODORA",1,445
"TR",2012,4,10.00,"LEPTODORA",2,509
"TR",2012,4,10.00,"LEPTODORA",3,733
"TR",2012,5,15.00,"MYSIS",1,50
"TR",2012,5,15.00,"MYSIS",2,117
"TR",2012,5,15.00,"MYSIS",3,47
"TR",2012,5,15.00,"CHAOBORUS LARVAE",1,20
"TR",2012,5,15.00,"CHAOBORUS LARVAE",2,12
"TR",2012,5,15.00,"CHAOBORUS LARVAE",3,18
"TR",2012,5,15.00,"CHAOBORUS PUPAE",1,5
"TR",2012,5,15.00,"CHAOBORUS PUPAE",2,1
"TR",2012,5,15.00,"CHAOBORUS PUPAE",3,3
"TR",2012,5,15.00,"LEPTODORA",1,491
"TR",2012,5,15.00,"LEPTODORA",2,656
"TR",2012,5,15.00,"LEPTODORA",3,755
"TR",2012,6,20.00,"MYSIS",1,117
"TR",2012,6,20.00,"MYSIS",2,125
"TR",2012,6,20.00,"MYSIS",3,181
"TR",2012,6,20.00,"CHAOBORUS LARVAE",1,74
"TR",2012,6,20.00,"CHAOBORUS LARVAE",2,75
"TR",2012,6,20.00,"CHAOBORUS LARVAE",3,56
"TR",2012,6,20.00,"CHAOBORUS PUPAE",1,19
"TR",2012,6,20.00,"CHAOBORUS PUPAE",2,12
"TR",2012,6,20.00,"CHAOBORUS PUPAE",3,12
"TR",2012,6,20.00,"LEPTODORA",1,382
"TR",2012,6,20.00,"LEPTODORA",2,409
"TR",2012,6,20.00,"LEPTODORA",3,439
"TR",2012,7,25.00,"MYSIS",1,92
"TR",2012,7,25.00,"MYSIS",2,130
"TR",2012,7,25.00,"MYSIS",3,116
"TR",2012,7,25.00,"CHAOBORUS LARVAE",1,114
"TR",2012,7,25.00,"CHAOBORUS LARVAE",2,244
"TR",2012,7,25.00,"CHAOBORUS LARVAE",3,155
"TR",2012,7,25.00,"CHAOBORUS PUPAE",1,26
"TR",2012,7,25.00,"CHAOBORUS PUPAE",2,41
"TR",2012,7,25.00,"CHAOBORUS PUPAE",3,34
"TR",2012,7,25.00,"LEPTODORA",1,411
"TR",2012,7,25.00,"LEPTODORA",2,424
"TR",2012,7,25.00,"LEPTODORA",3,345
"TR",2012,2,32.00,"MYSIS",1,0
"TR",2012,2,32.00,"MYSIS",2,0
"TR",2012,2,32.00,"MYSIS",3,1
"TR",2012,2,32.00,"MYSIS",4,0
"TR",2012,2,32.00,"MYSIS",5,0
"TR",2012,2,32.00,"CHAOBORUS LARVAE",1,64
"TR",2012,2,32.00,"CHAOBORUS LARVAE",2,134
"TR",2012,2,32.00,"CHAOBORUS LARVAE",3,51
"TR",2012,2,32.00,"CHAOBORUS LARVAE",4,255
"TR",2012,2,32.00,"CHAOBORUS LARVAE",5,252
"TR",2012,2,32.00,"CHAOBORUS PUPAE",1,51
"TR",2012,2,32.00,"CHAOBORUS PUPAE",2,73
"TR",2012,2,32.00,"CHAOBORUS PUPAE",3,60
"TR",2012,2,32.00,"CHAOBORUS PUPAE",4,82
"TR",2012,2,32.00,"CHAOBORUS PUPAE",5,90
"TR",2012,2,32.00,"LEPTODORA",1,422
"TR",2012,2,32.00,"LEPTODORA",2,402
"TR",2012,2,32.00,"LEPTODORA",3,321
"TR",2012,2,32.00,"LEPTODORA",4,381
"TR",2012,2,32.00,"LEPTODORA",5,403
"AL",2013,1,6.50,"MYSIS",1,0
"AL",2013,1,6.50,"MYSIS",2,0
"AL",2013,1,6.50,"MYSIS",3,0
"AL",2013,1,6.50,"MYSIS",4,0
"AL",2013,1,6.50,"MYSIS",5,0
"AL",2013,1,6.50,"CHAOBORUS LARVAE",1,420
"AL",2013,1,6.50,"CHAOBORUS LARVAE",2,416
"AL",2013,1,6.50,"CHAOBORUS LARVAE",3,843
"AL",2013,1,6.50,"CHAOBORUS LARVAE",4,926
"AL",2013,1,6.50,"CHAOBORUS LARVAE",5,567
"AL",2013,1,6.50,"CHAOBORUS PUPAE",1,49
"AL",2013,1,6.50,"CHAOBORUS PUPAE",2,50
"AL",2013,1,6.50,"CHAOBORUS PUPAE",3,122
"AL",2013,1,6.50,"CHAOBORUS PUPAE",4,74
"AL",2013,1,6.50,"CHAOBORUS PUPAE",5,52
"AL",2013,1,6.50,"LEPTODORA",1,5
"AL",2013,1,6.50,"LEPTODORA",2,10
"AL",2013,1,6.50,"LEPTODORA",3,1
"AL",2013,1,6.50,"LEPTODORA",4,5
"AL",2013,1,6.50,"LEPTODORA",5,3
"BM",2013,1,18.50,"MYSIS",1,0
"BM",2013,1,18.50,"MYSIS",2,0
"BM",2013,1,18.50,"MYSIS",3,0
"BM",2013,1,18.50,"MYSIS",4,0
"BM",2013,1,18.50,"MYSIS",5,0
"BM",2013,1,18.50,"CHAOBORUS LARVAE",1,73
"BM",2013,1,18.50,"CHAOBORUS LARVAE",2,117
"BM",2013,1,18.50,"CHAOBORUS LARVAE",3,103
"BM",2013,1,18.50,"CHAOBORUS LARVAE",4,99
"BM",2013,1,18.50,"CHAOBORUS LARVAE",5,79
"BM",2013,1,18.50,"CHAOBORUS PUPAE",1,22
"BM",2013,1,18.50,"CHAOBORUS PUPAE",2,32
"BM",2013,1,18.50,"CHAOBORUS PUPAE",3,69
"BM",2013,1,18.50,"CHAOBORUS PUPAE",4,37
"BM",2013,1,18.50,"CHAOBORUS PUPAE",5,64
"BM",2013,1,18.50,"LEPTODORA",1,6
"BM",2013,1,18.50,"LEPTODORA",2,0
"BM",2013,1,18.50,"LEPTODORA",3,0
"BM",2013,1,18.50,"LEPTODORA",4,0
"BM",2013,1,18.50,"LEPTODORA",5,0
"CR",2013,1,17.00,"MYSIS",1,0
"CR",2013,1,17.00,"MYSIS",2,0
"CR",2013,1,17.00,"MYSIS",3,0
"CR",2013,1,17.00,"MYSIS",4,0
"CR",2013,1,17.00,"MYSIS",5,0
"CR",2013,1,17.00,"CHAOBORUS LARVAE",1,16
"CR",2013,1,17.00,"CHAOBORUS LARVAE",2,5
"CR",2013,1,17.00,"CHAOBORUS LARVAE",3,11
"CR",2013,1,17.00,"CHAOBORUS LARVAE",4,3
"CR",2013,1,17.00,"CHAOBORUS LARVAE",5,5
"CR",2013,1,17.00,"CHAOBORUS PUPAE",1,0
"CR",2013,1,17.00,"CHAOBORUS PUPAE",2,3
"CR",2013,1,17.00,"CHAOBORUS PUPAE",3,5
"CR",2013,1,17.00,"CHAOBORUS PUPAE",4,4
"CR",2013,1,17.00,"CHAOBORUS PUPAE",5,1
"CR",2013,1,17.00,"LEPTODORA",1,185
"CR",2013,1,17.00,"LEPTODORA",2,135
"CR",2013,1,17.00,"LEPTODORA",3,320
"CR",2013,1,17.00,"LEPTODORA",4,302
"CR",2013,1,17.00,"LEPTODORA",5,171
"SP",2013,1,17.00,"MYSIS",1,0
"SP",2013,1,17.00,"MYSIS",2,0
"SP",2013,1,17.00,"MYSIS",3,0
"SP",2013,1,17.00,"MYSIS",4,0
"SP",2013,1,17.00,"MYSIS",5,0
"SP",2013,1,17.00,"CHAOBORUS LARVAE",1,4
"SP",2013,1,17.00,"CHAOBORUS LARVAE",2,1
"SP",2013,1,17.00,"CHAOBORUS LARVAE",3,1
"SP",2013,1,17.00,"CHAOBORUS LARVAE",4,3
"SP",2013,1,17.00,"CHAOBORUS LARVAE",5,1
"SP",2013,1,17.00,"CHAOBORUS PUPAE",1,0
"SP",2013,1,17.00,"CHAOBORUS PUPAE",2,1
"SP",2013,1,17.00,"CHAOBORUS PUPAE",3,2
"SP",2013,1,17.00,"CHAOBORUS PUPAE",4,2
"SP",2013,1,17.00,"CHAOBORUS PUPAE",5,3
"SP",2013,1,17.00,"LEPTODORA",1,14
"SP",2013,1,17.00,"LEPTODORA",2,10
"SP",2013,1,17.00,"LEPTODORA",3,9
"SP",2013,1,17.00,"LEPTODORA",4,9
"SP",2013,1,17.00,"LEPTODORA",5,6
"CB",2013,1,1.75,"MYSIS",1,0
"CB",2013,1,1.75,"MYSIS",2,0
"CB",2013,1,1.75,"MYSIS",3,0
"CB",2013,1,1.75,"MYSIS",4,0
"CB",2013,1,1.75,"MYSIS",5,0
"CB",2013,1,1.75,"CHAOBORUS LARVAE",1,299
"CB",2013,1,1.75,"CHAOBORUS LARVAE",2,380
"CB",2013,1,1.75,"CHAOBORUS LARVAE",3,712
"CB",2013,1,1.75,"CHAOBORUS LARVAE",4,410
"CB",2013,1,1.75,"CHAOBORUS LARVAE",5,310
"CB",2013,1,1.75,"CHAOBORUS PUPAE",1,179
"CB",2013,1,1.75,"CHAOBORUS PUPAE",2,310
"CB",2013,1,1.75,"CHAOBORUS PUPAE",3,472
"CB",2013,1,1.75,"CHAOBORUS PUPAE",4,351
"CB",2013,1,1.75,"CHAOBORUS PUPAE",5,251
"CB",2013,1,1.75,"LEPTODORA",1,0
"CB",2013,1,1.75,"LEPTODORA",2,0
"CB",2013,1,1.75,"LEPTODORA",3,0
"CB",2013,1,1.75,"LEPTODORA",4,0
"CB",2013,1,1.75,"LEPTODORA",5,0
"TB",2013,1,6.50,"MYSIS",1,0
"TB",2013,1,6.50,"MYSIS",2,0
"TB",2013,1,6.50,"MYSIS",3,0
"TB",2013,1,6.50,"MYSIS",4,0
"TB",2013,1,6.50,"MYSIS",5,0
"TB",2013,1,6.50,"CHAOBORUS LARVAE",1,0
"TB",2013,1,6.50,"CHAOBORUS LARVAE",2,0
"TB",2013,1,6.50,"CHAOBORUS LARVAE",3,0
"TB",2013,1,6.50,"CHAOBORUS LARVAE",4,0
"TB",2013,1,6.50,"CHAOBORUS LARVAE",5,0
"TB",2013,1,6.50,"CHAOBORUS PUPAE",1,0
"TB",2013,1,6.50,"CHAOBORUS PUPAE",2,0
"TB",2013,1,6.50,"CHAOBORUS PUPAE",3,0
"TB",2013,1,6.50,"CHAOBORUS PUPAE",4,0
"TB",2013,1,6.50,"CHAOBORUS PUPAE",5,0
"TB",2013,1,6.50,"LEPTODORA",1,0
"TB",2013,1,6.50,"LEPTODORA",2,0
"TB",2013,1,6.50,"LEPTODORA",3,0
"TB",2013,1,6.50,"LEPTODORA",4,0
"TB",2013,1,6.50,"LEPTODORA",5,0
"TR",2013,4,10.00,"MYSIS",1,21
"TR",2013,4,10.00,"MYSIS",2,20
"TR",2013,4,10.00,"MYSIS",3,16
"TR",2013,4,10.00,"CHAOBORUS LARVAE",1,3
"TR",2013,4,10.00,"CHAOBORUS LARVAE",2,4
"TR",2013,4,10.00,"CHAOBORUS LARVAE",3,5
"TR",2013,4,10.00,"CHAOBORUS PUPAE",1,0
"TR",2013,4,10.00,"CHAOBORUS PUPAE",2,2
"TR",2013,4,10.00,"CHAOBORUS PUPAE",3,2
"TR",2013,4,10.00,"LEPTODORA",1,117
"TR",2013,4,10.00,"LEPTODORA",2,86
"TR",2013,4,10.00,"LEPTODORA",3,117
"TR",2013,5,15.00,"MYSIS",1,211
"TR",2013,5,15.00,"MYSIS",2,170
"TR",2013,5,15.00,"MYSIS",3,63
"TR",2013,5,15.00,"CHAOBORUS LARVAE",1,7
"TR",2013,5,15.00,"CHAOBORUS LARVAE",2,5
"TR",2013,5,15.00,"CHAOBORUS LARVAE",3,11
"TR",2013,5,15.00,"CHAOBORUS PUPAE",1,13
"TR",2013,5,15.00,"CHAOBORUS PUPAE",2,1
"TR",2013,5,15.00,"CHAOBORUS PUPAE",3,6
"TR",2013,5,15.00,"LEPTODORA",1,106
"TR",2013,5,15.00,"LEPTODORA",2,240
"TR",2013,5,15.00,"LEPTODORA",3,318
"TR",2013,6,20.00,"MYSIS",1,74
"TR",2013,6,20.00,"MYSIS",2,138
"TR",2013,6,20.00,"MYSIS",3,65
"TR",2013,6,20.00,"CHAOBORUS LARVAE",1,6
"TR",2013,6,20.00,"CHAOBORUS LARVAE",2,5
"TR",2013,6,20.00,"CHAOBORUS LARVAE",3,13
"TR",2013,6,20.00,"CHAOBORUS PUPAE",1,2
"TR",2013,6,20.00,"CHAOBORUS PUPAE",2,4
"TR",2013,6,20.00,"CHAOBORUS PUPAE",3,3
"TR",2013,6,20.00,"LEPTODORA",1,277
"TR",2013,6,20.00,"LEPTODORA",2,202
"TR",2013,6,20.00,"LEPTODORA",3,188
"TR",2013,7,25.00,"MYSIS",1,51
"TR",2013,7,25.00,"MYSIS",2,32
"TR",2013,7,25.00,"MYSIS",3,28
"TR",2013,7,25.00,"CHAOBORUS LARVAE",1,10
"TR",2013,7,25.00,"CHAOBORUS LARVAE",2,15
"TR",2013,7,25.00,"CHAOBORUS LARVAE",3,16
"TR",2013,7,25.00,"CHAOBORUS PUPAE",1,6
"TR",2013,7,25.00,"CHAOBORUS PUPAE",2,4
"TR",2013,7,25.00,"CHAOBORUS PUPAE",3,5
"TR",2013,7,25.00,"LEPTODORA",1,237
"TR",2013,7,25.00,"LEPTODORA",2,139
"TR",2013,7,25.00,"LEPTODORA",3,182
"TR",2013,2,32.00,"MYSIS",1,0
"TR",2013,2,32.00,"MYSIS",2,0
"TR",2013,2,32.00,"MYSIS",3,0
"TR",2013,2,32.00,"MYSIS",4,1
"TR",2013,2,32.00,"MYSIS",5,0
"TR",2013,2,32.00,"CHAOBORUS LARVAE",1,15
"TR",2013,2,32.00,"CHAOBORUS LARVAE",2,14
"TR",2013,2,32.00,"CHAOBORUS LARVAE",3,21
"TR",2013,2,32.00,"CHAOBORUS LARVAE",4,19
"TR",2013,2,32.00,"CHAOBORUS LARVAE",5,18
"TR",2013,2,32.00,"CHAOBORUS PUPAE",1,13
"TR",2013,2,32.00,"CHAOBORUS PUPAE",2,10
"TR",2013,2,32.00,"CHAOBORUS PUPAE",3,0
"TR",2013,2,32.00,"CHAOBORUS PUPAE",4,1
"TR",2013,2,32.00,"CHAOBORUS PUPAE",5,0
"TR",2013,2,32.00,"LEPTODORA",1,71
"TR",2013,2,32.00,"LEPTODORA",2,44
"TR",2013,2,32.00,"LEPTODORA",3,85
"TR",2013,2,32.00,"LEPTODORA",4,85
"TR",2013,2,32.00,"LEPTODORA",5,88
"AL",2014,1,7.00,"MYSIS",1,0
"AL",2014,1,7.00,"MYSIS",1,0
"AL",2014,1,7.00,"MYSIS",1,0
"AL",2014,1,7.00,"MYSIS",1,0
"AL",2014,1,7.00,"CHAOBORUS LARVAE",1,735
"AL",2014,1,7.00,"CHAOBORUS LARVAE",1,753
"AL",2014,1,7.00,"CHAOBORUS LARVAE",1,1199
"AL",2014,1,7.00,"CHAOBORUS LARVAE",1,1076
"AL",2014,1,7.00,"CHAOBORUS PUPAE",1,29
"AL",2014,1,7.00,"CHAOBORUS PUPAE",1,26
"AL",2014,1,7.00,"CHAOBORUS PUPAE",1,42
"AL",2014,1,7.00,"CHAOBORUS PUPAE",1,33
"AL",2014,1,7.00,"LEPTODORA",1,3
"AL",2014,1,7.00,"LEPTODORA",1,3
"AL",2014,1,7.00,"LEPTODORA",1,3
"AL",2014,1,7.00,"LEPTODORA",1,4
"BM",2014,1,19.00,"MYSIS",1,0
"BM",2014,1,19.00,"MYSIS",1,0
"BM",2014,1,19.00,"MYSIS",1,0
"BM",2014,1,19.00,"MYSIS",1,0
"BM",2014,1,19.00,"MYSIS",1,0
"BM",2014,1,19.00,"CHAOBORUS LARVAE",1,114
"BM",2014,1,19.00,"CHAOBORUS LARVAE",1,69
"BM",2014,1,19.00,"CHAOBORUS LARVAE",1,111
"BM",2014,1,19.00,"CHAOBORUS LARVAE",1,95
"BM",2014,1,19.00,"CHAOBORUS LARVAE",1,102
"BM",2014,1,19.00,"CHAOBORUS PUPAE",1,0
"BM",2014,1,19.00,"CHAOBORUS PUPAE",1,3
"BM",2014,1,19.00,"CHAOBORUS PUPAE",1,2
"BM",2014,1,19.00,"CHAOBORUS PUPAE",1,1
"BM",2014,1,19.00,"CHAOBORUS PUPAE",1,1
"BM",2014,1,19.00,"LEPTODORA",1,11
"BM",2014,1,19.00,"LEPTODORA",1,8
"BM",2014,1,19.00,"LEPTODORA",1,15
"BM",2014,1,19.00,"LEPTODORA",1,9
"BM",2014,1,19.00,"LEPTODORA",1,20
"CR",2014,1,19.00,"MYSIS",1,0
"CR",2014,1,19.00,"MYSIS",1,0
"CR",2014,1,19.00,"MYSIS",1,0
"CR",2014,1,19.00,"MYSIS",1,0
"CR",2014,1,19.00,"MYSIS",1,0
"CR",2014,1,19.00,"CHAOBORUS LARVAE",1,7
"CR",2014,1,19.00,"CHAOBORUS LARVAE",1,1
"CR",2014,1,19.00,"CHAOBORUS LARVAE",1,6
"CR",2014,1,19.00,"CHAOBORUS LARVAE",1,7
"CR",2014,1,19.00,"CHAOBORUS LARVAE",1,6
"CR",2014,1,19.00,"CHAOBORUS PUPAE",1,1
"CR",2014,1,19.00,"CHAOBORUS PUPAE",1,0
"CR",2014,1,19.00,"CHAOBORUS PUPAE",1,0
"CR",2014,1,19.00,"CHAOBORUS PUPAE",1,0
"CR",2014,1,19.00,"CHAOBORUS PUPAE",1,0
"CR",2014,1,19.00,"LEPTODORA",1,681
"CR",2014,1,19.00,"LEPTODORA",1,817
"CR",2014,1,19.00,"LEPTODORA",1,475
"CR",2014,1,19.00,"LEPTODORA",1,375
"CR",2014,1,19.00,"LEPTODORA",1,366
"SP",2014,1,18.00,"MYSIS",1,0
"SP",2014,1,18.00,"MYSIS",1,0
"SP",2014,1,18.00,"MYSIS",1,0
"SP",2014,1,18.00,"MYSIS",1,0
"SP",2014,1,18.00,"MYSIS",1,0
"SP",2014,1,18.00,"CHAOBORUS LARVAE",1,0
"SP",2014,1,18.00,"CHAOBORUS LARVAE",1,0
"SP",2014,1,18.00,"CHAOBORUS LARVAE",1,0
"SP",2014,1,18.00,"CHAOBORUS LARVAE",1,0
"SP",2014,1,18.00,"CHAOBORUS LARVAE",1,0
"SP",2014,1,18.00,"CHAOBORUS PUPAE",1,0
"SP",2014,1,18.00,"CHAOBORUS PUPAE",1,0
"SP",2014,1,18.00,"CHAOBORUS PUPAE",1,0
"SP",2014,1,18.00,"CHAOBORUS PUPAE",1,0
"SP",2014,1,18.00,"CHAOBORUS PUPAE",1,0
"SP",2014,1,18.00,"LEPTODORA",1,10
"SP",2014,1,18.00,"LEPTODORA",1,6
"SP",2014,1,18.00,"LEPTODORA",1,12
"SP",2014,1,18.00,"LEPTODORA",1,18
"SP",2014,1,18.00,"LEPTODORA",1,27
"CB",2014,1,2.00,"MYSIS",1,0
"CB",2014,1,2.00,"MYSIS",1,0
"CB",2014,1,2.00,"MYSIS",1,0
"CB",2014,1,2.00,"MYSIS",1,0
"CB",2014,1,2.00,"MYSIS",1,0
"CB",2014,1,2.00,"CHAOBORUS LARVAE",1,58
"CB",2014,1,2.00,"CHAOBORUS LARVAE",1,134
"CB",2014,1,2.00,"CHAOBORUS LARVAE",1,28
"CB",2014,1,2.00,"CHAOBORUS LARVAE",1,47
"CB",2014,1,2.00,"CHAOBORUS LARVAE",1,147
"CB",2014,1,2.00,"CHAOBORUS PUPAE",1,32
"CB",2014,1,2.00,"CHAOBORUS PUPAE",1,68
"CB",2014,1,2.00,"CHAOBORUS PUPAE",1,11
"CB",2014,1,2.00,"CHAOBORUS PUPAE",1,23
"CB",2014,1,2.00,"CHAOBORUS PUPAE",1,60
"CB",2014,1,2.00,"LEPTODORA",1,0
"CB",2014,1,2.00,"LEPTODORA",1,0
"CB",2014,1,2.00,"LEPTODORA",1,0
"CB",2014,1,2.00,"LEPTODORA",1,0
"CB",2014,1,2.00,"LEPTODORA",1,0
"TB",2014,1,7.00,"MYSIS",1,0
"TB",2014,1,7.00,"MYSIS",1,0
"TB",2014,1,7.00,"MYSIS",1,0
"TB",2014,1,7.00,"MYSIS",1,0
"TB",2014,1,7.00,"MYSIS",1,0
"TB",2014,1,7.00,"CHAOBORUS LARVAE",1,0
"TB",2014,1,7.00,"CHAOBORUS LARVAE",1,0
"TB",2014,1,7.00,"CHAOBORUS LARVAE",1,0
"TB",2014,1,7.00,"CHAOBORUS LARVAE",1,0
"TB",2014,1,7.00,"CHAOBORUS LARVAE",1,0
"TB",2014,1,7.00,"CHAOBORUS PUPAE",1,0
"TB",2014,1,7.00,"CHAOBORUS PUPAE",1,0
"TB",2014,1,7.00,"CHAOBORUS PUPAE",1,0
"TB",2014,1,7.00,"CHAOBORUS PUPAE",1,0
"TB",2014,1,7.00,"CHAOBORUS PUPAE",1,0
"TB",2014,1,7.00,"LEPTODORA",1,0
"TB",2014,1,7.00,"LEPTODORA",1,0
"TB",2014,1,7.00,"LEPTODORA",1,0
"TB",2014,1,7.00,"LEPTODORA",1,0
"TB",2014,1,7.00,"LEPTODORA",1,0
"TR",2014,4,10.00,"MYSIS",4,0
"TR",2014,4,10.00,"MYSIS",4,16
"TR",2014,4,10.00,"MYSIS",4,85
"TR",2014,4,10.00,"CHAOBORUS LARVAE",4,3
"TR",2014,4,10.00,"CHAOBORUS LARVAE",4,0
"TR",2014,4,10.00,"CHAOBORUS LARVAE",4,0
"TR",2014,4,10.00,"CHAOBORUS PUPAE",4,5
"TR",2014,4,10.00,"CHAOBORUS PUPAE",4,8
"TR",2014,4,10.00,"CHAOBORUS PUPAE",4,9
"TR",2014,4,10.00,"LEPTODORA",4,302
"TR",2014,4,10.00,"LEPTODORA",4,563
"TR",2014,4,10.00,"LEPTODORA",4,430
"TR",2014,5,15.00,"MYSIS",5,162
"TR",2014,5,15.00,"MYSIS",5,80
"TR",2014,5,15.00,"MYSIS",5,22
"TR",2014,5,15.00,"CHAOBORUS LARVAE",5,6
