"survey_id","site_code","location_type","survey_date","time_start","time_end","observer","wind_speed","wind_dir","air_temp","cloud_cover","survey_notes","human_activity_notes","wind","precipitation","disturbances","sight_obstruct","noise_level","site_condition","non_bird_species","additional_bird_observations"
"7412","X-18","ESCA",2016-03-29,"09:27:00","09:42:00","MeBa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",5,"high","Chilly morning with chilly wind. 100% cloudy. Few small rain drops for less than 2 min during count (not enough to call it ""light rain""). Lots of vehicles and people walking by.",NA,NA
"7319","EN-4B","riparian",2016-03-30,"08:37:00","08:52:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",55,"low",NA,NA,"UAHA; MODO; EUCD; CORA; ATFL"
"7318","I-11","ESCA",2016-03-30,"06:48:00","07:03:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,"Coyote","BTSP; MODO"
"7430","Q-7","ESCA",2016-03-30,"07:02:00","07:17:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low","GBHE flew high overhead; possible AMPI before count; chilly; fairly constant traffic noise from Lake Pleasant Pkwy; balloon launch couple miles to S with some balloons drifting near site way up",NA,"GAQU; CORA; BRSP; UDCO"
"7431","O-9","ESCA",2016-03-30,"08:32:00","08:47:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",15,"none","Quiet with just distant construction noise; winds very light; heard ""chupp"" call of WEME to distinguish from EAME",NA,"TUVU; RTHA; WWDO; ABTO; LOSH; ATFL; WEME"
"7432","L-7","ESCA",2016-03-30,"10:07:00","10:22:00","ShHo",NA,NA,NA,NA,NA,NA,"gusts","none","FALSE",0,"none","Count went 4min past 4-hr limit; quiet except for brief distant prop plane noise; calm conditions punctuated by light breezes; flock of UNSW moved through after count (not CLSW or NRWS); saguaros already budding out","rock squirrel, coyotes howling","TUVU; ATFL; GAQU; UNSW; AMKE"
"7413","V-20","ESCA",2016-03-30,"06:57:00","07:12:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",25,"none","Sun behind cloud from sunrise until 10 min into count. Chilly morning. Not much bird activity. Saguaro starting to bloom, ocotillo in flower, everything else in seeds. Very quiet at site during point count (ambient noise). Lots of ATFL, including multiple individuals encountered while walking to point.","coyotes","ANHU; BTGN; LOSH; BTSP; VERD; BRSP"
"7414","EE-15A","riparian",2016-03-30,"08:56:00","09:11:00","MeBa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",75,"low","Water flowing out of drain. Some water pooled at side of basin with MALL, KILL and BLPH","cat","MALL; BLPH; UAHA; SAPH"
"7415","Y-19","ESCA",2016-03-30,"09:54:00","10:09:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",50,"low","Sprinklers in front yard of house to NE of point were going during count.",NA,"AMCO; CANG"
"7320","F-8","ESCA",2016-03-30,"09:42:00","09:57:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",5,"low",NA,NA,NA
"7434","EN-4B","riparian",2016-03-31,"08:23:00","08:38:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",50,"none","CORA flew high overhead; quiet with distant prop plane noise and maybe 1 vehicle passed","rock squirrel, cow, ground squirrel","GRRO; RTHA; BHCO; UFLI; MODO; ABTO; ATFL"
"7405","Z-23","ESCA",2016-03-31,"06:42:00","06:57:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",40,"low","Lots of birds flying around and I can't record them all. Focused on the ones that were not flying. 2xGIWO within 40m post count.",NA,"GIWO; BHCO"
"7406","AA-20","ESCA",2016-03-31,"07:43:00","07:58:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"high","House to NE has erected new fences, tore some down, and same ground leveling occurred. Entire yard almost all in dirt. Mattress dumped in middle of entrance to dirt lot to SE of point. Cloudy. Lots of GTGR calling and moving around: hard to keep track of them",NA,"CBTH; NOMO"
"7407","AB-19","ESCA",2016-03-31,"08:36:00","08:51:00","MeBa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",50,"low","Partly cloudy. Garbage for bulk pickup is present on side of street.",NA,NA
"7408","PE-11A","riparian",2016-03-31,"09:34:00","09:49:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",45,"low","Lots of vegetation cut down to S of point. Water running high in little creek to S. Cattails slowly regrowing to S. Lots of bird activity, could not record everything, especially birds flying in distance. Ponds to W and E are full with water. Not many water birds are visible from point. Some unidentified ducks were most likely hybrids. Turtle was most likely red-eared slider but couldn't see it well. Underestimated number of ducks in ponds; difficult to see all the birds in ponds due to vegetation.","turtle, cottontail","NECO; CANG; NRWS; AMCO; UNDU; RUDU"
"7435","F-8","ESCA",2016-03-31,"09:56:00","10:11:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",15,"none","Still and quiet for first half then ~3 jets and 1 prop plane flew high overhead for second half; several UNSW moved through after count (not CLSW or NRWS)","dog barking in distance; rooster crowing in distance; round-tailed ground squirrel","CORA; BRSP; CACW; TUVU; RTHA; BTSP; ATFL; UNHA; UNSW"
"7433","I-11","ESCA",2016-03-31,"06:54:00","07:09:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"none","Mostly cloudy and cool; distant truck/construction noise to N",NA,"CACW"
"7402","U-12","ESCA",2016-04-01,"06:29:00","06:44:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",20,"low","UNWA heard once upon arrival ( I don't think it was OCWA or YRWA; maybe WIWA?). OCWA within 40m just post count. Lots of bird activity so it's hard to record everything. Lots of birds chirping only mixed in with EUST making all kind of noises makes birding difficult.",NA,"UNWA; OCWA; GAQU"
"7321","P-16","ESCA",2016-04-01,"06:20:00","06:35:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",45,"none",NA,NA,"KILL; UDCO; VERD; BHCO"
"7322","M-16","ESCA",2016-04-01,"07:13:00","07:28:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"low",NA,NA,"WEKI"
"7404","U-13","ESCA",2016-04-01,"09:38:00","09:53:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",45,"none","Lots of sparrows (including several WCSP and BRSP, at least 2xCHSP and 1xLISP) in vicinity of point upon arrival. Bird activity decreased when ready to start count. Flock of sparrow quickly moved through point during count and difficult to see them all to confirm identification.","antelope squirrel","ATFL; CHSP; LISP; GRRO; UFLI"
"7403","PE-13A","riparian",2016-04-01,"07:50:00","08:05:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",100,"low","Palo verde, willow and mesquite grew since last survey. Almost all cottonwoods are dead, only a few small ones remain standing and alive. Ground is dry and no cattails remaining (not even dead ones). Lots of GAQU, most likely underestimated their abundance. OCWA within 40m post count.","cottontail","BTGN; OCWA; WCSP; HETH; LISP"
"7324","G-15","ESCA",2016-04-01,"08:48:00","09:03:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"low",NA,"Round-tailed ground squirrel","BTGN; TUVU; ATFL"
"7323","I-17","ESCA",2016-04-01,"08:00:00","08:15:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",15,"low",NA,"cottontail rabbit","HOFI; EUCD"
"7436","T-11","ESCA",2016-04-02,"06:26:00","06:41:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",25,"low","House to SW is fenced off and completely gutted; some traffic noise from 35th Ave, several vehicles passed, and truck idled to driveway to N early in count","Dogs on leashes, cat, dogs barking in backyards","LEGO"
"7437","U-8","ESCA",2016-04-02,"08:10:00","08:25:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"none","Site graded but still not paved; flushed small flcok of LARB upon approach; just brief distant leaf blower and prop plane noise; birded at slightly adjusted cairn to SW","desert cottontail, black-tailed jackrabbit, dog barking in backyard, dogs off leash","ABTO; ANHU; SAPH; GIFL; NOCA; PHAI; GTGR; CORA; ROWR; KILL; WWDO"
"7438","X-8","ESCA",2016-04-02,"09:52:00","10:07:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","TRUE",30,"low","New home construction continues adjacent to point; paused count ~30 sec to talk to inquisitive driver in car; noise from prop planes, adjacent construction, and several vehicles passing closely",NA,"CORA; SAPH; MODO; ATFL"
"7399","F-8","ESCA",2016-04-04,"06:30:00","06:45:00","MeBa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",15,"none","Sun just peaking above horizon when started count. Not much bird activity.","dogs, roosters","VERD; WCSP"
"7401","I-11","ESCA",2016-04-04,"09:25:00","09:40:00","MeBa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",5,"none","UNSP might be BRSP, no good visual; 2xUNSP within 40m upon arrival. Warm. Not much bird activity. Desert looked all dried up already.","antelope squirrel","RTHA; UNSP; BTGN; HOFI"
"7400","EN-4B","riparian",2016-04-04,"07:47:00","08:02:00","MeBa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",45,"none","GRRO within 40m upon arrival but didn't hear during count. Palo verdes are blooming. Lots of WCSP and BRSP; most likely underestimated abundancies, especially at 40+m.",NA,"HOLA; ABTO; GRRO; LOSH; BETH; UFLI"
"7396","L-7","ESCA",2016-04-05,"06:53:00","07:08:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",0,"none","Very quiet. UNSP might include some SAVS or could be VESP. Not much bird activity.","dogs in distance","ATFL; BRSP; UNSP; VESP"
"7325","BM_mid_B2","SRBP",2016-04-05,"06:20:00","06:35:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",70,"low","Kathy Darrow present as silent observer; silent fisherman ~40m to West.",NA,"GRHE; DCCO; VERD; HOFI"
"7398","Q-7","ESCA",2016-04-05,"09:55:00","10:10:00","MeBa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",0,"none","Desert is all dried up already. Not much bird activity. Warm with thin layer of clouds.","jackrabbit","BTGN"
"7326","Ave67_dwn_B1","SRBP",2016-04-05,"08:11:00","08:26:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"high","Kathy Darrow present as silent observer",NA,"VERD; GAQU"
"7397","O-9","ESCA",2016-04-05,"08:44:00","08:59:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"none","Warm but thin cloud cover present. Flushed 2x BRSP from edge of 40m upon arrival and they did not return. Not much bird activity. Canal is full of water. Saw RTHA by canal, just before going S on dirt road. Desert is all dried up already.","horses","ATFL; SAPH; BRSP; UFLI; ABTO"
"7327","Ave35_dwn_B1","SRBP",2016-04-05,"09:08:00","09:23:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",80,"high","Kathy Darrow present as silent observer",NA,NA
"7395","AD-21","ESCA",2016-04-06,"09:46:00","10:01:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"high","Crops in fields to N and S are approx. knee high. Very warm for this time of year.",NA,NA
"7390","NDV-N","NDV",2016-04-06,"06:49:00","07:04:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",45,"low","Lots of small brittlebush growing. Mesquite to SW grew a lot. Lots of bird activity and it is very difficult to write all the birds down. Couldn't write all the birds, especially at 40+m.","cottontail","YRWA; ABTO; INDO"
"7391","NDV-X","NDV",2016-04-06,"07:28:00","07:43:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low","Pieces of wood by point. 3 kids running around by point for half the count, then were picked up by school bus. 1xINDO within 40m upon arrival.",NA,"AMKE; INDO; WEKI"
"7392","NDV-C","NDV",2016-04-06,"08:05:00","08:20:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"low","2 people shoveling in compost to S during whole count. 1xABTO foraging within 20m of point upon arrival.","cat","ABTO; HOLA"
"7393","NDV-O","NDV",2016-04-06,"08:35:00","08:50:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",20,"low","Warm. Grass was watered this morning. Lots of EUST, GTGR, EUCD moving around and hard to keep track of them.","cat",NA
"7394","NDV-M","NDV",2016-04-06,"09:13:00","09:28:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low","Warm. Dandelions in grass. Lots of birds calling and moving around which makes it hard to record everything. Lots of birds foraging in grass to S. Grass not freshly cut so difficult to see them all.",NA,"WEKI"
"7442","Tonto_up_B1","SRBP",2016-04-07,"09:49:00","10:04:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",70,"low","Constant gurgle from high flow; mostly cloudy.","Horses, Western diamondback rattlesnake","PHAI; LBWO; GAQU; ATFL; BTGN; BLPH; LEGO; CBTH; UNSP; UNHU; EUST; GIFL; MODO"
"7441","PN-1B","riparian",2016-04-07,"08:33:00","08:48:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","TRUE",65,"low","Constant gurgle from high flow; mostly cloudy; paused count ~10 sec to talk to couple on top of stairs; talked to another couple at length after count.","rock squirrel","BAEA; NOCA; LISP"
"7328","V-16","ESCA",2016-04-07,"06:13:00","06:28:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",45,"low","MJB present as observer, 100% overcast","Loose cat","CBTH"
"7330","Price_up_B1","SRBP",2016-04-07,"08:36:00","08:51:00","ToHi",NA,NA,NA,NA,NA,NA,"none",NA,NA,85,NA,"MJB present as observer, 100% overcast",NA,"DCCO; YRWA; MALL; GADW; NSHO; SWHA"
"7439","AA-17","ESCA",2016-04-07,"06:18:00","06:33:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",15,"low","Mostly cloudy; fairly constant traffic noise from McKellips; no vehicles in lot and only 1 pedestrian walked near offices; ~8 ROPI at point to E after count, typical of the apartment wall area.","dog barking in distance","YRWA; NRWS"
"7440","AC-16","ESCA",2016-04-07,"07:33:00","07:48:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","TRUE",55,"low","Mostly cloudy with virga in distance; office complex has occupants and is still being renovated; paused count ~10 sec to talk to occupant checking me out; constant distant traffic and some prop plane noise.",NA,"EUCD; GTGR"
"7329","PE-1D","riparian",2016-04-07,"07:36:00","07:51:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",100,"low","MJB present as observer, 100% overcast, GRHE on nesting territory here but no nest found.","cottontail rabbit","WWDO; CORA; YRWA; GIWO"
"7388","EN-7B","riparian",2016-04-08,"08:25:00","08:40:00","MeBa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",60,"none","Ground still wet from last night rains. Lots of sparrows (saw 30-40 post count - mixed flock with BRSP, WCSP, at least 2xCHSP and possibly other species). Underestimated abundance. Lots of birds singing. Grasses are dried up. Partly cloudy.",NA,"ANHU; BHCO"
"7331","EE-7C","riparian",2016-04-08,"06:10:00","06:25:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"low","Sally Wittlinger present as observer; wash flowing in front of point","cottontail rabbit","GIWO; BCNH"
"7332","Rio_mid_B2","SRBP",2016-04-08,"07:29:00","07:44:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",100,"low","Water too high to reach actual point - survey ~15m to S.","cottontail rabbit","BCNH; GREG; GRHE; ABTO"
"7334","Priest_dwn_B1","SRBP",2016-04-08,"09:11:00","09:26:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",35,"high","Sally Wittlinger present as observer",NA,"GBHE; GAQU"
"7387","PN-7A","riparian",2016-04-08,"06:24:00","06:39:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",60,"none","Rained last night so ground is muddy and vegetation all wet. Lots of water running in creek. Vegetation is green and some new cattails are growing along creek. Lots of birds calling which makes it difficult to record everything. Quiet during count, no hikers in vicinity. 2xABTO within 40m just post count. Cloudy.",NA,"CBTH; ABTO; CORA; BLPH"
"7389","W-6","ESCA",2016-04-08,"09:24:00","09:39:00","MeBa",NA,NA,NA,NA,NA,NA,"light","none","FALSE",5,"none","Partly cloudy. Desert is dried up already.",NA,"LEGO"
"7443","AF-12","ESCA",2016-04-09,"06:20:00","06:35:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"none","Partly cloudy and cool; small amount of rain in last 36 hr; quiet with very distant traffic noise.","Small herd of cows","COHU"
"7444","PN-2A","riparian",2016-04-09,"07:54:00","08:09:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",40,"low","Flushed a pair of GRYE upon approach; quiet with constant low gurgle of river and brief prop plane noise; water level such that I could reach point.","cows, rock squirrel","GBHE; TUVU; ANHU; RCKI; MALL; VERD; GIWO; KILL; ABTO; RWBL; GRYE; LBWO; CORA; UCSA; BWTE"
"7445","AD-10","ESCA",2016-04-09,"09:41:00","09:56:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",30,"none","Quiet with brief jet/vehicle noise; 2 groups of mountain bikers rode past to distant S; flushed small flock of BRSP upon approach (likely recorded at end of count).","desert cottontail","CORA; PHAI; BTGN; YRWA; WCSP; ANHU; NRWS"
"7386","AF-12","ESCA",2016-04-11,"09:44:00","09:59:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"none","Nearby area soon to be developed (can see white posts and a sign in distance to the W). Difficult to count all the sparrows foraging along arroyos. Seems like they are going back and forth. Probably underestimated their abundance.","cows","ATFL"
"7337","N-12","ESCA",2016-04-11,"09:05:00","09:20:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",30,"low",NA,NA,"BHCO; NRWS"
"7384","AD-10","ESCA",2016-04-11,"06:29:00","06:44:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",35,"none","Lots of birds singing; hard to hear and record all of them. Lots of dried up red brame. Cactus are flowering.",NA,"GTTO; VERD; YRWA; MODO; WCSP; BHCO; LEGO; UNHU; GRRO; BTGN; UFLI"
"7385","PN-2A","riparian",2016-04-11,"08:11:00","08:26:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",35,"low","Only noise during count were birds singing and water gurgle (river running high). Not many birds singing nearby (seems unusual). One large cottonwood was cut down. Post count saw SSHA dive-bombing COHA. Presence of those accipiters in vicinity might have played a role in why it seemed unusually quiet this morning.","horse and cow fresh scat","HOFI; MODO; GTGR; LEGO; LBWO; SSHA; WISN; COHA; ABTO; TUVU"
"7333","T-13","ESCA",2016-04-11,"06:17:00","06:32:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",45,"low",NA,NA,NA
"7335","R-12","ESCA",2016-04-11,"07:10:00","07:25:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","TRUE",15,"low","Dog walker flushed ROPI","Dog on leash","MALL; ABTO; WWDO"
"7336","EE-6A","riparian",2016-04-11,"08:06:00","08:21:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",65,"low","Much of area flooded and flowing freely","Dog on leash","YRWA; WCSP; COHU"
"7448","V-16","ESCA",2016-04-12,"09:42:00","09:57:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",40,"low","UNPA still squawking at business to W; MB present as second observer; fairly constant traffic noise from 16th St and several vehicles passed closely.","cat, loose dog","WWDO; GTGR; CBTH"
"7446","Price_up_B1","SRBP",2016-04-12,"07:17:00","07:32:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",95,"low","Quiet with distant traffic hum and a few overhead jets; MB present as second observer.","bullfrog","WISN; RNDU; CITE; BAEA; OSPR; LEGO; HOFI; COGA; MODO; BNST; COHA; UDCO"
"7340","U-12","ESCA",2016-04-12,"08:01:00","08:16:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",20,"low",NA,"cottontail rabbit, dog on leash","WCSP"
"7447","PE-1D","riparian",2016-04-12,"08:34:00","08:49:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",100,"low","Constant traffic noise from Loop 202 and several jets overhead; MB present as second observer; point very overgrown with veg",NA,"YRWA; GIWO; ABTO; EUST"
"7339","PE-13A","riparian",2016-04-12,"07:13:00","07:28:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",100,"low","Muddy from recent runoff, no standing water","cottontail rabbit",NA
"7338","U-13","ESCA",2016-04-12,"06:21:00","06:36:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",55,"low",NA,NA,"CACW"
"7450","Ave67_dwn_B1","SRBP",2016-04-14,"07:48:00","08:03:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"high","UDCO flew high overhead to distant S; fairly constant loud traffic noise on 67th Ave; no standing water in channel but moist soil with lush low growth; SW present as second observer",NA,"WCSP; UNRA; ABTO; KILL; UDCO"
"7343","V-14","ESCA",2016-04-14,"07:51:00","08:06:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",35,"low",NA,"Dog on leash",NA
"7344","V-13","ESCA",2016-04-14,"08:26:00","08:41:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",20,"low",NA,NA,"VERD; ANHU"
"7449","Ave35_dwn_B1","SRBP",2016-04-14,"06:25:00","06:40:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",75,"low","Several UDOV flew high overhead; constant traffic noise from 35th Ave and gurgle of flow in culvert; SW present as second observer",NA,"GHOW; KILL; GTGR; GAQU; BLPH"
"7451","BM_mid_B2","SRBP",2016-04-14,"09:27:00","09:42:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",85,"none","Quiet and warm with only a few distant noises; SW present as second observer","rooster, bullfrog","AMCO; BTGN; GRHE; HOFI; GTGR; SNEG; MALL; TUVU"
"7341","X-18","ESCA",2016-04-14,"06:16:00","06:31:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",20,"low",NA,NA,"BHCO"
"7342","W-15","ESCA",2016-04-14,"07:09:00","07:24:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",55,"high","Landscaper using blower continuously during survey to W. Difficult to hear distant birds over his noise.","cottontail rabbit",NA
"7453","Rio_mid_B2","SRBP",2016-04-15,"08:10:00","08:25:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","FALSE",100,"none","Birded 2m S of point (water level high with little flow); QS present as second observer; UDOV flew high overhead; quiet with distant traffic hum and a couple of jets taking off.","desert cottontail, bullfrog","GRHE; YEWA; RWBL; ANHU"
"7454","EE-7C","riparian",2016-04-15,"09:40:00","09:55:00","ShHo",NA,NA,NA,NA,NA,NA,"light","none","TRUE",15,"low","Some pedestrian activity at point; two men walked down wash during count flushing ABTO and cottontail; QS present as second observer; steady light wind; soil moist in wash from recent rain; fairly constant distant traffic, siren, and tree trimming noise.","desert cottontail, dog off leash, dog on leash","YRWA; LEGO; AMKE"
"7452","Priest_dwn_B1","SRBP",2016-04-15,"06:27:00","06:42:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",35,"low","Numerous mosquitoes present at site; QS present as second observer; constant traffic noise from Loop 202 and Priest; no water or wet soil on walk to point from the N.","desert cottontail","UNDU; GREG; UNHU; GIWO; RWBL; EUST"
"7084","Tonto_up_B1","SRBP",2016-04-18,"09:00:00","09:15:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",65,"low","water running high. 1xLUWA within 40m just post count. Cattails are all dead. Warm.","cottontail, bullfrog","BHCO; CORA; HASH; BAEA; GRRO; UFLI; WWDO; WEKI; LEGO; CLSW; CACW; UNHU; BTGN; RTHA; MODO"
"7457","V-13","ESCA",2016-04-19,"08:26:00","08:41:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",35,"none","Quiet between classes with low hum of adjacent HVAC; some pedestrian activity at point",NA,"ANHU; BHCO; CBTH; RFLO"
"7458","X-18","ESCA",2016-04-19,"09:36:00","09:51:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",15,"high","Near constant traffic (some loud) on McAllister and a few jets taking off to N; constant pedestrian activity at point",NA,"RTHA; NECO; UNBL"
"7350","NDV-X","NDV",2016-04-19,"09:01:00","09:16:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",NA,"low","NVD-N and -X done in reverse order","Dog on leash","ANHU; UFLI; SAPH"
"7349","NDV-N","NDV",2016-04-19,"08:33:00","08:48:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",60,"low","NVD-N and -X done in reverse order",NA,"NOMO; GAQU"
"7348","NDV-C","NDV",2016-04-19,"07:55:00","08:10:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",40,"low",NA,NA,NA
"7347","NDV-O","NDV",2016-04-19,"07:31:00","07:46:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",20,"low",NA,"Loose cat","BHCO"
"7346","NDV-M","NDV",2016-04-19,"06:58:00","07:13:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"low",NA,NA,"ABTO; UNWA; WCSP"
"7090","Ave67_dwn_B1","SRBP",2016-04-19,"08:31:00","08:46:00","MeBa",NA,NA,NA,NA,NA,NA,"none","none","FALSE",10,"high","Jenni Learned present as silent observer. Flushed 2xMODO from w/in 40m upon arrival. Ground is all muddy in channel and lots of green annuals growing. Can't see any water but seems like there were water coming down drain recently. (wet spots on concrete). 20-25 LARB to E (seen when walking from Ave67mid_B1). Flushed 2xMODO from w/in 40m upon arrival. This new ""dwnB1(CORE)"" used to be called ""midB1(CORE)"" b/c old ""mid"" transect became new ""dwn"" transect.","cottontail","LARB; LBCU; UNHU; TUVU"
"7345","AD-21","ESCA",2016-04-19,"06:12:00","06:27:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",5,"high","Tall (20"") grain in field to N, full of RWBL. Alfalfa (15"") in field to S. Many fewer birds to S.",NA,"BUOW"
"7456","V-14","ESCA",2016-04-19,"07:27:00","07:42:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",35,"none","UNPA (RFLO?) heard again to SE; GBHE flew high overhead; quiet with distant traffic hum and 1-2 vehicles passing quickly, one loud truck; some pedestrian activity at point.","cat, dog barking","INDO; ANHU"
"7455","W-15","ESCA",2016-04-19,"06:23:00","06:38:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",60,"none","Pair of MALL and a few UDOV flew high overhead; quiet with 1 car passing; some pedestrian activity at point.","dog on leash, dog barking in backyard, desert cottontail","CACW; GTGR; BHGR"
"7352","AA-17","ESCA",2016-04-20,"06:02:00","06:17:00","ToHi",NA,NA,NA,NA,NA,NA,"light","none","FALSE",10,"low","Hummingbird feeders to N. Not seen to be used during survey.",NA,NA
"7353","PN-1B","riparian",2016-04-20,"07:38:00","07:54:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",80,"low","Water high and noisy. No sand bars in view.","rock squirrel","BTGN; BCFL; NOCA; CORA; ABTO; UDCO"
"7354","Tonto_up_B1","SRBP",2016-04-20,"08:40:00","08:55:00","ToHi",NA,NA,NA,NA,NA,NA,"none","none","FALSE",65,"low","Water high in river, little open shoreline","Western Diamondback rattlesnake","BTGN; PHAI; CORA; GTGR; TUVU"
"7459","U-12","ESCA",2016-04-20,"06:35:00","06:50:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",20,"high","Landscaping trimmer used to S for most of count; several vehicles passed on 3rd Ave and in lot; some pedestrian activity at point.","desert cottontail, dogs on leashes","GTGR; CBTH; YRWA"
"7460","PE-13A","riparian",2016-04-20,"07:48:00","08:03:00","ShHo",NA,NA,NA,NA,NA,NA,"none","none","FALSE",100,"none","Pond/soil are dry, veg is increasingly dense; quiet with distant traffic hum; mesquites and Mexican palo verdes in bloom with lots of buzzing insects, including large bees; some pedestrian activity on trail.","rock squirrel, desert cottontail","GIWO; UFLI; LBWO; CBTH"
