YEAR,SQUARE,SITE_ID,SAMPLE_DATE,SPECIES_CODE,NAME,ABUNDANCE,LC07,LC07_NUM,EZ_DESC_07,COUNTRY,COUNTY07
2007,CRWYWA,1,05-Jun-07,50400000,Chironomidae,50,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,50360388,"Simulium (Simulium) reptans (Linnaeus, 1758",1,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,50360300,Simulium sp.,1,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,48250209,"Hydropsyche siltalai Döhler, 1963",2,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,48240501,"Polycentropus flavomaculatus (Pictet, 1834)",3,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,48240400,Plectrocnemia sp.,1,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,48210101,"Philopotamus montanus (Donovan, 1813)",3,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,48130300,Hydroptila sp.,1,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,45630301,"Limnius volckmari (Panzer, 1793)",3,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,45141502,"Oreodytes sanmarkii (C.R. Sahlberg, 1826)",3,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,41230301,"Siphonoperla torrentium (Pictet, 1841)",1,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,41220101,"Dinocras cephalotes (Curtis, 1827)",1,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,41130101,"Leuctra fusca (Linnaeus, 1758)",2,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,40510204,"Caenis rivulorum Eaton, 1884",5,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,40410201,"Serratella ignita (Poda, 1761)",2,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,40130400,Ecdyonurus sp.,2,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,40130100,Rhithrogena sp.,8,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,40120501,"Alainites muticus (Linnaeus, 1758)",9,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,4012011Z,Baetis scambus group,14,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,40120111,"Baetis vernus Curtis, 1834",1,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",27,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,24000000,Hydracarina,2,21s,29,True uplands (Scotland),SCO,Highland
2007,CRWYWA,1,05-Jun-07,20000000,Oligochaeta,23,21s,29,True uplands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,5071X000,Clinocerinae,1,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,50400000,Chironomidae,48,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,5036038Z,Simulium (Simulium) ornatum group,3,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,5036032Z,Simulium (Nevermannia) cryophilum group,2,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,50140500,Dicranota sp.,18,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,50132100,Eloeophila sp.,1,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,483Z0000,Limnephilidae (including Apataniidae),2,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,48380101,"Odontocerum albicorne (Scopoli, 1763)",1,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,48370201,Sericostoma personatum (Spence in Kirby & S,1,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,48350202,"Silo pallipes (Fabricius, 1781)",6,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,48350200,Silo sp.,18,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,48340301,"Drusus annulatus (Stephens, 1837)",3,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,48120200,Agapetus sp.,3,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,48110101,"Rhyacophila dorsalis (Curtis, 1834)",1,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,45630301,"Limnius volckmari (Panzer, 1793)",37,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,45630101,"Elmis aenea (Müller, 1806)",82,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,45141502,"Oreodytes sanmarkii (C.R. Sahlberg, 1826)",9,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,41210201,"Perlodes microcephalus (Pictet, 1833)",4,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,41130101,"Leuctra fusca (Linnaeus, 1758)",6,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,41120101,"Protonemura meyeri (Pictet, 1841)",7,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,40410201,"Serratella ignita (Poda, 1761)",16,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,40130100,Rhithrogena sp.,3,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,4012011Z,Baetis scambus group,6,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",70,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,24000000,Hydracarina,11,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,22120401,"Glossiphonia complanata (Linnaeus, 1758)",3,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,20000000,Oligochaeta,9,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,17130200,Pisidium sp.,1,25s,33,Lowlands (Scotland),SCO,Highland
2007,EPDZLB,1,07-Sep-07,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",312,25s,33,Lowlands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,9000000,Nematomorpha,3,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41120200,Amphinemura sp.,2,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41120401,"Nemoura avicularis Morton, 1894",10,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,48240402,"Plectrocnemia conspersa (Curtis, 1834)",4,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,50132100,Eloeophila sp.,1,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,45630101,"Elmis aenea (Müller, 1806)",137,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,5036032Z,Simulium (Nevermannia) cryophilum group,22,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41130103,"Leuctra hippopus Kempny, 1899",11,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,50400000,Chironomidae,147,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,50350000,Ceratopogonidae,5,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,50340100,Thaumalea sp.,1,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,50140500,Dicranota sp.,3,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,49110101,Acentria ephemerella (Denis & Schiffermülle,1,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,483Z0000,Limnephilidae (including Apataniidae),1,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,48350202,"Silo pallipes (Fabricius, 1781)",4,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,48130300,Hydroptila sp.,13,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,48120200,Agapetus sp.,10,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,45810000,Curculionidae,1,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,45510Z00,Elodes group,8,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,45351302,"Anacaena globulus (Paykull, 1829)",2,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,45141901,"Platambus maculatus (Linnaeus, 1758)",14,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,45141502,"Oreodytes sanmarkii (C.R. Sahlberg, 1826)",19,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41230301,"Siphonoperla torrentium (Pictet, 1841)",1,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41220101,"Dinocras cephalotes (Curtis, 1827)",8,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41130106,"Leuctra nigra (Olivier, 1811)",37,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41130101,"Leuctra fusca (Linnaeus, 1758)",11,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41130100,Leuctra sp.,5,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,4112040Z,Nemoura cambrica group,3,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41120400,Nemoura sp.,2,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41120301,"Nemurella picteti Klapálek, 1900",6,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41120202,"Amphinemura sulcicollis (Stephens, 1836)",1,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,41120101,"Protonemura meyeri (Pictet, 1841)",3,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,40120111,"Baetis vernus Curtis, 1834",5,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",4,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,24000000,Hydracarina,5,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,20000000,Oligochaeta,2,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,17130200,Pisidium sp.,2,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,16231101,"Ancylus fluviatilis O.F. Müller, 1774",1,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,AQLJEH,1,09-Sep-07,5110201,"Polycelis felina (Dalyell, 1814)",1,28s,36,Intermediate uplands and Islands (Scotland),SCO,Highland
2007,EPCXUG,1,05-Oct-07,17130200,Pisidium sp.,25,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",31,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41130101,"Leuctra fusca (Linnaeus, 1758)",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,45510Z00,Elodes group,3,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,48250209,"Hydropsyche siltalai Döhler, 1963",10,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,5036038Z,Simulium (Simulium) ornatum group,35,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,50140500,Dicranota sp.,7,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41130104,"Leuctra inermis Kempny, 1899",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41130103,"Leuctra hippopus Kempny, 1899",4,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,4112040Z,Nemoura cambrica group,1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41120401,"Nemoura avicularis Morton, 1894",7,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41120301,"Nemurella picteti Klapálek, 1900",4,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41120202,"Amphinemura sulcicollis (Stephens, 1836)",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41120101,"Protonemura meyeri (Pictet, 1841)",2,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,40120501,"Alainites muticus (Linnaeus, 1758)",30,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,40120201,"Centroptilum luteolum (Müller, 1776)",2,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,24000000,Hydracarina,22,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,22120401,"Glossiphonia complanata (Linnaeus, 1758)",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,20000000,Oligochaeta,179,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,16231101,"Ancylus fluviatilis O.F. Müller, 1774",12,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,16220602,"Radix balthica (Linnaeus, 1758)",3,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,50400000,Chironomidae,92,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,5036034Z,Simulium (Eusimulium) aureum group,9,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,5036032Z,Simulium (Nevermannia) cryophilum group,1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,50350000,Ceratopogonidae,3,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,50140100,Pedicia sp.,3,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,50132520,Neolimnomyia (Neolimnomyia) sp.,3,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,483Z0000,Limnephilidae (including Apataniidae),1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,48240402,"Plectrocnemia conspersa (Curtis, 1834)",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,45630301,"Limnius volckmari (Panzer, 1793)",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,45630101,"Elmis aenea (Müller, 1806)",22,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,45410202,"Hydraena gracilis Germar, 1824",2,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,45142Z00,Agabus group,3,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,45142100,Ilybius sp.,1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,45142013,"Agabus melanarius Aubé, 1837",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,45110311,"Haliplus lineatocollis (Marsham, 1802)",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41230301,"Siphonoperla torrentium (Pictet, 1841)",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41220101,"Dinocras cephalotes (Curtis, 1827)",1,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41210401,"Isoperla grammatica (Poda, 1761)",3,25s,33,Lowlands (Scotland),SCO,Moray
2007,EPCXUG,1,05-Oct-07,41130106,"Leuctra nigra (Olivier, 1811)",7,25s,33,Lowlands (Scotland),SCO,Moray
2007,GAEJTI,1,05-Oct-07,50610100,Beris sp.,1,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",4,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,41230301,"Siphonoperla torrentium (Pictet, 1841)",1,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,43610910,Sigara (Sigara) sp.,2,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,50210Z00,Pericoma group,1,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,483Z0000,Limnephilidae (including Apataniidae),6,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,50800000,Cyclorrhapha,1,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,50400000,Chironomidae,124,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,5036038Z,Simulium (Simulium) ornatum group,2,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,50310000,Dixidae,1,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,50140500,Dicranota sp.,2,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,50132520,Neolimnomyia (Neolimnomyia) sp.,1,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,50132100,Eloeophila sp.,2,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,48341002,"Micropterna sequax McLachlan, 1875",1,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,48340301,"Drusus annulatus (Stephens, 1837)",4,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,48120200,Agapetus sp.,4,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,45630101,"Elmis aenea (Müller, 1806)",8,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,45510Z00,Elodes group,3,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,4514130Z,Nebrioporus depressus group,1,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,43610921,"Sigara (Subsigara) distincta (Fieber, 1848)",6,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,43610501,"Callicorixa praeusta (Fieber, 1848)",3,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,43220111,"Velia (Plesiovelia) caprai Tamanini, 1947",7,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,43220100,Velia sp.,12,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,41130106,"Leuctra nigra (Olivier, 1811)",4,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,4112040Z,Nemoura cambrica group,20,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,40130100,Rhithrogena sp.,1,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,37140206,"Gammarus pulex (Linnaeus, 1758)",1755,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,36110101,"Asellus aquaticus (Linnaeus, 1758)",4,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,20000000,Oligochaeta,6,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,17130200,Pisidium sp.,80,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,16231101,"Ancylus fluviatilis O.F. Müller, 1774",2,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GAEJTI,1,05-Oct-07,16140301,"Potamopyrgus antipodarum (J.E.Gray, 1843)",44,25s,33,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,16220602,"Radix balthica (Linnaeus, 1758)",4,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,36110101,"Asellus aquaticus (Linnaeus, 1758)",92,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,45510Z00,Elodes group,1,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,48341102,"Potamophylax latipennis (Curtis, 1834)",4,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,483Z0000,Limnephilidae (including Apataniidae),108,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,50350000,Ceratopogonidae,8,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,5071YX00,Hemerodromia group,8,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,50830000,Ephydridae,1,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,50400000,Chironomidae,764,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,5036038Z,Simulium (Simulium) ornatum group,116,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,5036034Z,Simulium (Eusimulium) aureum group,20,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,50210Z00,Pericoma group,5,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,50140500,Dicranota sp.,12,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,501103AZ,Tipula (Yamatotipula) montium group,2,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,483A0400,Mystacides sp.,4,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,48341726,"Limnephilus rhombicus (Linnaeus, 1758)",8,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,48341700,Limnephilus sp.,12,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,48341100,Potamophylax sp.,12,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,48341002,"Micropterna sequax McLachlan, 1875",1,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,48340W00,Micropterna group,8,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,48340301,"Drusus annulatus (Stephens, 1837)",40,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,48110101,"Rhyacophila dorsalis (Curtis, 1834)",12,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,45630600,Oulimnius sp.,1,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,45630101,"Elmis aenea (Müller, 1806)",1,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,45351302,"Anacaena globulus (Paykull, 1829)",1,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,40120107,"Baetis rhodani (Pictet, 1843-1845)",36,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,37140206,"Gammarus pulex (Linnaeus, 1758)",620,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,24000000,Hydracarina,48,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,20000000,Oligochaeta,104,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,17130200,Pisidium sp.,52,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,GCKECU,1,07-Oct-07,0511020Z,Polycelis nigra group,4,26s,34,Lowlands (Scotland),SCO,Aberdeenshire
2007,KKQPEW,1,09-Aug-07,16220602,"Radix balthica (Linnaeus, 1758)",19,30s,38,Intermediate uplands and Islands (Scotland),SCO,Eilean Siar
2007,KKQPEW,1,09-Aug-07,43610000,Corixidae,2,30s,38,Intermediate uplands and Islands (Scotland),SCO,Eilean Siar
2007,KKQPEW,1,09-Aug-07,45142Z00,Agabus group,4,30s,38,Intermediate uplands and Islands (Scotland),SCO,Eilean Siar
2007,KKQPEW,1,09-Aug-07,50210000,Psychodidae,1,30s,38,Intermediate uplands and Islands (Scotland),SCO,Eilean Siar
2007,KKQPEW,1,09-Aug-07,50830000,Ephydridae,3,30s,38,Intermediate uplands and Islands (Scotland),SCO,Eilean Siar
2007,KKQPEW,1,09-Aug-07,5071YW00,Chelifera group,4,30s,38,Intermediate uplands and Islands (Scotland),SCO,Eilean Siar
