"OBSERVATION_TYPE","SITE_ID","DATE","VARIABLE_UNITS","VARIABLE_NAME","VALUE"
"TAXON_COUNT","V-13",2009,"count","OCWA",0
"TAXON_COUNT","V-13",2010,"count","OCWA",0
"TAXON_COUNT","V-13",2011,"count","OCWA",0
"TAXON_COUNT","V-13",2012,"count","OCWA",0
"TAXON_COUNT","V-13",2013,"count","OCWA",0
"TAXON_COUNT","V-13",2014,"count","OCWA",0
"TAXON_COUNT","V-13",2015,"count","OCWA",0
"TAXON_COUNT","V-13",2016,"count","OCWA",0
"TAXON_COUNT","V-14",2001,"count","OCWA",0
"TAXON_COUNT","V-14",2002,"count","OCWA",0
"TAXON_COUNT","V-14",2003,"count","OCWA",0
"TAXON_COUNT","V-14",2004,"count","OCWA",0
"TAXON_COUNT","V-14",2005,"count","OCWA",0
"TAXON_COUNT","V-14",2006,"count","OCWA",0
"TAXON_COUNT","V-14",2007,"count","OCWA",0
"TAXON_COUNT","V-14",2008,"count","OCWA",0
"TAXON_COUNT","V-14",2009,"count","OCWA",0
"TAXON_COUNT","V-14",2010,"count","OCWA",0
"TAXON_COUNT","V-14",2011,"count","OCWA",0
"TAXON_COUNT","V-14",2012,"count","OCWA",0
"TAXON_COUNT","V-14",2013,"count","OCWA",0
"TAXON_COUNT","V-14",2014,"count","OCWA",0
"TAXON_COUNT","V-14",2015,"count","OCWA",0
"TAXON_COUNT","V-14",2016,"count","OCWA",0
"TAXON_COUNT","V-20",2001,"count","OCWA",0
"TAXON_COUNT","V-20",2002,"count","OCWA",0
"TAXON_COUNT","V-20",2003,"count","OCWA",0
"TAXON_COUNT","V-20",2004,"count","OCWA",0
"TAXON_COUNT","V-20",2005,"count","OCWA",0
"TAXON_COUNT","V-20",2006,"count","OCWA",0
"TAXON_COUNT","V-20",2007,"count","OCWA",0
"TAXON_COUNT","V-20",2008,"count","OCWA",0
"TAXON_COUNT","V-20",2009,"count","OCWA",0
"TAXON_COUNT","V-20",2010,"count","OCWA",1
"TAXON_COUNT","V-20",2011,"count","OCWA",0
"TAXON_COUNT","V-20",2012,"count","OCWA",0
"TAXON_COUNT","V-20",2013,"count","OCWA",0
"TAXON_COUNT","V-20",2014,"count","OCWA",0
"TAXON_COUNT","V-20",2015,"count","OCWA",0
"TAXON_COUNT","V-20",2016,"count","OCWA",0
"TAXON_COUNT","W-15",2001,"count","OCWA",0
"TAXON_COUNT","W-15",2002,"count","OCWA",0
"TAXON_COUNT","W-15",2003,"count","OCWA",0
"TAXON_COUNT","W-15",2004,"count","OCWA",0
"TAXON_COUNT","W-15",2005,"count","OCWA",0
"TAXON_COUNT","W-15",2006,"count","OCWA",0
"TAXON_COUNT","W-15",2007,"count","OCWA",0
"TAXON_COUNT","W-15",2008,"count","OCWA",0
"TAXON_COUNT","W-15",2009,"count","OCWA",0
"TAXON_COUNT","W-15",2010,"count","OCWA",0
"TAXON_COUNT","W-15",2011,"count","OCWA",0
"TAXON_COUNT","W-15",2012,"count","OCWA",0
"TAXON_COUNT","W-15",2013,"count","OCWA",0
"TAXON_COUNT","W-15",2014,"count","OCWA",0
"TAXON_COUNT","W-15",2015,"count","OCWA",0
"TAXON_COUNT","W-15",2016,"count","OCWA",0
"TAXON_COUNT","W-17",2001,"count","OCWA",0
"TAXON_COUNT","W-17",2002,"count","OCWA",0
"TAXON_COUNT","W-17",2003,"count","OCWA",0
"TAXON_COUNT","W-17",2004,"count","OCWA",0
"TAXON_COUNT","W-17",2005,"count","OCWA",0
"TAXON_COUNT","W-17",2006,"count","OCWA",0
"TAXON_COUNT","W-17",2007,"count","OCWA",0
"TAXON_COUNT","W-17",2008,"count","OCWA",0
"TAXON_COUNT","W-17",2009,"count","OCWA",0
"TAXON_COUNT","W-17",2010,"count","OCWA",0
"TAXON_COUNT","W-17",2011,"count","OCWA",0
"TAXON_COUNT","W-17",2012,"count","OCWA",0
"TAXON_COUNT","W-17",2013,"count","OCWA",0
"TAXON_COUNT","W-17",2014,"count","OCWA",0
"TAXON_COUNT","W-17",2015,"count","OCWA",0
"TAXON_COUNT","W-17",2016,"count","OCWA",0
"TAXON_COUNT","W-6",2001,"count","OCWA",0
"TAXON_COUNT","W-6",2002,"count","OCWA",0
"TAXON_COUNT","W-6",2003,"count","OCWA",0
"TAXON_COUNT","W-6",2004,"count","OCWA",0
"TAXON_COUNT","W-6",2005,"count","OCWA",0
"TAXON_COUNT","W-6",2006,"count","OCWA",0
"TAXON_COUNT","W-6",2007,"count","OCWA",0
"TAXON_COUNT","W-6",2008,"count","OCWA",0
"TAXON_COUNT","W-6",2009,"count","OCWA",0
"TAXON_COUNT","W-6",2010,"count","OCWA",0
"TAXON_COUNT","W-6",2011,"count","OCWA",0
"TAXON_COUNT","W-6",2012,"count","OCWA",0
"TAXON_COUNT","W-6",2013,"count","OCWA",0
"TAXON_COUNT","W-6",2014,"count","OCWA",0
"TAXON_COUNT","W-6",2015,"count","OCWA",0
"TAXON_COUNT","W-6",2016,"count","OCWA",0
"TAXON_COUNT","X-18",2001,"count","OCWA",0
"TAXON_COUNT","X-18",2002,"count","OCWA",0
"TAXON_COUNT","X-18",2003,"count","OCWA",0
"TAXON_COUNT","X-18",2004,"count","OCWA",0
"TAXON_COUNT","X-18",2005,"count","OCWA",0
"TAXON_COUNT","X-18",2006,"count","OCWA",0
"TAXON_COUNT","X-18",2007,"count","OCWA",0
"TAXON_COUNT","X-18",2008,"count","OCWA",0
"TAXON_COUNT","X-18",2009,"count","OCWA",0
"TAXON_COUNT","X-18",2010,"count","OCWA",0
"TAXON_COUNT","X-18",2011,"count","OCWA",0
"TAXON_COUNT","X-18",2012,"count","OCWA",0
"TAXON_COUNT","X-18",2013,"count","OCWA",0
"TAXON_COUNT","X-18",2014,"count","OCWA",0
"TAXON_COUNT","X-18",2015,"count","OCWA",0
"TAXON_COUNT","X-18",2016,"count","OCWA",0
"TAXON_COUNT","Y-19",2001,"count","OCWA",0
"TAXON_COUNT","Y-19",2002,"count","OCWA",0
"TAXON_COUNT","Y-19",2003,"count","OCWA",0
"TAXON_COUNT","Y-19",2004,"count","OCWA",0
"TAXON_COUNT","Y-19",2005,"count","OCWA",0
"TAXON_COUNT","Y-19",2006,"count","OCWA",0
"TAXON_COUNT","Y-19",2007,"count","OCWA",0
"TAXON_COUNT","Y-19",2008,"count","OCWA",0
"TAXON_COUNT","Y-19",2009,"count","OCWA",0
"TAXON_COUNT","Y-19",2010,"count","OCWA",0
"TAXON_COUNT","Y-19",2011,"count","OCWA",0
"TAXON_COUNT","Y-19",2012,"count","OCWA",0
"TAXON_COUNT","Y-19",2013,"count","OCWA",0
"TAXON_COUNT","Y-19",2014,"count","OCWA",1
"TAXON_COUNT","Y-19",2015,"count","OCWA",0
"TAXON_COUNT","Y-19",2016,"count","OCWA",0
"TAXON_COUNT","Z-23",2001,"count","OCWA",0
"TAXON_COUNT","Z-23",2002,"count","OCWA",0
"TAXON_COUNT","Z-23",2003,"count","OCWA",0
"TAXON_COUNT","Z-23",2004,"count","OCWA",0
"TAXON_COUNT","Z-23",2005,"count","OCWA",0
"TAXON_COUNT","Z-23",2006,"count","OCWA",0
"TAXON_COUNT","Z-23",2007,"count","OCWA",0
"TAXON_COUNT","Z-23",2008,"count","OCWA",0
"TAXON_COUNT","Z-23",2009,"count","OCWA",0
"TAXON_COUNT","Z-23",2010,"count","OCWA",0
"TAXON_COUNT","Z-23",2011,"count","OCWA",0
"TAXON_COUNT","Z-23",2012,"count","OCWA",0
"TAXON_COUNT","Z-23",2013,"count","OCWA",0
"TAXON_COUNT","Z-23",2014,"count","OCWA",2
"TAXON_COUNT","Z-23",2015,"count","OCWA",0
"TAXON_COUNT","Z-23",2016,"count","OCWA",0
"TAXON_COUNT","AA-17",2001,"count","PHAI",0
"TAXON_COUNT","AA-17",2002,"count","PHAI",0
"TAXON_COUNT","AA-17",2003,"count","PHAI",0
"TAXON_COUNT","AA-17",2004,"count","PHAI",0
"TAXON_COUNT","AA-17",2005,"count","PHAI",0
"TAXON_COUNT","AA-17",2006,"count","PHAI",0
"TAXON_COUNT","AA-17",2007,"count","PHAI",0
"TAXON_COUNT","AA-17",2008,"count","PHAI",0
"TAXON_COUNT","AA-17",2009,"count","PHAI",0
"TAXON_COUNT","AA-17",2010,"count","PHAI",0
"TAXON_COUNT","AA-17",2011,"count","PHAI",0
"TAXON_COUNT","AA-17",2012,"count","PHAI",0
"TAXON_COUNT","AA-17",2013,"count","PHAI",0
"TAXON_COUNT","AA-17",2014,"count","PHAI",0
"TAXON_COUNT","AA-17",2015,"count","PHAI",0
"TAXON_COUNT","AA-17",2016,"count","PHAI",0
"TAXON_COUNT","AA-20",2001,"count","PHAI",0
"TAXON_COUNT","AA-20",2002,"count","PHAI",0
"TAXON_COUNT","AA-20",2003,"count","PHAI",0
"TAXON_COUNT","AA-20",2004,"count","PHAI",0
"TAXON_COUNT","AA-20",2005,"count","PHAI",0
"TAXON_COUNT","AA-20",2006,"count","PHAI",0
"TAXON_COUNT","AA-20",2007,"count","PHAI",0
"TAXON_COUNT","AA-20",2008,"count","PHAI",0
"TAXON_COUNT","AA-20",2009,"count","PHAI",0
"TAXON_COUNT","AA-20",2010,"count","PHAI",0
"TAXON_COUNT","AA-20",2011,"count","PHAI",0
"TAXON_COUNT","AA-20",2012,"count","PHAI",0
"TAXON_COUNT","AA-20",2013,"count","PHAI",0
"TAXON_COUNT","AA-20",2014,"count","PHAI",0
"TAXON_COUNT","AA-20",2015,"count","PHAI",0
"TAXON_COUNT","AA-20",2016,"count","PHAI",0
"TAXON_COUNT","AB-19",2001,"count","PHAI",0
"TAXON_COUNT","AB-19",2002,"count","PHAI",0
"TAXON_COUNT","AB-19",2003,"count","PHAI",0
"TAXON_COUNT","AB-19",2004,"count","PHAI",0
"TAXON_COUNT","AB-19",2005,"count","PHAI",0
"TAXON_COUNT","AB-19",2006,"count","PHAI",0
"TAXON_COUNT","AB-19",2007,"count","PHAI",0
"TAXON_COUNT","AB-19",2008,"count","PHAI",0
"TAXON_COUNT","AB-19",2009,"count","PHAI",0
"TAXON_COUNT","AB-19",2010,"count","PHAI",0
"TAXON_COUNT","AB-19",2011,"count","PHAI",0
"TAXON_COUNT","AB-19",2012,"count","PHAI",0
"TAXON_COUNT","AB-19",2013,"count","PHAI",0
"TAXON_COUNT","AB-19",2014,"count","PHAI",0
"TAXON_COUNT","AB-19",2015,"count","PHAI",0
"TAXON_COUNT","AB-19",2016,"count","PHAI",0
"TAXON_COUNT","AC-16",2001,"count","PHAI",0
"TAXON_COUNT","AC-16",2002,"count","PHAI",0
"TAXON_COUNT","AC-16",2003,"count","PHAI",0
"TAXON_COUNT","AC-16",2004,"count","PHAI",0
"TAXON_COUNT","AC-16",2005,"count","PHAI",0
"TAXON_COUNT","AC-16",2006,"count","PHAI",0
"TAXON_COUNT","AC-16",2007,"count","PHAI",0
"TAXON_COUNT","AC-16",2008,"count","PHAI",0
"TAXON_COUNT","AC-16",2009,"count","PHAI",0
"TAXON_COUNT","AC-16",2010,"count","PHAI",0
"TAXON_COUNT","AC-16",2011,"count","PHAI",0
"TAXON_COUNT","AC-16",2012,"count","PHAI",0
"TAXON_COUNT","AC-16",2013,"count","PHAI",0
"TAXON_COUNT","AC-16",2014,"count","PHAI",0
"TAXON_COUNT","AC-16",2015,"count","PHAI",0
"TAXON_COUNT","AC-16",2016,"count","PHAI",0
"TAXON_COUNT","AD-10",2001,"count","PHAI",2
"TAXON_COUNT","AD-10",2002,"count","PHAI",1
"TAXON_COUNT","AD-10",2003,"count","PHAI",2
"TAXON_COUNT","AD-10",2004,"count","PHAI",0
"TAXON_COUNT","AD-10",2005,"count","PHAI",0
"TAXON_COUNT","AD-10",2006,"count","PHAI",0
"TAXON_COUNT","AD-10",2007,"count","PHAI",1
"TAXON_COUNT","AD-10",2008,"count","PHAI",2
"TAXON_COUNT","AD-10",2009,"count","PHAI",0
"TAXON_COUNT","AD-10",2010,"count","PHAI",0
"TAXON_COUNT","AD-10",2011,"count","PHAI",0
"TAXON_COUNT","AD-10",2012,"count","PHAI",0
"TAXON_COUNT","AD-10",2013,"count","PHAI",0
"TAXON_COUNT","AD-10",2014,"count","PHAI",1
"TAXON_COUNT","AD-10",2015,"count","PHAI",0
"TAXON_COUNT","AD-10",2016,"count","PHAI",0
"TAXON_COUNT","AD-21",2001,"count","PHAI",0
"TAXON_COUNT","AD-21",2002,"count","PHAI",0
"TAXON_COUNT","AD-21",2003,"count","PHAI",0
"TAXON_COUNT","AD-21",2004,"count","PHAI",0
"TAXON_COUNT","AD-21",2005,"count","PHAI",0
"TAXON_COUNT","AD-21",2006,"count","PHAI",0
"TAXON_COUNT","AD-21",2007,"count","PHAI",0
"TAXON_COUNT","AD-21",2008,"count","PHAI",0
"TAXON_COUNT","AD-21",2009,"count","PHAI",0
"TAXON_COUNT","AD-21",2010,"count","PHAI",0
"TAXON_COUNT","AD-21",2011,"count","PHAI",0
"TAXON_COUNT","AD-21",2012,"count","PHAI",0
"TAXON_COUNT","AD-21",2013,"count","PHAI",0
"TAXON_COUNT","AD-21",2014,"count","PHAI",0
"TAXON_COUNT","AD-21",2015,"count","PHAI",0
"TAXON_COUNT","AD-21",2016,"count","PHAI",0
"TAXON_COUNT","AE-23",2001,"count","PHAI",0
"TAXON_COUNT","AE-23",2002,"count","PHAI",0
"TAXON_COUNT","AE-23",2003,"count","PHAI",0
"TAXON_COUNT","AE-23",2004,"count","PHAI",0
"TAXON_COUNT","AE-23",2005,"count","PHAI",0
"TAXON_COUNT","AE-23",2006,"count","PHAI",0
"TAXON_COUNT","AE-23",2007,"count","PHAI",0
"TAXON_COUNT","AE-23",2008,"count","PHAI",0
"TAXON_COUNT","AE-23",2009,"count","PHAI",0
"TAXON_COUNT","AE-23",2010,"count","PHAI",0
"TAXON_COUNT","AE-23",2011,"count","PHAI",0
"TAXON_COUNT","AE-23",2012,"count","PHAI",0
"TAXON_COUNT","AE-23",2013,"count","PHAI",0
"TAXON_COUNT","AE-23",2014,"count","PHAI",1
"TAXON_COUNT","AE-23",2015,"count","PHAI",0
"TAXON_COUNT","AE-23",2016,"count","PHAI",0
"TAXON_COUNT","AF-12",2001,"count","PHAI",0
"TAXON_COUNT","AF-12",2002,"count","PHAI",0
"TAXON_COUNT","AF-12",2003,"count","PHAI",0
"TAXON_COUNT","AF-12",2004,"count","PHAI",0
"TAXON_COUNT","AF-12",2005,"count","PHAI",0
"TAXON_COUNT","AF-12",2006,"count","PHAI",0
"TAXON_COUNT","AF-12",2007,"count","PHAI",0
"TAXON_COUNT","AF-12",2008,"count","PHAI",0
"TAXON_COUNT","AF-12",2009,"count","PHAI",0
"TAXON_COUNT","AF-12",2010,"count","PHAI",0
"TAXON_COUNT","AF-12",2011,"count","PHAI",0
"TAXON_COUNT","AF-12",2012,"count","PHAI",0
"TAXON_COUNT","AF-12",2013,"count","PHAI",0
"TAXON_COUNT","AF-12",2014,"count","PHAI",0
"TAXON_COUNT","AF-12",2015,"count","PHAI",0
"TAXON_COUNT","AF-12",2016,"count","PHAI",0
"TAXON_COUNT","F-8",2001,"count","PHAI",0
"TAXON_COUNT","F-8",2002,"count","PHAI",0
"TAXON_COUNT","F-8",2003,"count","PHAI",0
"TAXON_COUNT","F-8",2004,"count","PHAI",0
"TAXON_COUNT","F-8",2005,"count","PHAI",0
"TAXON_COUNT","F-8",2006,"count","PHAI",0
"TAXON_COUNT","F-8",2007,"count","PHAI",1
"TAXON_COUNT","F-8",2008,"count","PHAI",0
"TAXON_COUNT","F-8",2009,"count","PHAI",0
"TAXON_COUNT","F-8",2010,"count","PHAI",0
"TAXON_COUNT","F-8",2011,"count","PHAI",0
"TAXON_COUNT","F-8",2012,"count","PHAI",0
"TAXON_COUNT","F-8",2013,"count","PHAI",0
"TAXON_COUNT","F-8",2014,"count","PHAI",0
"TAXON_COUNT","F-8",2015,"count","PHAI",0
"TAXON_COUNT","F-8",2016,"count","PHAI",0
"TAXON_COUNT","G-15",2001,"count","PHAI",1
"TAXON_COUNT","G-15",2002,"count","PHAI",0
"TAXON_COUNT","G-15",2003,"count","PHAI",0
"TAXON_COUNT","G-15",2004,"count","PHAI",0
"TAXON_COUNT","G-15",2005,"count","PHAI",0
"TAXON_COUNT","G-15",2006,"count","PHAI",0
"TAXON_COUNT","G-15",2007,"count","PHAI",0
"TAXON_COUNT","G-15",2008,"count","PHAI",0
"TAXON_COUNT","G-15",2009,"count","PHAI",0
"TAXON_COUNT","G-15",2010,"count","PHAI",0
"TAXON_COUNT","G-15",2011,"count","PHAI",0
"TAXON_COUNT","G-15",2012,"count","PHAI",0
"TAXON_COUNT","G-15",2013,"count","PHAI",0
"TAXON_COUNT","G-15",2014,"count","PHAI",0
"TAXON_COUNT","G-15",2015,"count","PHAI",0
"TAXON_COUNT","G-15",2016,"count","PHAI",0
"TAXON_COUNT","I-11",2001,"count","PHAI",0
"TAXON_COUNT","I-11",2002,"count","PHAI",1
"TAXON_COUNT","I-11",2003,"count","PHAI",0
"TAXON_COUNT","I-11",2004,"count","PHAI",0
"TAXON_COUNT","I-11",2005,"count","PHAI",0
"TAXON_COUNT","I-11",2006,"count","PHAI",0
"TAXON_COUNT","I-11",2007,"count","PHAI",0
"TAXON_COUNT","I-11",2008,"count","PHAI",0
"TAXON_COUNT","I-11",2009,"count","PHAI",0
"TAXON_COUNT","I-11",2010,"count","PHAI",0
"TAXON_COUNT","I-11",2011,"count","PHAI",0
"TAXON_COUNT","I-11",2012,"count","PHAI",0
"TAXON_COUNT","I-11",2013,"count","PHAI",0
"TAXON_COUNT","I-11",2014,"count","PHAI",0
"TAXON_COUNT","I-11",2015,"count","PHAI",0
"TAXON_COUNT","I-11",2016,"count","PHAI",0
"TAXON_COUNT","I-17",2001,"count","PHAI",0
"TAXON_COUNT","I-17",2002,"count","PHAI",0
"TAXON_COUNT","I-17",2003,"count","PHAI",0
"TAXON_COUNT","I-17",2004,"count","PHAI",0
"TAXON_COUNT","I-17",2005,"count","PHAI",1
"TAXON_COUNT","I-17",2006,"count","PHAI",0
"TAXON_COUNT","I-17",2007,"count","PHAI",0
"TAXON_COUNT","I-17",2008,"count","PHAI",0
"TAXON_COUNT","I-17",2009,"count","PHAI",0
"TAXON_COUNT","I-17",2010,"count","PHAI",0
"TAXON_COUNT","I-17",2011,"count","PHAI",0
"TAXON_COUNT","I-17",2012,"count","PHAI",0
"TAXON_COUNT","I-17",2013,"count","PHAI",0
"TAXON_COUNT","I-17",2014,"count","PHAI",0
"TAXON_COUNT","I-17",2015,"count","PHAI",0
"TAXON_COUNT","I-17",2016,"count","PHAI",0
"TAXON_COUNT","M-16",2001,"count","PHAI",0
"TAXON_COUNT","M-16",2002,"count","PHAI",0
"TAXON_COUNT","M-16",2003,"count","PHAI",0
"TAXON_COUNT","M-16",2004,"count","PHAI",0
"TAXON_COUNT","M-16",2005,"count","PHAI",0
"TAXON_COUNT","M-16",2006,"count","PHAI",0
"TAXON_COUNT","M-16",2007,"count","PHAI",0
"TAXON_COUNT","M-16",2008,"count","PHAI",0
"TAXON_COUNT","M-16",2009,"count","PHAI",0
"TAXON_COUNT","M-16",2010,"count","PHAI",0
"TAXON_COUNT","M-16",2011,"count","PHAI",0
"TAXON_COUNT","M-16",2012,"count","PHAI",0
"TAXON_COUNT","M-16",2013,"count","PHAI",0
"TAXON_COUNT","M-16",2014,"count","PHAI",0
"TAXON_COUNT","M-16",2015,"count","PHAI",0
"TAXON_COUNT","M-16",2016,"count","PHAI",0
"TAXON_COUNT","N-12",2001,"count","PHAI",0
"TAXON_COUNT","N-12",2002,"count","PHAI",0
"TAXON_COUNT","N-12",2003,"count","PHAI",0
"TAXON_COUNT","N-12",2004,"count","PHAI",0
"TAXON_COUNT","N-12",2005,"count","PHAI",0
"TAXON_COUNT","N-12",2006,"count","PHAI",0
"TAXON_COUNT","N-12",2007,"count","PHAI",0
"TAXON_COUNT","N-12",2008,"count","PHAI",0
"TAXON_COUNT","N-12",2009,"count","PHAI",0
"TAXON_COUNT","N-12",2010,"count","PHAI",0
"TAXON_COUNT","N-12",2011,"count","PHAI",0
"TAXON_COUNT","N-12",2012,"count","PHAI",0
"TAXON_COUNT","N-12",2013,"count","PHAI",0
"TAXON_COUNT","N-12",2014,"count","PHAI",0
"TAXON_COUNT","N-12",2015,"count","PHAI",0
"TAXON_COUNT","N-12",2016,"count","PHAI",0
"TAXON_COUNT","O-9",2001,"count","PHAI",0
"TAXON_COUNT","O-9",2002,"count","PHAI",0
"TAXON_COUNT","O-9",2003,"count","PHAI",0
"TAXON_COUNT","O-9",2004,"count","PHAI",0
"TAXON_COUNT","O-9",2005,"count","PHAI",0
"TAXON_COUNT","O-9",2006,"count","PHAI",0
"TAXON_COUNT","O-9",2007,"count","PHAI",0
"TAXON_COUNT","O-9",2008,"count","PHAI",0
"TAXON_COUNT","O-9",2009,"count","PHAI",0
"TAXON_COUNT","O-9",2010,"count","PHAI",0
"TAXON_COUNT","O-9",2011,"count","PHAI",0
"TAXON_COUNT","O-9",2012,"count","PHAI",0
"TAXON_COUNT","O-9",2013,"count","PHAI",0
"TAXON_COUNT","O-9",2014,"count","PHAI",0
"TAXON_COUNT","O-9",2015,"count","PHAI",0
"TAXON_COUNT","O-9",2016,"count","PHAI",0
"TAXON_COUNT","P-16",2001,"count","PHAI",0
"TAXON_COUNT","P-16",2002,"count","PHAI",0
"TAXON_COUNT","P-16",2003,"count","PHAI",0
"TAXON_COUNT","P-16",2004,"count","PHAI",0
"TAXON_COUNT","P-16",2005,"count","PHAI",0
"TAXON_COUNT","P-16",2006,"count","PHAI",0
"TAXON_COUNT","P-16",2007,"count","PHAI",0
"TAXON_COUNT","P-16",2008,"count","PHAI",0
"TAXON_COUNT","P-16",2009,"count","PHAI",0
"TAXON_COUNT","P-16",2010,"count","PHAI",0
"TAXON_COUNT","P-16",2011,"count","PHAI",0
"TAXON_COUNT","P-16",2012,"count","PHAI",0
"TAXON_COUNT","P-16",2013,"count","PHAI",0
"TAXON_COUNT","P-16",2014,"count","PHAI",0
"TAXON_COUNT","P-16",2015,"count","PHAI",0
"TAXON_COUNT","P-16",2016,"count","PHAI",0
"TAXON_COUNT","P-18",2001,"count","PHAI",0
"TAXON_COUNT","P-18",2002,"count","PHAI",0
"TAXON_COUNT","P-18",2003,"count","PHAI",0
"TAXON_COUNT","P-18",2004,"count","PHAI",0
"TAXON_COUNT","P-18",2005,"count","PHAI",0
"TAXON_COUNT","P-18",2006,"count","PHAI",0
"TAXON_COUNT","P-18",2007,"count","PHAI",0
"TAXON_COUNT","P-18",2008,"count","PHAI",0
"TAXON_COUNT","P-18",2009,"count","PHAI",0
"TAXON_COUNT","P-18",2010,"count","PHAI",0
"TAXON_COUNT","P-18",2011,"count","PHAI",0
"TAXON_COUNT","P-18",2012,"count","PHAI",0
"TAXON_COUNT","P-18",2013,"count","PHAI",0
"TAXON_COUNT","P-18",2014,"count","PHAI",0
"TAXON_COUNT","P-18",2015,"count","PHAI",0
"TAXON_COUNT","P-18",2016,"count","PHAI",0
"TAXON_COUNT","Q-7",2001,"count","PHAI",0
"TAXON_COUNT","Q-7",2002,"count","PHAI",0
"TAXON_COUNT","Q-7",2003,"count","PHAI",0
"TAXON_COUNT","Q-7",2004,"count","PHAI",0
"TAXON_COUNT","Q-7",2005,"count","PHAI",0
"TAXON_COUNT","Q-7",2006,"count","PHAI",0
"TAXON_COUNT","Q-7",2007,"count","PHAI",0
"TAXON_COUNT","Q-7",2008,"count","PHAI",0
"TAXON_COUNT","Q-7",2009,"count","PHAI",0
"TAXON_COUNT","Q-7",2010,"count","PHAI",0
"TAXON_COUNT","Q-7",2011,"count","PHAI",0
"TAXON_COUNT","Q-7",2012,"count","PHAI",0
"TAXON_COUNT","Q-7",2013,"count","PHAI",0
"TAXON_COUNT","Q-7",2014,"count","PHAI",0
"TAXON_COUNT","Q-7",2015,"count","PHAI",0
"TAXON_COUNT","Q-7",2016,"count","PHAI",0
"TAXON_COUNT","R-12",2001,"count","PHAI",0
"TAXON_COUNT","R-12",2002,"count","PHAI",0
"TAXON_COUNT","R-12",2003,"count","PHAI",0
"TAXON_COUNT","R-12",2004,"count","PHAI",0
"TAXON_COUNT","R-12",2005,"count","PHAI",0
"TAXON_COUNT","R-12",2006,"count","PHAI",0
"TAXON_COUNT","R-12",2007,"count","PHAI",0
"TAXON_COUNT","R-12",2008,"count","PHAI",0
"TAXON_COUNT","R-12",2009,"count","PHAI",0
"TAXON_COUNT","R-12",2010,"count","PHAI",0
"TAXON_COUNT","R-12",2011,"count","PHAI",0
"TAXON_COUNT","R-12",2012,"count","PHAI",0
"TAXON_COUNT","R-12",2013,"count","PHAI",0
"TAXON_COUNT","R-12",2014,"count","PHAI",0
"TAXON_COUNT","R-12",2015,"count","PHAI",0
"TAXON_COUNT","R-12",2016,"count","PHAI",0
"TAXON_COUNT","S-16",2001,"count","PHAI",0
"TAXON_COUNT","S-16",2002,"count","PHAI",0
"TAXON_COUNT","S-16",2003,"count","PHAI",0
"TAXON_COUNT","S-16",2004,"count","PHAI",0
"TAXON_COUNT","S-16",2005,"count","PHAI",0
"TAXON_COUNT","S-16",2006,"count","PHAI",0
"TAXON_COUNT","S-16",2007,"count","PHAI",0
"TAXON_COUNT","S-16",2008,"count","PHAI",0
"TAXON_COUNT","S-16",2009,"count","PHAI",0
"TAXON_COUNT","S-16",2010,"count","PHAI",0
"TAXON_COUNT","S-16",2011,"count","PHAI",0
"TAXON_COUNT","S-16",2012,"count","PHAI",0
"TAXON_COUNT","S-16",2013,"count","PHAI",0
"TAXON_COUNT","S-16",2014,"count","PHAI",0
"TAXON_COUNT","S-16",2015,"count","PHAI",0
"TAXON_COUNT","S-16",2016,"count","PHAI",0
"TAXON_COUNT","T-11",2001,"count","PHAI",0
"TAXON_COUNT","T-11",2002,"count","PHAI",0
"TAXON_COUNT","T-11",2003,"count","PHAI",0
"TAXON_COUNT","T-11",2004,"count","PHAI",0
"TAXON_COUNT","T-11",2005,"count","PHAI",0
"TAXON_COUNT","T-11",2006,"count","PHAI",0
"TAXON_COUNT","T-11",2007,"count","PHAI",0
"TAXON_COUNT","T-11",2008,"count","PHAI",0
"TAXON_COUNT","T-11",2009,"count","PHAI",0
"TAXON_COUNT","T-11",2010,"count","PHAI",0
"TAXON_COUNT","T-11",2011,"count","PHAI",0
"TAXON_COUNT","T-11",2012,"count","PHAI",0
"TAXON_COUNT","T-11",2013,"count","PHAI",0
"TAXON_COUNT","T-11",2014,"count","PHAI",0
"TAXON_COUNT","T-11",2015,"count","PHAI",0
"TAXON_COUNT","T-11",2016,"count","PHAI",0
"TAXON_COUNT","T-13",2001,"count","PHAI",0
"TAXON_COUNT","T-13",2002,"count","PHAI",0
"TAXON_COUNT","T-13",2003,"count","PHAI",0
"TAXON_COUNT","T-13",2004,"count","PHAI",0
"TAXON_COUNT","T-13",2005,"count","PHAI",0
"TAXON_COUNT","T-13",2006,"count","PHAI",0
"TAXON_COUNT","T-13",2007,"count","PHAI",0
"TAXON_COUNT","T-13",2008,"count","PHAI",0
"TAXON_COUNT","T-13",2009,"count","PHAI",0
"TAXON_COUNT","T-13",2010,"count","PHAI",0
"TAXON_COUNT","T-13",2011,"count","PHAI",0
"TAXON_COUNT","T-13",2012,"count","PHAI",0
"TAXON_COUNT","T-13",2013,"count","PHAI",0
"TAXON_COUNT","T-13",2014,"count","PHAI",0
"TAXON_COUNT","T-13",2015,"count","PHAI",0
"TAXON_COUNT","T-13",2016,"count","PHAI",0
"TAXON_COUNT","T-19",2001,"count","PHAI",0
"TAXON_COUNT","T-19",2002,"count","PHAI",0
"TAXON_COUNT","T-19",2003,"count","PHAI",0
