Date	Site	Exposure	Transect #	Tidal Height	Anthopleura elegantissima	Anthopleura xanthogrammica	Balanus crenatus	Balanus glandula	Bryozoa spp	Cnemidocarpa finmarkiensis	Cthamalus dalli	Halichondria spp	Haliclona spp	Hydrozoa spp	Membraniporta membranacea	Mytilus californianus	Mytilus spp	Ophlitaspongia pennata	Pollicipes polymerus	Schizoporella unicornis	Semibalanus cariosus	Serpula vermicularis	Spirorbis spp	Sponges	Tunicates
"13-Aug-03"	"Wizard"	"Exposed"	"12"	1.5	15	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"12"	2	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"12"	2.5	3	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"12"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"12"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"13"	0.5	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"13"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"13"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"13"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"13"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"13"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	38	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"13"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"18"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"18"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"18"	1.5	8	3	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"18"	2	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"18"	2.5	2	1	0	35	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"18"	3	1	0	0	25	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"18"	3.5	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"7"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"7"	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"7"	1.5	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"7"	2	5	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"7"	2.5	2	0	0	0	0	0	0	0	0	0	0	0	98	0	1	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"7"	3	0	0	0	60	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"7"	3.5	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"9"	0.5	0	6	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"9"	1	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"9"	1.5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"9"	2	2	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"9"	2.5	1	0	0	15	0	0	0	0	0	0	0	0	34	0	0	0	10	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"9"	3	0	0	0	60	0	0	0	0	0	0	0	0	8	0	0	0	7	0	0	0	0
"13-Aug-03"	"Wizard"	"Exposed"	"9"	3.5	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"1"	0.5	0	0	0	0	0	0	4	0	0	0	50	0	0	0	0	0	5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"1"	1	0	0	0	15	0	0	0	100	0	0	10	20	0	0	0	100	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"1"	1.5	0	0	0	0	0	0	15	50	0	0	0	0	0	0	15	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"1"	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	2	5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"1"	2.5	6	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	15	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"1"	3	0	0	0	95	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"1"	3.5	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"10"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"10"	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"10"	1.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"10"	2	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"10"	2.5	0	0	0	0	0	0	80	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"10"	3	0	0	0	0	0	0	98	0	0	0	0	0	5	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"10"	3.5	0	0	0	95	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"12"	0.5	0	0	0	2	0	0	0	2	0	0	60	4	0	0	0	0	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"12"	1	0	0	0	2	0	0	0	0	0	0	95	0	0	0	0	20	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"12"	1.5	5	5	0	0	0	0	0	0	0	0	35	0	0	0	0	0	15	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"12"	2	2	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"12"	2.5	0	0	0	25	0	0	0	0	0	0	0	0	0	0	10	0	5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"12"	3	0	0	0	30	0	0	0	0	0	0	0	0	0	0	5	0	15	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"12"	3.5	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"13"	0.5	0	0	0	0	0	0	2	0	0	0	30	0	0	0	0	0	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"13"	1	0	0	0	0	0	0	1	5	25	0	33	0	3	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"13"	1.5	4	5	0	0	0	0	1	2	0	0	8	0	1	0	0	1	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"13"	2	3	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	6	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"13"	2.5	1	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	6	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"13"	3	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	15	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"13"	3.5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"17"	0.5	0	0	2	0	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"17"	1	1	0	2	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"17"	1.5	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"17"	2	0	0	25	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"17"	2.5	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"17"	3	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"17"	3.5	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"23"	0.5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	10	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"23"	1	4	0	0	0	0	0	80	0	40	0	1	0	0	0	0	0	10	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"23"	1.5	1	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	30	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"23"	2	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"23"	2.5	1	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"23"	3	0	0	0	0	0	0	100	0	0	0	0	2	0	0	0	0	40	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"23"	3.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"25"	0.5	0	0	0	2	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"25"	1	0	0	0	10	40	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"25"	1.5	5	0	0	1	25	0	0	0	0	0	25	0	0	0	0	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"25"	2	10	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"25"	2.5	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"25"	3	0	0	0	65	0	0	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"25"	3.5	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"27"	0.5	0	0	20	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"27"	1	0	0	0	0	0	0	10	0	0	0	45	5	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"27"	1.5	2	0	0	0	0	0	20	0	0	0	5	0	0	0	0	0	12	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"27"	2	2	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	10	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"27"	2.5	5	0	0	0	0	0	20	0	0	0	0	2	0	0	0	0	5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"27"	3	0	0	0	0	0	0	10	0	0	0	0	15	0	0	0	0	50	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"27"	3.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"29"	0.5	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	31	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"29"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"29"	1.5	0	5	0	0	0	0	3	0	0	0	5	0	0	0	0	0	5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"29"	2	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"29"	2.5	5	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	10	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"29"	3	0	0	0	85	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"29"	3.5	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"3"	0.5	0	0	0	90	0	0	0	0	0	0	0	35	0	2	0	90	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"3"	1	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"3"	1.5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"3"	2	4	0	0	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"3"	2.5	0	0	0	83	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"3"	3	0	0	0	50	0	0	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"3"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"33"	0.5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"33"	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	4	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"33"	1.5	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	4	4	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"33"	2	8	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0	4	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"33"	2.5	3	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	3	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"33"	3	0	0	0	82	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"33"	3.5	0	0	0	49	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"41"	0.5	0	0	0	70	0	0	0	15	0	0	65	80	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"41"	1	0	0	0	20	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"41"	1.5	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"41"	2	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"41"	2.5	4	0	0	20	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"41"	3	0	0	0	85	0	0	0	0	0	0	0	0	0	0	10	0	7	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"41"	3.5	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"42"	0.5	0	0	0	15	0	0	0	0	0	0	30	0	0	0	0	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"42"	1	0	0	0	5	0	0	0	0	0	0	40	0	0	0	0	70	0.5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"42"	1.5	0	0.25	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"42"	2	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"42"	2.5	5	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	40	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"42"	3	0	0	20	0	0	0	0	0	0	0	0	0	6	0	12	0	4	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"42"	3.5	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"46"	0.5	0	1	0	0	0	0	0	0	0	0	33	2	0	0	0	0	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"46"	1	0	0	0	0	0	0	4	0	0	0	9	0	0	0	0	70	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"46"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"46"	2	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"46"	2.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.5	0	3	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"46"	3	0	0	0	4	0	0	5	0	0	0	0	0	0	0	1	0	50	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"46"	3.5	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"6"	0.5	0	0	0	9	0	0	0	0	0	0	75	0	0	0	0	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"6"	1	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"6"	1.5	2	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"6"	2	2	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	15	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"6"	2.5	4	0	0	0	0	0	0	0	0	2	1	75	0	0	9	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"6"	3	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Exposed"	"6"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"13"	0.5	0	0	0	15	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"13"	1	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"13"	1.5	12	0	0	0	0	0	0	30	0	0	0	65	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"13"	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"13"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"13"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"13"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"20"	0.5	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	37	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"20"	1	1	0	0	1	0	0	3	0	0	0	0	51	0	0	0	0	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"20"	1.5	9	0	0	0	0	0	6	0	0	0	0	20	0	0	0	3	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"20"	2	0	0	0	0	0	0	8	0	0	0	0	9	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"20"	2.5	0	0	0	76	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"20"	3	0	0	0	26	0	0	3	0	0	0	0	0	0	0	18	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"20"	3.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"21"	0.5	0	0	0	0	0	0	0	0	0	0	38	50	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"21"	1	0	0	0	0	0	0	0	0	0	0	21	75	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"21"	1.5	0	0	0	11	0	0	0	0	0	0	0	75	0	0	0	0	1	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"21"	2	1	0	0	9	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"21"	2.5	0	0	0	90	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"21"	3	0	0	0	95	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"21"	3.5	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"26"	0.5	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"26"	1	0	0	0	11	0	0	2	0	0	0	28	0	0	0	0	0	2	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"26"	1.5	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"26"	2	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"26"	2.5	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"26"	3	0	0	0	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"26"	3.5	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"28"	0.5	0	0	0	0	0	0	0	0	0	0	30	5	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"28"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"28"	1.5	0	0	0	100	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"28"	2	0	0	0	55	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"28"	2.5	0	0	0	95	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"28"	3	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"28"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"31"	0.5	0	0	0	2	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"31"	1	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"31"	1.5	15	0	0	35	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"31"	2	1	0	0	50	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"31"	2.5	0	0	0	100	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"31"	3	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"31"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"32"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"32"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"32"	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"32"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"32"	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"32"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"31-Jul-07"	"Wizard"	"Sheltered"	"32"	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
