"year","month_year","site_name","site_grid","trip_no","nights","no_traps","total_trap_nights","species","recap_this_trip","captures","captures_100tn","family"
2013,"Sep.13","Plum Pudding","PP1","133",NA,NA,72,"Ctenotus pantherinus",NA,3,4.166666667,"Scincidae"
2013,"Sep.13","Plum Pudding","PP1","133",NA,NA,72,"Diporiphora winneckei",NA,1,1.388888889,"Agamidae"
2013,"Sep.13","Plum Pudding","PP1","133",NA,NA,72,"Eremiascincus fasciolatus",NA,2,2.777777778,"Scincidae"
2013,"Sep.13","Plum Pudding","PP1","133",NA,NA,72,"Gehyra variegata",NA,1,1.388888889,"Gekkonidae"
2013,"Sep.13","Plum Pudding","PP1","133",NA,NA,72,"Lerista labialis",NA,1,1.388888889,"Scincidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Nephrurus levis",NA,1,1.388888889,"Carphodactylidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Notoscincus ornatus",NA,1,1.388888889,"Scincidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Ctenotus brooksi",NA,2,2.777777778,"Scincidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Morethia ruficauda",NA,1,1.388888889,"Scincidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Menetia greyii",NA,5,6.944444444,"Scincidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Lerista labialis",NA,17,23.61111111,"Scincidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Ctenotus leae",NA,3,4.166666667,"Scincidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Heteronotia binoei",NA,1,1.388888889,"Gekkonidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Eremiascincus fasciolatus",NA,4,5.555555556,"Scincidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Diporiphora winneckei",NA,1,1.388888889,"Agamidae"
2013,"Sep.13","Shitty Site","SH4","133",NA,NA,72,"Ctenophorus clayi",NA,1,1.388888889,"Agamidae"
2013,"Sep.13","Shitty Site","SH5","133",NA,NA,72,"Morethia ruficauda",NA,1,1.388888889,"Scincidae"
2013,"Sep.13","Shitty Site","SH5","133",NA,NA,72,"Lerista labialis",NA,14,19.44444444,"Scincidae"
2013,"Sep.13","Shitty Site","SH5","133",NA,NA,72,"Ctenophorus isolepis",NA,1,1.388888889,"Agamidae"
2013,"Sep.13","Shitty Site","SH5","133",NA,NA,72,"Ctenotus brooksi",NA,2,2.777777778,"Scincidae"
2013,"Sep.13","Shitty Site","SH5","133",NA,NA,72,"Ctenotus leae",NA,2,2.777777778,"Scincidae"
2013,"Sep.13","Shitty Site","SH5","133",NA,NA,72,"Diplodactylus ciliaris",NA,1,1.388888889,"Diplodactylidae"
2013,"Sep.13","Shitty Site","SH5","133",NA,NA,72,"Menetia greyii",NA,2,2.777777778,"Scincidae"
2013,"Sep.13","Shitty Site","SH5","133",NA,NA,72,"Diporiphora winneckei",NA,1,1.388888889,"Agamidae"
2013,"Sep.13","South Site","SS3","133",NA,NA,108,"Heteronotia binoei",NA,1,0.925925926,"Gekkonidae"
2013,"Sep.13","South Site","SS3","133",NA,NA,108,"Lerista labialis",NA,6,5.555555556,"Scincidae"
2013,"Sep.13","South Site","SS3","133",NA,NA,108,"Nephrurus levis",NA,2,1.851851852,"Carphodactylidae"
2013,"Sep.13","South Site","SS3","133",NA,NA,108,"Ctenotus brooksi",NA,1,0.925925926,"Scincidae"
2013,"Sep.13","South Site","SS3","133",NA,NA,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2013,"Sep.13","South Site","SS3","133",NA,NA,108,"Diporiphora winneckei",NA,1,0.925925926,"Agamidae"
2013,"Sep.13","South Site","SS4","133",NA,NA,108,"Lerista labialis",NA,17,15.74074074,"Scincidae"
2013,"Sep.13","South Site","SS4","133",NA,NA,108,"Lerista xanthura",NA,1,0.925925926,"Scincidae"
2013,"Sep.13","South Site","SS4","133",NA,NA,108,"Menetia greyii",NA,3,2.777777778,"Scincidae"
2013,"Sep.13","South Site","SS4","133",NA,NA,108,"Varanus gouldii",NA,1,0.925925926,"Varanidae"
2013,"Sep.13","South Site","SS4","133",NA,NA,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
2013,"Sep.13","South Site","SS4","133",NA,NA,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2013,"Sep.13","Tobermorey East","TBE1","133",NA,NA,72,"Ctenotus piankai",NA,1,1.388888889,"Scincidae"
2013,"Sep.13","Tobermorey East","TBE1","133",NA,NA,72,"Ctenotus pantherinus",NA,1,1.388888889,"Scincidae"
2013,"Sep.13","Tobermorey East","TBE1","133",NA,NA,72,"Ctenotus ariadnae",NA,1,1.388888889,"Scincidae"
2013,"Sep.13","Tobermorey East","TBE1","133",NA,NA,72,"Ctenotus dux",NA,2,2.777777778,"Scincidae"
2013,"Sep.13","Tobermorey East","TBE1","133",NA,NA,72,"Varanus gouldii",NA,1,1.388888889,"Varanidae"
2013,"Sep.13","Tobermorey East","TBE1","133",NA,NA,72,"Notaden nichollsi",NA,2,2.777777778,"Limnodynastidae"
2013,"Sep.13","Tobermorey East","TBE1","133",NA,NA,72,"Lerista labialis",NA,4,5.555555556,"Scincidae"
2013,"Sep.13","Tobermorey East","TBE1","133",NA,NA,72,"Ctenophorus nuchalis",NA,1,1.388888889,"Agamidae"
2013,"Sep.13","Tobermorey East","TBE2","133",NA,NA,108,"Varanus gouldii",NA,1,0.925925926,"Varanidae"
2013,"Sep.13","Tobermorey East","TBE2","133",NA,NA,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2013,"Sep.13","Tobermorey East","TBE2","133",NA,NA,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2013,"Sep.13","Tobermorey East","TBE2","133",NA,NA,108,"Lerista labialis",NA,8,7.407407407,"Scincidae"
2013,"Sep.13","Tobermorey West","TBW3","133",NA,NA,108,"Egernia inornata",NA,3,2.777777778,"Scincidae"
2013,"Sep.13","Tobermorey West","TBW3","133",NA,NA,108,"Ctenotus brooksi",NA,1,0.925925926,"Scincidae"
2013,"Sep.13","Tobermorey West","TBW3","133",NA,NA,108,"Lerista labialis",NA,10,9.259259259,"Scincidae"
2013,"Sep.13","Tobermorey West","TBW3","133",NA,NA,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2013,"Sep.13","Tobermorey West","TBW3","133",NA,NA,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2013,"Sep.13","Tobermorey West","TBW4","133",NA,NA,108,"Lerista labialis",NA,6,5.555555556,"Scincidae"
2013,"Sep.13","Tobermorey West","TBW4","133",NA,NA,108,"Menetia greyii",NA,2,1.851851852,"Scincidae"
2013,"Sep.13","Tobermorey West","TBW4","133",NA,NA,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
2013,"Sep.13","Tobermorey West","TBW4","133",NA,NA,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2013,"Sep.13","Tobermorey West","TBW4","133",NA,NA,108,"Rhynchoedura ornata",NA,1,0.925925926,"Diplodactylidae"
2013,"Nov.13","Main Camp","MC1","134",NA,NA,108,"Ctenophorus isolepis",NA,4,3.703703704,"Agamidae"
2013,"Nov.13","Main Camp","MC1","134",NA,NA,108,"Ctenotus ariadnae",NA,4,3.703703704,"Scincidae"
2013,"Nov.13","Main Camp","MC1","134",NA,NA,108,"Ctenotus dux",NA,3,2.777777778,"Scincidae"
2013,"Nov.13","Main Camp","MC1","134",NA,NA,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC1","134",NA,NA,108,"Lerista labialis",NA,3,2.777777778,"Scincidae"
2013,"Nov.13","Main Camp","MC1","134",NA,NA,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC1","134",NA,NA,108,"Rhynchoedura ornata",NA,1,0.925925926,"Diplodactylidae"
2013,"Nov.13","Main Camp","MC1","134",NA,NA,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC1","134",NA,NA,108,"Diplodactylus stenodactylus",NA,3,2.777777778,"Diplodactylidae"
2013,"Nov.13","Main Camp","MC10","134",NA,NA,108,"Ctenophorus isolepis",NA,2,1.851851852,"Agamidae"
2013,"Nov.13","Main Camp","MC10","134",NA,NA,108,"Ctenophorus nuchalis",NA,3,2.777777778,"Agamidae"
2013,"Nov.13","Main Camp","MC10","134",NA,NA,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC10","134",NA,NA,108,"Lerista aericeps",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC10","134",NA,NA,108,"Lerista labialis",NA,6,5.555555556,"Scincidae"
2013,"Nov.13","Main Camp","MC10","134",NA,NA,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2013,"Nov.13","Main Camp","MC10","134",NA,NA,108,"Rhynchoedura ornata",NA,1,0.925925926,"Diplodactylidae"
2013,"Nov.13","Main Camp","MC10","134",NA,NA,108,"Varanus brevicauda",NA,1,0.925925926,"Varanidae"
2013,"Nov.13","Main Camp","MC11","134",NA,NA,108,"Nephrurus levis",NA,1,0.925925926,"Carphodactylidae"
2013,"Nov.13","Main Camp","MC11","134",NA,NA,108,"Ctenophorus nuchalis",NA,2,1.851851852,"Agamidae"
2013,"Nov.13","Main Camp","MC11","134",NA,NA,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC11","134",NA,NA,108,"Lerista labialis",NA,10,9.259259259,"Scincidae"
2013,"Nov.13","Main Camp","MC11","134",NA,NA,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC2","134",NA,NA,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC2","134",NA,NA,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC2","134",NA,NA,108,"Delma nasuta",NA,1,0.925925926,"Pygopodidae"
2013,"Nov.13","Main Camp","MC2","134",NA,NA,108,"Ctenophorus isolepis",NA,3,2.777777778,"Agamidae"
2013,"Nov.13","Main Camp","MC2","134",NA,NA,108,"Ctenotus ariadnae",NA,2,1.851851852,"Scincidae"
2013,"Nov.13","Main Camp","MC2","134",NA,NA,108,"Lerista labialis",NA,6,5.555555556,"Scincidae"
2013,"Nov.13","Main Camp","MC2","134",NA,NA,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC2","134",NA,NA,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2013,"Nov.13","Main Camp","MC4","134",NA,NA,108,"Varanus gouldii",NA,1,0.925925926,"Varanidae"
2013,"Nov.13","Main Camp","MC4","134",NA,NA,108,"Ctenotus pantherinus",NA,2,1.851851852,"Scincidae"
2013,"Nov.13","Main Camp","MC4","134",NA,NA,108,"Ctenophorus nuchalis",NA,2,1.851851852,"Agamidae"
2013,"Nov.13","Main Camp","MC4","134",NA,NA,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC4","134",NA,NA,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC4","134",NA,NA,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2013,"Nov.13","Main Camp","MC4","134",NA,NA,108,"Eremiascincus fasciolatus",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC4","134",NA,NA,108,"Lerista labialis",NA,14,12.96296296,"Scincidae"
2013,"Nov.13","Main Camp","MC4","134",NA,NA,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2013,"Nov.13","Main Camp","MC4","134",NA,NA,108,"Rhynchoedura ornata",NA,2,1.851851852,"Diplodactylidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Lialis burtonis",NA,1,0.925925926,"Pygopodidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Rhynchoedura ornata",NA,2,1.851851852,"Diplodactylidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Varanus brevicauda",NA,1,0.925925926,"Varanidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Lerista labialis",NA,6,5.555555556,"Scincidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Menetia greyii",NA,2,1.851851852,"Scincidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Diplodactylus stenodactylus",NA,2,1.851851852,"Diplodactylidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2014,"Feb.14","Main Camp","MC1","135",NA,NA,108,"Diplodactylus conspicillatus",NA,1,0.925925926,"Diplodactylidae"
2014,"Feb.14","Main Camp","MC10","135",NA,NA,108,"Lerista labialis",NA,6,5.555555556,"Scincidae"
2014,"Feb.14","Main Camp","MC10","135",NA,NA,108,"Notaden nichollsi",NA,4,3.703703704,"Limnodynastidae"
2014,"Feb.14","Main Camp","MC10","135",NA,NA,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2014,"Feb.14","Main Camp","MC10","135",NA,NA,108,"Ctenotus ariadnae",NA,3,2.777777778,"Scincidae"
2014,"Feb.14","Main Camp","MC10","135",NA,NA,108,"Ctenophorus nuchalis",NA,3,2.777777778,"Agamidae"
2014,"Feb.14","Main Camp","MC11","135",NA,NA,108,"Notaden nichollsi",NA,13,12.03703704,"Limnodynastidae"
2014,"Feb.14","Main Camp","MC11","135",NA,NA,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2014,"Feb.14","Main Camp","MC11","135",NA,NA,108,"Ctenophorus nuchalis",NA,4,3.703703704,"Agamidae"
2014,"Feb.14","Main Camp","MC11","135",NA,NA,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2014,"Feb.14","Main Camp","MC11","135",NA,NA,108,"Lerista labialis",NA,5,4.62962963,"Scincidae"
2014,"Feb.14","Main Camp","MC2","135",NA,NA,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2014,"Feb.14","Main Camp","MC2","135",NA,NA,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2014,"Feb.14","Main Camp","MC2","135",NA,NA,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2014,"Feb.14","Main Camp","MC2","135",NA,NA,108,"Ctenotus pantherinus",NA,5,4.62962963,"Scincidae"
2014,"Feb.14","Main Camp","MC2","135",NA,NA,108,"Delma nasuta",NA,1,0.925925926,"Pygopodidae"
2014,"Feb.14","Main Camp","MC2","135",NA,NA,108,"Lerista labialis",NA,5,4.62962963,"Scincidae"
2014,"Feb.14","Main Camp","MC4","135",NA,NA,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
2014,"Feb.14","Main Camp","MC4","135",NA,NA,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2014,"Feb.14","Main Camp","MC4","135",NA,NA,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2014,"Feb.14","Main Camp","MC4","135",NA,NA,108,"Rhynchoedura ornata",NA,2,1.851851852,"Diplodactylidae"
2014,"Feb.14","Main Camp","MC4","135",NA,NA,108,"Lerista labialis",NA,7,6.481481481,"Scincidae"
2014,"Feb.14","Main Camp","MC4","135",NA,NA,108,"Diplodactylus stenodactylus",NA,1,0.925925926,"Diplodactylidae"
2014,"Feb.14","Main Camp","MC4","135",NA,NA,108,"Ctenotus ariadnae",NA,3,2.777777778,"Scincidae"
2014,"Apr.14","Cravens Peak","CP1","136",3,36,108,"Lerista labialis",NA,4,3.703703704,"Scincidae"
2014,"Apr.14","Cravens Peak","CP1","136",3,36,108,"Ctenotus calurus",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Cravens Peak","CP1","136",3,36,108,"Ctenophorus isolepis",NA,3,2.777777778,"Agamidae"
2014,"Apr.14","Cravens Peak","CP1","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Cravens Peak","CP2","136",3,36,108,"No captures",NA,3,2.777777778,""
2014,"Apr.14","Carlo","CS2","136",3,36,108,"",NA,0,0,""
2014,"Apr.14","Carlo","CS2","136",3,36,108,"Lerista labialis",NA,10,9.259259259,"Scincidae"
2014,"Apr.14","Carlo","CS2","136",3,36,108,"Diporiphora winneckei",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Carlo","CS2","136",3,36,108,"Morethia ruficauda",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Carlo","CS2","136",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Carlo","CS2","136",3,36,108,"Ctenotus dux",NA,6,5.555555556,"Scincidae"
2014,"Apr.14","Carlo","CS2","136",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Carlo","CS2","136",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Carlo","CS2","136",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Carlo","CS5","136",3,36,108,"Diporiphora winneckei",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Carlo","CS5","136",3,36,108,"Ctenophorus nuchalis",NA,2,1.851851852,"Agamidae"
2014,"Apr.14","Carlo","CS5","136",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Carlo","CS5","136",3,36,108,"Lerista labialis",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Carlo","CS5","136",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2014,"Apr.14","Carlo","CS5","136",3,36,108,"Notaden nichollsi",NA,1,0.925925926,"Limnodynastidae"
2014,"Apr.14","Carlo","CS5","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Carlo","CS5","136",3,36,108,"Lerista aericeps",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Field River North","FRN1","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Field River North","FRN1","136",3,36,108,"Lerista labialis",NA,4,3.703703704,"Scincidae"
2014,"Apr.14","Field River North","FRN2","136",3,36,108,"Lerista labialis",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Field River North","FRN2","136",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Field River North","FRN2","136",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Field River North","FRN2","136",3,36,108,"Ctenophorus clayi",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Field River South","FRS2","136",3,36,108,"Lerista labialis",NA,3,2.777777778,"Scincidae"
2014,"Apr.14","Field River South","FRS2","136",3,36,108,"Diporiphora winneckei",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Field River South","FRS3","136",NA,NA,108,"Lerista labialis",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Field River South","FRS3","136",NA,NA,108,"No captures",NA,2,1.851851852,""
2014,"Apr.14","Kunnamuka Swamp East","KSE2","136",3,36,108,"Ctenotus helenae",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE2","136",3,36,108,"Ctenotus dux",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE2","136",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE2","136",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE2","136",3,36,108,"Ctenotus leae",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE2","136",3,36,108,"Ctenotus calurus",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE2","136",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE3","136",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE3","136",3,36,108,"Pogona vitticeps",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE3","136",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE3","136",3,36,108,"Ctenotus helenae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE3","136",3,36,108,"Lerista labialis",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE3","136",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE3","136",3,36,108,"Ctenophorus isolepis",NA,4,3.703703704,"Agamidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE3","136",3,36,108,"Diporiphora winneckei",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Kunnamuka Swamp East","KSE3","136",3,36,108,"Ctenotus calurus",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Main Camp","MC1","136",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Main Camp","MC1","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Main Camp","MC1","136",3,36,108,"Lerista labialis",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Main Camp","MC10","136",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Main Camp","MC10","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Main Camp","MC10","136",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Main Camp","MC10","136",3,36,108,"Lerista labialis",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Main Camp","MC11","136",3,36,108,"Lerista labialis",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Main Camp","MC11","136",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Main Camp","MC11","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Main Camp","MC11","136",3,36,108,"Lophognathus longirostris",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Main Camp","MC2","136",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Main Camp","MC2","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Main Camp","MC2","136",3,36,108,"Moloch horridus",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Main Camp","MC2","136",3,36,108,"Ctenotus pantherinus",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Main Camp","MC4","136",3,36,108,"No captures",NA,1,0.925925926,""
2014,"Apr.14","Main Camp","MC4","136",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Main Camp","MC4","136",3,36,108,"Lerista labialis",NA,3,2.777777778,"Scincidae"
2014,"Apr.14","Main Camp","MC4","136",3,36,108,"Ctenotus dux",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Main Camp","MC4","136",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Main Camp","MC4","136",3,36,108,"Ctenophorus nuchalis",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Main Camp","MC4","136",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Main Camp","MC4","136",3,36,108,"Varanus brevicauda",NA,1,0.925925926,"Varanidae"
2014,"Apr.14","Plum Pudding","PP0","136",3,36,108,"Ctenotus leae",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Plum Pudding","PP0","136",3,36,108,"Ctenotus ariadnae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Plum Pudding","PP0","136",3,36,108,"Ctenophorus isolepis",NA,3,2.777777778,"Agamidae"
2014,"Apr.14","Plum Pudding","PP0","136",3,36,108,"Lerista labialis",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Plum Pudding","PP0","136",3,36,108,"Ctenotus calurus",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Plum Pudding","PP0","136",3,36,108,"Diporiphora winneckei",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","Plum Pudding","PP1","136",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Plum Pudding","PP1","136",3,36,108,"Ctenotus dux",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Plum Pudding","PP1","136",3,36,108,"Ctenophorus isolepis",NA,2,1.851851852,"Agamidae"
2014,"Apr.14","Plum Pudding","PP1","136",3,36,108,"Lerista labialis",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Shitty Site","SH4","136",3,36,108,"Ramphotyphlops endoterus",NA,1,0.925925926,"Typhlopidae"
2014,"Apr.14","Shitty Site","SH4","136",3,36,108,"Lerista labialis",NA,18,16.66666667,"Scincidae"
2014,"Apr.14","Shitty Site","SH4","136",3,36,108,"Menetia greyii",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Shitty Site","SH4","136",3,36,108,"Ctenophorus isolepis",NA,2,1.851851852,"Agamidae"
2014,"Apr.14","Shitty Site","SH4","136",3,36,108,"Eremiascincus fasciolatus",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","Shitty Site","SH5","136",3,36,108,"Lerista labialis",NA,20,18.51851852,"Scincidae"
2014,"Apr.14","Shitty Site","SH5","136",3,36,108,"",NA,0,0,""
2014,"Apr.14","Shitty Site","SH5","136",3,36,108,"Eremiascincus fasciolatus",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Shitty Site","SH5","136",3,36,108,"Ctenotus regius",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","Shitty Site","SH5","136",3,36,108,"Ctenotus leae",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","South Site","SS3","136",3,36,108,"Eremiascincus fasciolatus",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","South Site","SS3","136",3,36,108,"Egernia inornata",NA,2,1.851851852,"Scincidae"
2014,"Apr.14","South Site","SS3","136",3,36,108,"",NA,0,0,""
2014,"Apr.14","South Site","SS3","136",3,36,108,"Ctenophorus isolepis",NA,1,0.925925926,"Agamidae"
2014,"Apr.14","South Site","SS3","136",3,36,108,"Heteronotia binoei",NA,1,0.925925926,"Gekkonidae"
2014,"Apr.14","South Site","SS3","136",3,36,108,"Lerista labialis",NA,3,2.777777778,"Scincidae"
2014,"Apr.14","South Site","SS4","136",3,36,108,"Lerista labialis",NA,8,7.407407407,"Scincidae"
2014,"Apr.14","South Site","SS4","136",3,36,108,"Egernia inornata",NA,1,0.925925926,"Scincidae"
2014,"Apr.14","South Site","SS4","136",3,36,108,"Ctenophorus isolepis",NA,2,1.851851852,"Agamidae"
